loan_id,partner_code,period_no,settle_date,partner_income,self_income,is_test_data
LN20250320000021,BANK_C,2,2025-05-19,43.02,35.20,1
LN20250320000021,BANK_C,3,2025-06-18,34.62,28.32,1
LN20250225000023,BANK_B,1,2025-03-27,58.33,58.33,1
LN20250225000023,BANK_B,2,2025-04-26,48.89,48.89,1
LN20250225000023,BANK_B,3,2025-05-26,39.34,39.34,1
LN20250225000023,BANK_B,4,2025-06-25,29.67,29.67,1
LN20250519000025,BANK_B,1,2025-06-18,212.50,212.50,1
LN20250331000021,GTE_A,1,2025-04-30,80.47,120.71,1
LN20250331000021,GTE_A,2,2025-05-30,77.72,116.58,1
LN20250331000021,GTE_A,3,2025-06-29,74.92,112.38,1
LN20250212000033,BANK_B,1,2025-03-14,70.00,70.00,1
LN20250212000033,BANK_B,2,2025-04-13,66.66,66.66,1
LN20250212000033,BANK_B,3,2025-05-13,63.26,63.26,1
LN20250212000033,BANK_B,4,2025-06-12,59.80,59.80,1
LN20250419000019,BANK_C,1,2025-05-19,11.00,9.00,1
LN20250419000019,BANK_C,2,2025-06-18,9.26,7.57,1
LN20250403000015,BANK_C,1,2025-05-03,73.06,59.78,1
LN20250403000015,BANK_C,2,2025-06-02,49.17,40.23,1
LN20250204000019,BANK_B,1,2025-03-06,217.48,217.48,1
LN20250204000019,BANK_B,2,2025-04-05,200.25,200.25,1
LN20250204000019,BANK_B,3,2025-05-05,182.86,182.86,1
LN20250204000019,BANK_B,4,2025-06-04,165.32,165.32,1
LN20250201000020,BANK_B,1,2025-03-03,76.76,76.76,1
LN20250201000020,BANK_B,2,2025-04-02,74.21,74.21,1
LN20250201000020,BANK_B,3,2025-05-02,71.61,71.61,1
LN20250201000020,BANK_B,4,2025-06-01,68.97,68.97,1
LN20250206000022,BANK_B,1,2025-03-08,9.58,9.58,1
LN20250206000022,BANK_B,2,2025-04-07,8.06,8.06,1
LN20250206000022,BANK_B,3,2025-05-07,6.51,6.51,1
LN20250206000022,BANK_B,4,2025-06-06,4.93,4.93,1
LN20250315000016,BANK_C,1,2025-04-14,55.00,45.00,1
LN20250315000016,BANK_C,2,2025-05-14,52.26,42.76,1
LN20250315000016,BANK_C,3,2025-06-13,49.48,40.48,1
LN20250508000024,BANK_B,1,2025-06-07,8.58,8.58,1
LN20250207000027,BANK_B,1,2025-03-09,438.21,438.21,1
LN20250207000027,BANK_B,2,2025-04-08,294.31,294.31,1
LN20250207000027,BANK_B,3,2025-05-08,148.25,148.25,1
LN20250225000024,BANK_C,1,2025-03-27,391.78,320.55,1
LN20250225000024,BANK_C,2,2025-04-26,262.91,215.11,1
LN20250225000024,BANK_C,3,2025-05-26,132.33,108.27,1
LN20250317000040,BANK_C,1,2025-04-16,235.90,193.01,1
LN20250317000040,BANK_C,2,2025-05-16,224.22,183.45,1
LN20250317000040,BANK_C,3,2025-06-15,212.38,173.76,1
LN20250206000023,BANK_B,1,2025-03-08,201.75,201.75,1
LN20250206000023,BANK_B,2,2025-04-07,197.61,197.61,1
LN20250206000023,BANK_B,3,2025-05-07,193.41,193.41,1
LN20250206000023,BANK_B,4,2025-06-06,189.13,189.13,1
LN20250224000039,BANK_C,1,2025-03-26,133.24,109.02,1
LN20250224000039,BANK_C,2,2025-04-25,123.22,100.81,1
LN20250224000039,BANK_C,3,2025-05-25,113.00,92.46,1
LN20250224000039,BANK_C,4,2025-06-24,102.61,83.95,1
LN20250514000015,BANK_B,1,2025-06-13,56.67,56.67,1
LN20250402000022,BANK_B,1,2025-05-02,50.00,50.00,1
LN20250402000022,BANK_B,2,2025-06-01,41.92,41.92,1
LN20250418000017,BANK_C,1,2025-05-18,336.49,275.31,1
LN20250418000017,BANK_C,2,2025-06-17,310.57,254.10,1
LN20250403000016,BANK_B,1,2025-05-03,247.35,247.35,1
LN20250403000016,BANK_B,2,2025-06-02,207.90,207.90,1
LN20250331000022,BANK_C,1,2025-04-30,62.33,51.00,1
LN20250331000022,BANK_C,2,2025-05-30,57.53,47.07,1
LN20250331000022,BANK_C,3,2025-06-29,52.66,43.09,1
LN20250314000030,BANK_C,1,2025-04-13,17.42,14.25,1
LN20250314000030,BANK_C,2,2025-05-13,16.09,13.16,1
LN20250314000030,BANK_C,3,2025-06-12,14.74,12.06,1
LN20250316000026,BANK_C,1,2025-04-15,96.25,78.75,1
LN20250316000026,BANK_C,2,2025-05-15,80.90,66.19,1
LN20250316000026,BANK_C,3,2025-06-14,65.27,53.41,1
LN20250225000025,BANK_B,1,2025-03-27,55.57,55.57,1
LN20250225000025,BANK_B,2,2025-04-26,54.48,54.48,1
LN20250225000025,BANK_B,3,2025-05-26,53.38,53.38,1
LN20250225000025,BANK_B,4,2025-06-25,52.25,52.25,1
LN20250524000021,GTE_A,1,2025-06-23,6.67,10.00,1
LN20250422000017,BANK_B,1,2025-05-22,103.06,103.06,1
LN20250422000017,BANK_B,2,2025-06-21,86.55,86.55,1
LN20250420000015,BANK_B,1,2025-05-20,54.48,54.48,1
LN20250420000015,BANK_B,2,2025-06-19,51.92,51.92,1
LN20250225000026,BANK_B,1,2025-03-27,108.33,108.33,1
LN20250225000026,BANK_B,2,2025-04-26,102.85,102.85,1
LN20250225000026,BANK_B,3,2025-05-26,97.31,97.31,1
LN20250225000026,BANK_B,4,2025-06-25,91.70,91.70,1
LN20250318000022,BANK_B,1,2025-04-17,47.92,47.92,1
LN20250318000022,BANK_B,2,2025-05-17,46.33,46.33,1
LN20250318000022,BANK_B,3,2025-06-16,44.70,44.70,1
LN20250213000038,BANK_B,1,2025-03-15,225.28,225.28,1
LN20250213000038,BANK_B,2,2025-04-14,189.19,189.19,1
LN20250213000038,BANK_B,3,2025-05-14,152.53,152.53,1
LN20250213000038,BANK_B,4,2025-06-13,115.29,115.29,1
LN20250220000031,BANK_B,1,2025-03-22,81.25,81.25,1
LN20250220000031,BANK_B,2,2025-04-21,54.46,54.46,1
LN20250220000031,BANK_B,3,2025-05-21,27.38,27.38,1
LN20250121000007,BANK_B,1,2025-02-20,7.92,7.92,1
LN20250121000007,BANK_B,2,2025-03-22,7.31,7.31,1
LN20250121000007,BANK_B,3,2025-04-21,6.70,6.70,1
LN20250121000007,BANK_B,4,2025-05-21,6.08,6.08,1
LN20250121000007,BANK_B,5,2025-06-20,5.44,5.44,1
LN20250213000039,BANK_B,1,2025-03-15,20.00,20.00,1
LN20250213000039,BANK_B,2,2025-04-14,13.46,13.46,1
LN20250213000039,BANK_B,3,2025-05-14,6.80,6.80,1
LN20250211000023,BANK_B,1,2025-03-13,10.63,10.63,1
LN20250211000023,BANK_B,2,2025-04-12,10.43,10.43,1
LN20250211000023,BANK_B,3,2025-05-12,10.21,10.21,1
LN20250211000023,BANK_B,4,2025-06-11,10.00,10.00,1
LN20250308000034,BANK_C,1,2025-04-07,7.33,6.00,1
LN20250308000034,BANK_C,2,2025-05-07,6.97,5.70,1
LN20250308000034,BANK_C,3,2025-06-06,6.60,5.40,1
LN20250129000013,BANK_B,1,2025-02-28,343.47,343.47,1
LN20250129000013,BANK_B,2,2025-03-30,331.35,331.35,1
LN20250129000013,BANK_B,3,2025-04-29,319.06,319.06,1
LN20250129000013,BANK_B,4,2025-05-29,306.60,306.60,1
LN20250129000013,BANK_B,5,2025-06-28,293.96,293.96,1
LN20250401000012,BANK_C,1,2025-05-01,21.08,17.25,1
LN20250401000012,BANK_C,2,2025-05-31,20.67,16.91,1
LN20250401000012,BANK_C,3,2025-06-30,20.25,16.57,1
LN20250302000027,BANK_B,1,2025-04-01,4.58,4.58,1
LN20250302000027,BANK_B,2,2025-05-01,3.07,3.07,1
LN20250302000027,BANK_B,3,2025-05-31,1.54,1.54,1
LN20250331000023,BANK_B,1,2025-04-30,32.99,32.99,1
LN20250331000023,BANK_B,2,2025-05-30,31.80,31.80,1
LN20250331000023,BANK_B,3,2025-06-29,30.60,30.60,1
LN20250210000021,BANK_C,1,2025-03-12,22.00,18.00,1
LN20250210000021,BANK_C,2,2025-04-11,21.28,17.41,1
LN20250210000021,BANK_C,3,2025-05-11,20.54,16.80,1
LN20250210000021,BANK_C,4,2025-06-10,19.79,16.19,1
LN20250226000029,BANK_C,1,2025-03-28,90.44,74.00,1
LN20250226000029,BANK_C,2,2025-04-27,86.16,70.49,1
LN20250226000029,BANK_C,3,2025-05-27,81.79,66.92,1
LN20250226000029,BANK_C,4,2025-06-26,77.35,63.28,1
LN20250321000029,BANK_B,1,2025-04-20,70.00,70.00,1
LN20250321000029,BANK_B,2,2025-05-20,47.07,47.07,1
LN20250321000029,BANK_B,3,2025-06-19,23.74,23.74,1
LN20250404000026,BANK_C,1,2025-05-04,77.22,63.18,1
LN20250404000026,BANK_C,2,2025-06-03,74.63,61.06,1
LN20250203000018,BANK_B,1,2025-03-05,10.83,10.83,1
LN20250203000018,BANK_B,2,2025-04-04,9.98,9.98,1
LN20250203000018,BANK_B,3,2025-05-04,9.12,9.12,1
LN20250203000018,BANK_B,4,2025-06-03,8.25,8.25,1
LN20250204000021,BANK_B,1,2025-03-06,36.67,36.67,1
LN20250204000021,BANK_B,2,2025-04-05,35.29,35.29,1
LN20250204000021,BANK_B,3,2025-05-05,33.91,33.91,1
LN20250204000021,BANK_B,4,2025-06-04,32.51,32.51,1
LN20250404000027,GTE_A,1,2025-05-04,163.42,245.13,1
LN20250404000027,GTE_A,2,2025-06-03,160.02,240.03,1
LN20250314000031,BANK_C,1,2025-04-13,7.33,6.00,1
LN20250314000031,BANK_C,2,2025-05-13,7.17,5.87,1
LN20250314000031,BANK_C,3,2025-06-12,7.01,5.74,1
LN20250203000019,BANK_C,1,2025-03-05,18.33,15.00,1
LN20250203000019,BANK_C,2,2025-04-04,17.45,14.28,1
LN20250203000019,BANK_C,3,2025-05-04,16.56,13.55,1
LN20250203000019,BANK_C,4,2025-06-03,15.64,12.80,1
LN20250228000034,BANK_C,1,2025-03-30,54.82,44.85,1
LN20250228000034,BANK_C,2,2025-04-29,52.81,43.21,1
LN20250228000034,BANK_C,3,2025-05-29,50.77,41.54,1
LN20250228000034,BANK_C,4,2025-06-28,48.72,39.86,1
LN20250209000022,BANK_B,1,2025-03-11,65.95,65.95,1
LN20250209000022,BANK_B,2,2025-04-10,55.47,55.47,1
LN20250209000022,BANK_B,3,2025-05-10,44.79,44.79,1
LN20250209000022,BANK_B,4,2025-06-09,33.91,33.91,1
LN20250206000024,BANK_B,1,2025-03-08,150.00,150.00,1
LN20250206000024,BANK_B,2,2025-04-07,146.52,146.52,1
LN20250206000024,BANK_B,3,2025-05-07,143.00,143.00,1
LN20250206000024,BANK_B,4,2025-06-06,139.45,139.45,1
LN20250213000040,BANK_B,1,2025-03-15,17.50,17.50,1
LN20250213000040,BANK_B,2,2025-04-14,16.18,16.18,1
LN20250213000040,BANK_B,3,2025-05-14,14.83,14.83,1
LN20250213000040,BANK_B,4,2025-06-13,13.46,13.46,1
LN20250304000038,GTE_A,1,2025-04-03,230.62,345.93,1
LN20250304000038,GTE_A,2,2025-05-03,225.51,338.26,1
LN20250304000038,GTE_A,3,2025-06-02,220.33,330.50,1
LN20250509000012,GTE_A,1,2025-06-08,80.00,120.00,1
LN20250511000027,BANK_C,1,2025-06-10,4.62,3.78,1
LN20250502000014,BANK_B,1,2025-06-01,99.76,99.76,1
LN20250319000023,BANK_B,1,2025-04-18,20.83,20.83,1
LN20250319000023,BANK_B,2,2025-05-18,19.76,19.76,1
LN20250319000023,BANK_B,3,2025-06-17,18.67,18.67,1
LN20250214000039,BANK_B,1,2025-03-16,162.50,162.50,1
LN20250214000039,BANK_B,2,2025-04-15,136.14,136.14,1
LN20250214000039,BANK_B,3,2025-05-15,109.50,109.50,1
LN20250214000039,BANK_B,4,2025-06-14,82.56,82.56,1
LN20250313000039,BANK_B,1,2025-04-12,7.08,7.08,1
LN20250313000039,BANK_B,2,2025-05-12,4.76,4.76,1
LN20250313000039,BANK_B,3,2025-06-11,2.39,2.39,1
LN20250310000033,BANK_B,1,2025-04-09,200.08,200.08,1
LN20250310000033,BANK_B,2,2025-05-09,184.88,184.88,1
LN20250310000033,BANK_B,3,2025-06-08,169.42,169.42,1
LN20250310000034,BANK_C,1,2025-04-09,95.77,78.36,1
LN20250310000034,BANK_C,2,2025-05-09,88.56,72.46,1
LN20250310000034,BANK_C,3,2025-06-08,81.22,66.46,1
LN20250506000012,BANK_C,1,2025-06-05,116.88,95.62,1
LN20250307000042,BANK_B,1,2025-04-06,31.25,31.25,1
LN20250307000042,BANK_B,2,2025-05-06,28.82,28.82,1
LN20250307000042,BANK_B,3,2025-06-05,26.36,26.36,1
LN20250310000036,BANK_B,1,2025-04-09,50.00,50.00,1
LN20250310000036,BANK_B,2,2025-05-09,48.20,48.20,1
LN20250310000036,BANK_B,3,2025-06-08,46.38,46.38,1
LN20250505000014,BANK_B,1,2025-06-04,187.50,187.50,1
LN20250416000013,BANK_B,1,2025-05-16,41.67,41.67,1
LN20250416000013,BANK_B,2,2025-06-15,39.66,39.66,1
LN20250312000038,BANK_C,1,2025-04-11,405.19,331.52,1
LN20250312000038,BANK_C,2,2025-05-11,272.13,222.65,1
LN20250312000038,BANK_C,3,2025-06-10,137.08,112.16,1
LN20250128000013,BANK_B,1,2025-02-27,119.24,119.24,1
LN20250128000013,BANK_B,2,2025-03-29,115.07,115.07,1
LN20250128000013,BANK_B,3,2025-04-28,110.85,110.85,1
LN20250128000013,BANK_B,4,2025-05-28,106.56,106.56,1
LN20250128000013,BANK_B,5,2025-06-27,102.20,102.20,1
LN20250122000009,BANK_C,1,2025-02-21,197.03,161.20,1
LN20250122000009,BANK_C,2,2025-03-23,187.27,153.22,1
LN20250122000009,BANK_C,3,2025-04-22,177.38,145.13,1
LN20250122000009,BANK_C,4,2025-05-22,167.36,136.93,1
LN20250122000009,BANK_C,5,2025-06-21,157.21,128.63,1
LN20250129000014,BANK_B,1,2025-02-28,70.00,70.00,1
LN20250129000014,BANK_B,2,2025-03-30,58.83,58.83,1
LN20250129000014,BANK_B,3,2025-04-29,47.47,47.47,1
LN20250129000014,BANK_B,4,2025-05-29,35.91,35.91,1
LN20250129000014,BANK_B,5,2025-06-28,24.15,24.15,1
LN20250324000023,BANK_C,1,2025-04-23,12.83,10.50,1
LN20250324000023,BANK_C,2,2025-05-23,12.54,10.26,1
LN20250324000023,BANK_C,3,2025-06-22,12.25,10.02,1
LN20250531000018,BANK_B,1,2025-06-30,7.08,7.08,1
LN20250421000019,BANK_B,1,2025-05-21,184.08,184.08,1
LN20250421000019,BANK_B,2,2025-06-20,170.16,170.16,1
LN20250425000012,BANK_C,1,2025-05-25,234.20,191.62,1
LN20250425000012,BANK_C,2,2025-06-24,157.48,128.85,1
LN20250512000021,BANK_B,1,2025-06-11,131.25,131.25,1
LN20250212000034,GTE_A,1,2025-03-14,64.98,97.47,1
LN20250212000034,GTE_A,2,2025-04-13,43.53,65.30,1
LN20250212000034,GTE_A,3,2025-05-13,21.88,32.81,1
LN20250127000013,BANK_C,1,2025-02-26,55.00,45.00,1
LN20250127000013,BANK_C,2,2025-03-28,53.02,43.38,1
LN20250127000013,BANK_C,3,2025-04-27,51.02,41.74,1
LN20250127000013,BANK_C,4,2025-05-27,48.99,40.08,1
LN20250127000013,BANK_C,5,2025-06-26,46.93,38.40,1
LN20250115000004,BANK_B,1,2025-02-14,60.54,60.54,1
LN20250115000004,BANK_B,2,2025-03-16,57.63,57.63,1
LN20250115000004,BANK_B,3,2025-04-15,54.67,54.67,1
LN20250115000004,BANK_B,4,2025-05-15,51.66,51.66,1
LN20250115000004,BANK_B,5,2025-06-14,48.60,48.60,1
LN20250128000014,GTE_A,1,2025-02-27,100.00,150.00,1
LN20250128000014,GTE_A,2,2025-03-29,96.58,144.87,1
LN20250128000014,GTE_A,3,2025-04-28,93.10,139.65,1
LN20250128000014,GTE_A,4,2025-05-28,89.56,134.34,1
LN20250128000014,GTE_A,5,2025-06-27,85.96,128.94,1
LN20250216000025,BANK_B,1,2025-03-18,54.17,54.17,1
LN20250216000025,BANK_B,2,2025-04-17,52.18,52.18,1
LN20250216000025,BANK_B,3,2025-05-17,50.17,50.17,1
LN20250216000025,BANK_B,4,2025-06-16,48.14,48.14,1
LN20250414000012,BANK_C,1,2025-05-14,339.52,277.79,1
LN20250414000012,BANK_C,2,2025-06-13,332.11,271.73,1
LN20250215000039,BANK_C,1,2025-03-17,9.63,7.87,1
LN20250215000039,BANK_C,2,2025-04-16,6.47,5.30,1
LN20250215000039,BANK_C,3,2025-05-16,3.26,2.67,1
LN20250321000030,BANK_B,1,2025-04-20,162.50,162.50,1
LN20250321000030,BANK_B,2,2025-05-20,154.28,154.28,1
LN20250321000030,BANK_B,3,2025-06-19,145.96,145.96,1
LN20250318000023,BANK_C,1,2025-04-17,16.50,13.50,1
LN20250318000023,BANK_C,2,2025-05-17,13.85,11.33,1
LN20250318000023,BANK_C,3,2025-06-16,11.16,9.13,1
LN20250530000024,BANK_C,1,2025-06-29,103.13,84.37,1
LN20250520000012,GTE_A,1,2025-06-19,65.00,97.50,1
LN20250414000013,BANK_C,1,2025-05-14,192.50,157.50,1
LN20250414000013,BANK_C,2,2025-06-13,177.46,145.20,1
LN20250420000016,BANK_C,1,2025-05-20,5.04,4.12,1
LN20250420000016,BANK_C,2,2025-06-19,4.85,3.97,1
LN20250215000040,BANK_B,1,2025-03-17,47.92,47.92,1
LN20250215000040,BANK_B,2,2025-04-16,46.98,46.98,1
LN20250215000040,BANK_B,3,2025-05-16,46.03,46.03,1
LN20250215000040,BANK_B,4,2025-06-15,45.05,45.05,1
LN20250428000017,BANK_B,1,2025-05-28,39.95,39.95,1
LN20250428000017,BANK_B,2,2025-06-27,38.55,38.55,1
LN20250511000028,BANK_C,1,2025-06-10,45.83,37.50,1
LN20250510000017,BANK_C,1,2025-06-09,21.37,17.48,1
LN20250420000017,BANK_C,1,2025-05-20,6.88,5.62,1
LN20250420000017,BANK_C,2,2025-06-19,6.72,5.50,1
LN20250204000022,BANK_B,1,2025-03-06,158.33,158.33,1
LN20250204000022,BANK_B,2,2025-04-05,155.04,155.04,1
LN20250204000022,BANK_B,3,2025-05-05,151.69,151.69,1
LN20250204000022,BANK_B,4,2025-06-04,148.29,148.29,1
LN20250127000014,BANK_B,1,2025-02-26,116.67,116.67,1
LN20250127000014,BANK_B,2,2025-03-28,107.55,107.55,1
LN20250127000014,BANK_B,3,2025-04-27,98.33,98.33,1
LN20250127000014,BANK_B,4,2025-05-27,89.00,89.00,1
LN20250127000014,BANK_B,5,2025-06-26,79.57,79.57,1
LN20250507000028,BANK_C,1,2025-06-06,192.50,157.50,1
LN20250530000026,BANK_C,1,2025-06-29,569.68,466.10,1
LN20250309000031,BANK_B,1,2025-04-08,195.51,195.51,1
LN20250309000031,BANK_B,2,2025-05-08,131.52,131.52,1
LN20250309000031,BANK_B,3,2025-06-07,66.36,66.36,1
LN20250402000023,BANK_B,1,2025-05-02,314.51,314.51,1
LN20250402000023,BANK_B,2,2025-06-01,290.28,290.28,1
LN20250308000036,BANK_B,1,2025-04-07,5.83,5.83,1
LN20250308000036,BANK_B,2,2025-05-07,4.89,4.89,1
LN20250308000036,BANK_B,3,2025-06-06,3.93,3.93,1
LN20250309000032,BANK_C,1,2025-04-08,263.30,215.43,1
LN20250309000032,BANK_C,2,2025-05-08,254.38,208.13,1
LN20250309000032,BANK_C,3,2025-06-07,245.30,200.70,1
LN20250427000015,GTE_A,1,2025-05-27,147.30,220.94,1
LN20250427000015,GTE_A,2,2025-06-26,142.25,213.38,1
LN20250225000027,BANK_B,1,2025-03-27,90.99,90.99,1
LN20250225000027,BANK_B,2,2025-04-26,87.94,87.94,1
LN20250225000027,BANK_B,3,2025-05-26,84.83,84.83,1
LN20250225000027,BANK_B,4,2025-06-25,81.66,81.66,1
LN20250523000023,BANK_B,1,2025-06-22,186.67,186.67,1
LN20250505000015,BANK_B,1,2025-06-04,75.00,75.00,1
LN20250517000030,GTE_A,1,2025-06-16,5.44,8.16,1
LN20250413000016,GTE_A,1,2025-05-13,4.67,7.00,1
LN20250413000016,GTE_A,2,2025-06-12,3.13,4.69,1
LN20250417000019,BANK_C,1,2025-05-17,336.07,274.97,1
LN20250417000019,BANK_C,2,2025-06-16,319.43,261.35,1
LN20250430000017,BANK_B,1,2025-05-30,70.00,70.00,1
LN20250430000017,BANK_B,2,2025-06-29,64.71,64.71,1
LN20250315000018,GTE_A,1,2025-04-14,179.16,268.74,1
LN20250315000018,GTE_A,2,2025-05-14,120.37,180.56,1
LN20250315000018,GTE_A,3,2025-06-13,60.66,90.99,1
LN20250121000008,BANK_B,1,2025-02-20,83.33,83.33,1
LN20250121000008,BANK_B,2,2025-03-22,70.01,70.01,1
LN20250121000008,BANK_B,3,2025-04-21,56.47,56.47,1
LN20250121000008,BANK_B,4,2025-05-21,42.70,42.70,1
LN20250121000008,BANK_B,5,2025-06-20,28.70,28.70,1
LN20250127000015,BANK_B,1,2025-02-26,39.58,39.58,1
LN20250127000015,BANK_B,2,2025-03-28,33.24,33.24,1
LN20250127000015,BANK_B,3,2025-04-27,26.80,26.80,1
LN20250127000015,BANK_B,4,2025-05-27,20.26,20.26,1
LN20250127000015,BANK_B,5,2025-06-26,13.61,13.61,1
LN20250221000037,BANK_B,1,2025-03-23,266.21,266.21,1
LN20250221000037,BANK_B,2,2025-04-22,256.54,256.54,1
LN20250221000037,BANK_B,3,2025-05-22,246.75,246.75,1
LN20250221000037,BANK_B,4,2025-06-21,236.85,236.85,1
LN20250228000035,GTE_A,1,2025-03-30,3.33,5.00,1
LN20250228000035,GTE_A,2,2025-04-29,3.21,4.81,1
LN20250228000035,GTE_A,3,2025-05-29,3.08,4.62,1
LN20250228000035,GTE_A,4,2025-06-28,2.95,4.43,1
LN20250417000020,BANK_C,1,2025-05-17,69.67,57.00,1
LN20250417000020,BANK_C,2,2025-06-16,46.81,38.30,1
LN20250513000018,BANK_C,1,2025-06-12,284.33,232.63,1
LN20250314000032,BANK_C,1,2025-04-13,151.25,123.75,1
LN20250314000032,BANK_C,2,2025-05-13,143.48,117.40,1
LN20250314000032,BANK_C,3,2025-06-12,135.64,110.98,1
LN20250428000018,BANK_B,1,2025-05-28,106.25,106.25,1
LN20250428000018,BANK_B,2,2025-06-27,102.50,102.50,1
LN20250514000016,GTE_A,1,2025-06-13,56.67,85.00,1
LN20250307000043,BANK_B,1,2025-04-06,82.43,82.43,1
LN20250307000043,BANK_B,2,2025-05-06,79.72,79.72,1
LN20250307000043,BANK_B,3,2025-06-05,76.96,76.96,1
LN20250122000010,BANK_B,1,2025-02-21,31.96,31.96,1
LN20250122000010,BANK_B,2,2025-03-23,29.54,29.54,1
LN20250122000010,BANK_B,3,2025-04-22,27.09,27.09,1
LN20250122000010,BANK_B,4,2025-05-22,24.58,24.58,1
LN20250122000010,BANK_B,5,2025-06-21,22.04,22.04,1
LN20250526000030,BANK_B,1,2025-06-25,4.73,4.73,1
LN20250418000018,BANK_C,1,2025-05-18,165.00,135.00,1
LN20250418000018,BANK_C,2,2025-06-17,152.35,124.65,1
LN20250522000024,BANK_B,1,2025-06-21,79.55,79.55,1
LN20250303000032,BANK_C,1,2025-04-02,403.33,330.00,1
LN20250303000032,BANK_C,2,2025-05-02,388.23,317.64,1
LN20250303000032,BANK_C,3,2025-06-01,372.99,305.18,1
LN20250129000015,BANK_B,1,2025-02-28,4.17,4.17,1
LN20250129000015,BANK_B,2,2025-03-30,3.95,3.95,1
LN20250129000015,BANK_B,3,2025-04-29,3.73,3.73,1
LN20250129000015,BANK_B,4,2025-05-29,3.51,3.51,1
LN20250129000015,BANK_B,5,2025-06-28,3.29,3.29,1
LN20250222000034,BANK_C,1,2025-03-24,102.91,84.20,1
LN20250222000034,BANK_C,2,2025-04-23,98.07,80.24,1
LN20250222000034,BANK_C,3,2025-05-23,93.13,76.20,1
LN20250222000034,BANK_C,4,2025-06-22,88.10,72.08,1
LN20250211000024,GTE_A,1,2025-03-13,120.00,180.00,1
LN20250211000024,GTE_A,2,2025-04-12,110.54,165.81,1
LN20250211000024,GTE_A,3,2025-05-12,100.98,151.47,1
LN20250211000024,GTE_A,4,2025-06-11,91.33,136.99,1
LN20250226000031,BANK_B,1,2025-03-28,87.50,87.50,1
LN20250226000031,BANK_B,2,2025-04-27,85.53,85.53,1
LN20250226000031,BANK_B,3,2025-05-27,83.54,83.54,1
LN20250226000031,BANK_B,4,2025-06-26,81.52,81.52,1
LN20250307000044,BANK_B,1,2025-04-06,104.07,104.07,1
LN20250307000044,BANK_B,2,2025-05-06,69.95,69.95,1
LN20250307000044,BANK_B,3,2025-06-05,35.27,35.27,1
LN20250217000029,GTE_A,1,2025-03-19,28.33,42.50,1
LN20250217000029,GTE_A,2,2025-04-18,26.94,40.41,1
LN20250217000029,GTE_A,3,2025-05-18,25.53,38.29,1
LN20250217000029,GTE_A,4,2025-06-17,24.09,36.14,1
LN20250304000039,BANK_C,1,2025-04-03,174.17,142.50,1
LN20250304000039,BANK_C,2,2025-05-03,160.87,131.62,1
LN20250304000039,BANK_C,3,2025-06-02,147.37,120.58,1
LN20250213000041,BANK_B,1,2025-03-15,335.59,335.59,1
LN20250213000041,BANK_B,2,2025-04-14,309.37,309.37,1
LN20250213000041,BANK_B,3,2025-05-14,282.85,282.85,1
LN20250213000041,BANK_B,4,2025-06-13,256.02,256.02,1
LN20250217000030,BANK_C,1,2025-03-19,62.14,50.84,1
LN20250217000030,BANK_C,2,2025-04-18,52.04,42.58,1
LN20250217000030,BANK_C,3,2025-05-18,41.84,34.23,1
LN20250217000030,BANK_C,4,2025-06-17,31.53,25.80,1
LN20250130000016,BANK_B,1,2025-03-01,70.83,70.83,1
LN20250130000016,BANK_B,2,2025-03-31,59.44,59.44,1
LN20250130000016,BANK_B,3,2025-04-30,47.88,47.88,1
LN20250130000016,BANK_B,4,2025-05-30,36.16,36.16,1
LN20250130000016,BANK_B,5,2025-06-29,24.28,24.28,1
LN20250224000040,BANK_B,1,2025-03-26,116.67,116.67,1
LN20250224000040,BANK_B,2,2025-04-25,110.80,110.80,1
LN20250224000040,BANK_B,3,2025-05-25,104.87,104.87,1
LN20250224000040,BANK_B,4,2025-06-24,98.87,98.87,1
LN20250217000031,BANK_B,1,2025-03-19,254.29,254.29,1
LN20250217000031,BANK_B,2,2025-04-18,242.15,242.15,1
LN20250217000031,BANK_B,3,2025-05-18,229.79,229.79,1
LN20250217000031,BANK_B,4,2025-06-17,217.22,217.22,1
LN20250223000035,BANK_C,1,2025-03-25,14.67,12.00,1
LN20250223000035,BANK_C,2,2025-04-24,14.35,11.74,1
LN20250223000035,BANK_C,3,2025-05-24,14.02,11.47,1
LN20250223000035,BANK_C,4,2025-06-23,13.69,11.20,1
LN20250402000024,GTE_A,1,2025-05-02,71.77,107.66,1
LN20250402000024,GTE_A,2,2025-06-01,48.32,72.48,1
LN20250527000021,BANK_B,1,2025-06-26,99.00,99.00,1
LN20250515000025,GTE_A,1,2025-06-14,7.33,11.00,1
LN20250504000019,BANK_B,1,2025-06-03,91.67,91.67,1
LN20250312000039,BANK_C,1,2025-04-11,20.22,16.54,1
LN20250312000039,BANK_C,2,2025-05-11,18.67,15.28,1
LN20250312000039,BANK_C,3,2025-06-10,17.11,14.00,1
LN20250424000017,BANK_B,1,2025-05-24,76.64,76.64,1
LN20250424000017,BANK_B,2,2025-06-23,51.35,51.35,1
LN20250421000020,BANK_C,1,2025-05-21,323.70,264.84,1
LN20250421000020,BANK_C,2,2025-06-20,307.67,251.73,1
LN20250510000018,BANK_C,1,2025-06-09,75.98,62.16,1
LN20250405000018,BANK_B,1,2025-05-05,42.91,42.91,1
LN20250405000018,BANK_B,2,2025-06-04,36.11,36.11,1
LN20250405000019,GTE_A,1,2025-05-05,113.33,170.00,1
