application_id,from_status,to_status,remark,changed_at,changed_by,is_test_data
AP20250217000112,PENDING,REJECTED,REJECT,2025-02-17 09:28:23,SYSTEM,1
AP20250513000062,\N,INIT,创建申请,2025-05-13 20:17:22,SYSTEM,1
AP20250513000062,INIT,PENDING,进入审核,2025-05-13 20:18:22,SYSTEM,1
AP20250513000062,PENDING,APPROVED,APPROVE,2025-05-13 20:25:31,SYSTEM,1
AP20250430000053,\N,INIT,创建申请,2025-04-30 11:08:37,SYSTEM,1
AP20250430000053,INIT,PENDING,进入审核,2025-04-30 11:09:37,SYSTEM,1
AP20250430000053,PENDING,REJECTED,REJECT,2025-04-30 11:16:59,SYSTEM,1
AP20250526000058,\N,INIT,创建申请,2025-05-26 11:38:42,SYSTEM,1
AP20250526000058,INIT,PENDING,进入审核,2025-05-26 11:39:42,SYSTEM,1
AP20250526000058,PENDING,REJECTED,REJECT,2025-05-26 11:45:30,SYSTEM,1
AP20250524000066,\N,INIT,创建申请,2025-05-24 10:00:39,SYSTEM,1
AP20250524000066,INIT,PENDING,进入审核,2025-05-24 10:01:39,SYSTEM,1
AP20250524000066,PENDING,APPROVED,APPROVE,2025-05-24 10:08:14,SYSTEM,1
AP20250516000066,\N,INIT,创建申请,2025-05-16 09:42:11,SYSTEM,1
AP20250516000066,INIT,PENDING,进入审核,2025-05-16 09:43:11,SYSTEM,1
AP20250516000066,PENDING,APPROVED,APPROVE,2025-05-16 09:51:16,SYSTEM,1
AP20250309000083,\N,INIT,创建申请,2025-03-09 15:58:42,SYSTEM,1
AP20250309000083,INIT,PENDING,进入审核,2025-03-09 15:59:42,SYSTEM,1
AP20250309000083,PENDING,REJECTED,REJECT,2025-03-09 16:12:47,SYSTEM,1
AP20250315000070,\N,INIT,创建申请,2025-03-15 12:23:09,SYSTEM,1
AP20250315000070,INIT,PENDING,进入审核,2025-03-15 12:24:09,SYSTEM,1
AP20250315000070,PENDING,APPROVED,APPROVE,2025-03-15 12:31:03,SYSTEM,1
AP20250228000107,\N,INIT,创建申请,2025-02-28 21:14:26,SYSTEM,1
AP20250228000107,INIT,PENDING,进入审核,2025-02-28 21:15:26,SYSTEM,1
AP20250228000107,PENDING,REJECTED,REJECT,2025-02-28 21:21:52,SYSTEM,1
AP20250425000071,\N,INIT,创建申请,2025-04-25 21:29:05,SYSTEM,1
AP20250425000071,INIT,PENDING,进入审核,2025-04-25 21:30:05,SYSTEM,1
AP20250425000071,PENDING,APPROVED,APPROVE,2025-04-25 21:41:40,SYSTEM,1
AP20250128000074,\N,INIT,创建申请,2025-01-28 22:06:38,SYSTEM,1
AP20250128000074,INIT,PENDING,进入审核,2025-01-28 22:07:38,SYSTEM,1
AP20250128000074,PENDING,APPROVED,APPROVE,2025-01-28 22:18:19,SYSTEM,1
AP20250312000087,\N,INIT,创建申请,2025-03-12 12:19:05,SYSTEM,1
AP20250312000087,INIT,PENDING,进入审核,2025-03-12 12:20:05,SYSTEM,1
AP20250312000087,PENDING,APPROVED,APPROVE,2025-03-12 12:31:43,SYSTEM,1
AP20250220000114,\N,INIT,创建申请,2025-02-20 12:35:04,SYSTEM,1
AP20250220000114,INIT,PENDING,进入审核,2025-02-20 12:36:04,SYSTEM,1
AP20250220000114,PENDING,REJECTED,REJECT,2025-02-20 12:44:08,SYSTEM,1
AP20250129000080,\N,INIT,创建申请,2025-01-29 13:57:30,SYSTEM,1
AP20250129000080,INIT,PENDING,进入审核,2025-01-29 13:58:30,SYSTEM,1
AP20250129000080,PENDING,REJECTED,REJECT,2025-01-29 14:01:47,SYSTEM,1
AP20250517000071,\N,INIT,创建申请,2025-05-17 15:26:07,SYSTEM,1
AP20250517000071,INIT,PENDING,进入审核,2025-05-17 15:27:07,SYSTEM,1
AP20250517000071,PENDING,APPROVED,APPROVE,2025-05-17 15:33:33,SYSTEM,1
AP20250209000098,\N,INIT,创建申请,2025-02-09 12:46:36,SYSTEM,1
AP20250209000098,INIT,PENDING,进入审核,2025-02-09 12:47:36,SYSTEM,1
AP20250209000098,PENDING,REJECTED,REJECT,2025-02-09 12:57:52,SYSTEM,1
AP20250425000072,\N,INIT,创建申请,2025-04-25 19:18:37,SYSTEM,1
AP20250425000072,INIT,PENDING,进入审核,2025-04-25 19:19:37,SYSTEM,1
AP20250425000072,PENDING,REJECTED,REJECT,2025-04-25 19:28:22,SYSTEM,1
AP20250210000102,\N,INIT,创建申请,2025-02-10 13:45:31,SYSTEM,1
AP20250210000102,INIT,PENDING,进入审核,2025-02-10 13:46:31,SYSTEM,1
AP20250210000102,PENDING,APPROVED,APPROVE,2025-02-10 13:56:09,SYSTEM,1
AP20250301000091,\N,INIT,创建申请,2025-03-01 00:16:06,SYSTEM,1
AP20250301000091,INIT,PENDING,进入审核,2025-03-01 00:17:06,SYSTEM,1
AP20250301000091,PENDING,REJECTED,REJECT,2025-03-01 00:23:33,SYSTEM,1
AP20250303000087,\N,INIT,创建申请,2025-03-03 12:59:28,SYSTEM,1
AP20250303000087,INIT,PENDING,进入审核,2025-03-03 13:00:28,SYSTEM,1
AP20250303000087,PENDING,REJECTED,REJECT,2025-03-03 13:11:16,SYSTEM,1
AP20250301000092,\N,INIT,创建申请,2025-03-01 22:50:36,SYSTEM,1
AP20250301000092,INIT,PENDING,进入审核,2025-03-01 22:51:36,SYSTEM,1
AP20250301000092,PENDING,APPROVED,APPROVE,2025-03-01 22:54:57,SYSTEM,1
AP20250210000103,\N,INIT,创建申请,2025-02-10 22:46:46,SYSTEM,1
AP20250210000103,INIT,PENDING,进入审核,2025-02-10 22:47:46,SYSTEM,1
AP20250210000103,PENDING,APPROVED,APPROVE,2025-02-10 22:52:56,SYSTEM,1
AP20250403000041,\N,INIT,创建申请,2025-04-03 07:17:05,SYSTEM,1
AP20250403000041,INIT,PENDING,进入审核,2025-04-03 07:18:05,SYSTEM,1
AP20250403000041,PENDING,REJECTED,REJECT,2025-04-03 07:28:00,SYSTEM,1
AP20250304000089,\N,INIT,创建申请,2025-03-04 22:25:50,SYSTEM,1
AP20250304000089,INIT,PENDING,进入审核,2025-03-04 22:26:50,SYSTEM,1
AP20250304000089,PENDING,APPROVED,APPROVE,2025-03-04 22:33:25,SYSTEM,1
AP20250502000068,\N,INIT,创建申请,2025-05-02 19:17:18,SYSTEM,1
AP20250502000068,INIT,PENDING,进入审核,2025-05-02 19:18:18,SYSTEM,1
AP20250502000068,PENDING,REJECTED,REJECT,2025-05-02 19:26:23,SYSTEM,1
AP20250404000036,\N,INIT,创建申请,2025-04-04 12:58:30,SYSTEM,1
AP20250404000036,INIT,PENDING,进入审核,2025-04-04 12:59:30,SYSTEM,1
AP20250404000036,PENDING,APPROVED,APPROVE,2025-04-04 13:08:24,SYSTEM,1
AP20250510000069,\N,INIT,创建申请,2025-05-10 13:01:49,SYSTEM,1
AP20250510000069,INIT,PENDING,进入审核,2025-05-10 13:02:49,SYSTEM,1
AP20250510000069,PENDING,APPROVED,APPROVE,2025-05-10 13:15:11,SYSTEM,1
AP20250104000006,\N,INIT,创建申请,2025-01-04 20:58:41,SYSTEM,1
AP20250104000006,INIT,PENDING,进入审核,2025-01-04 20:59:41,SYSTEM,1
AP20250104000006,PENDING,APPROVED,APPROVE,2025-01-04 21:07:33,SYSTEM,1
AP20250204000096,\N,INIT,创建申请,2025-02-04 19:14:13,SYSTEM,1
AP20250204000096,INIT,PENDING,进入审核,2025-02-04 19:15:13,SYSTEM,1
AP20250204000096,PENDING,REJECTED,REJECT,2025-02-04 19:26:29,SYSTEM,1
AP20250406000057,\N,INIT,创建申请,2025-04-06 14:05:17,SYSTEM,1
AP20250406000057,INIT,PENDING,进入审核,2025-04-06 14:06:17,SYSTEM,1
AP20250406000057,PENDING,REJECTED,REJECT,2025-04-06 14:14:36,SYSTEM,1
AP20250524000067,\N,INIT,创建申请,2025-05-24 21:21:05,SYSTEM,1
AP20250524000067,INIT,PENDING,进入审核,2025-05-24 21:22:05,SYSTEM,1
AP20250524000067,PENDING,REJECTED,REJECT,2025-05-24 21:34:30,SYSTEM,1
AP20250516000067,\N,INIT,创建申请,2025-05-16 21:27:42,SYSTEM,1
AP20250516000067,INIT,PENDING,进入审核,2025-05-16 21:28:42,SYSTEM,1
AP20250516000067,PENDING,APPROVED,APPROVE,2025-05-16 21:35:52,SYSTEM,1
AP20250618000056,\N,INIT,创建申请,2025-06-18 21:33:00,SYSTEM,1
AP20250618000056,INIT,PENDING,进入审核,2025-06-18 21:34:00,SYSTEM,1
AP20250618000056,PENDING,APPROVED,APPROVE,2025-06-18 21:43:26,SYSTEM,1
AP20250210000104,\N,INIT,创建申请,2025-02-10 12:52:37,SYSTEM,1
AP20250210000104,INIT,PENDING,进入审核,2025-02-10 12:53:37,SYSTEM,1
AP20250210000104,PENDING,APPROVED,APPROVE,2025-02-10 13:02:44,SYSTEM,1
AP20250225000101,\N,INIT,创建申请,2025-02-25 22:42:12,SYSTEM,1
AP20250225000101,INIT,PENDING,进入审核,2025-02-25 22:43:12,SYSTEM,1
AP20250225000101,PENDING,APPROVED,APPROVE,2025-02-25 22:49:05,SYSTEM,1
AP20250329000059,\N,INIT,创建申请,2025-03-29 21:32:09,SYSTEM,1
AP20250329000059,INIT,PENDING,进入审核,2025-03-29 21:33:09,SYSTEM,1
AP20250329000059,PENDING,REJECTED,REJECT,2025-03-29 21:45:11,SYSTEM,1
AP20250228000108,\N,INIT,创建申请,2025-02-28 12:43:49,SYSTEM,1
AP20250228000108,INIT,PENDING,进入审核,2025-02-28 12:44:49,SYSTEM,1
AP20250228000108,PENDING,REJECTED,REJECT,2025-02-28 12:54:56,SYSTEM,1
AP20250127000090,\N,INIT,创建申请,2025-01-27 20:13:48,SYSTEM,1
AP20250127000090,INIT,PENDING,进入审核,2025-01-27 20:14:48,SYSTEM,1
AP20250127000090,PENDING,REJECTED,REJECT,2025-01-27 20:22:26,SYSTEM,1
AP20250128000075,\N,INIT,创建申请,2025-01-28 21:04:41,SYSTEM,1
AP20250128000075,INIT,PENDING,进入审核,2025-01-28 21:05:41,SYSTEM,1
AP20250128000075,PENDING,APPROVED,APPROVE,2025-01-28 21:10:19,SYSTEM,1
AP20250503000068,\N,INIT,创建申请,2025-05-03 12:26:55,SYSTEM,1
AP20250503000068,INIT,PENDING,进入审核,2025-05-03 12:27:55,SYSTEM,1
AP20250503000068,PENDING,APPROVED,APPROVE,2025-05-03 12:35:37,SYSTEM,1
AP20250310000083,\N,INIT,创建申请,2025-03-10 12:08:40,SYSTEM,1
AP20250310000083,INIT,PENDING,进入审核,2025-03-10 12:09:40,SYSTEM,1
AP20250310000083,PENDING,APPROVED,APPROVE,2025-03-10 12:14:37,SYSTEM,1
AP20250605000049,\N,INIT,创建申请,2025-06-05 20:27:59,SYSTEM,1
AP20250605000049,INIT,PENDING,进入审核,2025-06-05 20:28:59,SYSTEM,1
AP20250605000049,PENDING,APPROVED,APPROVE,2025-06-05 20:32:07,SYSTEM,1
AP20250517000072,\N,INIT,创建申请,2025-05-17 21:00:41,SYSTEM,1
AP20250517000072,INIT,PENDING,进入审核,2025-05-17 21:01:41,SYSTEM,1
AP20250517000072,PENDING,APPROVED,APPROVE,2025-05-17 21:15:16,SYSTEM,1
AP20250119000052,\N,INIT,创建申请,2025-01-19 21:13:43,SYSTEM,1
AP20250119000052,INIT,PENDING,进入审核,2025-01-19 21:14:43,SYSTEM,1
AP20250119000052,PENDING,REJECTED,REJECT,2025-01-19 21:25:14,SYSTEM,1
AP20250321000063,\N,INIT,创建申请,2025-03-21 12:46:25,SYSTEM,1
AP20250321000063,INIT,PENDING,进入审核,2025-03-21 12:47:25,SYSTEM,1
AP20250321000063,PENDING,APPROVED,APPROVE,2025-03-21 12:53:13,SYSTEM,1
AP20250331000058,\N,INIT,创建申请,2025-03-31 21:23:30,SYSTEM,1
AP20250331000058,INIT,PENDING,进入审核,2025-03-31 21:24:30,SYSTEM,1
AP20250331000058,PENDING,APPROVED,APPROVE,2025-03-31 21:30:48,SYSTEM,1
AP20250404000037,\N,INIT,创建申请,2025-04-04 01:58:06,SYSTEM,1
AP20250404000037,INIT,PENDING,进入审核,2025-04-04 01:59:06,SYSTEM,1
AP20250404000037,PENDING,APPROVED,APPROVE,2025-04-04 02:09:11,SYSTEM,1
AP20250418000063,\N,INIT,创建申请,2025-04-18 19:29:49,SYSTEM,1
AP20250418000063,INIT,PENDING,进入审核,2025-04-18 19:30:49,SYSTEM,1
AP20250418000063,PENDING,REJECTED,REJECT,2025-04-18 19:45:04,SYSTEM,1
AP20250306000087,\N,INIT,创建申请,2025-03-06 10:52:28,SYSTEM,1
AP20250306000087,INIT,PENDING,进入审核,2025-03-06 10:53:28,SYSTEM,1
AP20250306000087,PENDING,APPROVED,APPROVE,2025-03-06 11:02:24,SYSTEM,1
AP20250331000059,\N,INIT,创建申请,2025-03-31 20:55:48,SYSTEM,1
AP20250331000059,INIT,PENDING,进入审核,2025-03-31 20:56:48,SYSTEM,1
AP20250331000059,PENDING,REJECTED,REJECT,2025-03-31 21:04:01,SYSTEM,1
AP20250324000053,\N,INIT,创建申请,2025-03-24 22:41:13,SYSTEM,1
AP20250324000053,INIT,PENDING,进入审核,2025-03-24 22:42:13,SYSTEM,1
AP20250324000053,PENDING,REJECTED,REJECT,2025-03-24 22:52:54,SYSTEM,1
AP20250609000052,\N,INIT,创建申请,2025-06-09 08:53:25,SYSTEM,1
AP20250609000052,INIT,PENDING,进入审核,2025-06-09 08:54:25,SYSTEM,1
AP20250609000052,PENDING,APPROVED,APPROVE,2025-06-09 09:05:33,SYSTEM,1
AP20250411000057,\N,INIT,创建申请,2025-04-11 20:08:20,SYSTEM,1
AP20250411000057,INIT,PENDING,进入审核,2025-04-11 20:09:20,SYSTEM,1
AP20250411000057,PENDING,REJECTED,REJECT,2025-04-11 20:15:55,SYSTEM,1
AP20250128000076,\N,INIT,创建申请,2025-01-28 16:53:54,SYSTEM,1
AP20250128000076,INIT,PENDING,进入审核,2025-01-28 16:54:54,SYSTEM,1
AP20250128000076,PENDING,REJECTED,REJECT,2025-01-28 16:58:16,SYSTEM,1
AP20250504000071,\N,INIT,创建申请,2025-05-04 00:32:19,SYSTEM,1
AP20250504000071,INIT,PENDING,进入审核,2025-05-04 00:33:19,SYSTEM,1
AP20250504000071,PENDING,APPROVED,APPROVE,2025-05-04 00:38:23,SYSTEM,1
AP20250318000070,\N,INIT,创建申请,2025-03-18 13:58:33,SYSTEM,1
AP20250318000070,INIT,PENDING,进入审核,2025-03-18 13:59:33,SYSTEM,1
AP20250318000070,PENDING,APPROVED,APPROVE,2025-03-18 14:02:03,SYSTEM,1
AP20250426000048,\N,INIT,创建申请,2025-04-26 20:44:00,SYSTEM,1
AP20250426000048,INIT,PENDING,进入审核,2025-04-26 20:45:00,SYSTEM,1
AP20250426000048,PENDING,REJECTED,REJECT,2025-04-26 20:50:44,SYSTEM,1
AP20250313000071,\N,INIT,创建申请,2025-03-13 12:39:42,SYSTEM,1
AP20250313000071,INIT,PENDING,进入审核,2025-03-13 12:40:42,SYSTEM,1
AP20250313000071,PENDING,APPROVED,APPROVE,2025-03-13 12:46:15,SYSTEM,1
AP20250309000084,\N,INIT,创建申请,2025-03-09 20:34:29,SYSTEM,1
AP20250309000084,INIT,PENDING,进入审核,2025-03-09 20:35:29,SYSTEM,1
AP20250309000084,PENDING,APPROVED,APPROVE,2025-03-09 20:45:07,SYSTEM,1
AP20250425000073,\N,INIT,创建申请,2025-04-25 22:42:32,SYSTEM,1
AP20250425000073,INIT,PENDING,进入审核,2025-04-25 22:43:32,SYSTEM,1
AP20250425000073,PENDING,APPROVED,APPROVE,2025-04-25 22:53:39,SYSTEM,1
AP20250217000113,\N,INIT,创建申请,2025-02-17 11:26:27,SYSTEM,1
AP20250217000113,INIT,PENDING,进入审核,2025-02-17 11:27:27,SYSTEM,1
AP20250217000113,PENDING,REJECTED,REJECT,2025-02-17 11:35:44,SYSTEM,1
AP20250516000068,\N,INIT,创建申请,2025-05-16 22:52:02,SYSTEM,1
AP20250516000068,INIT,PENDING,进入审核,2025-05-16 22:53:02,SYSTEM,1
AP20250516000068,PENDING,APPROVED,APPROVE,2025-05-16 23:01:52,SYSTEM,1
AP20250530000052,\N,INIT,创建申请,2025-05-30 20:38:36,SYSTEM,1
AP20250530000052,INIT,PENDING,进入审核,2025-05-30 20:39:36,SYSTEM,1
AP20250530000052,PENDING,APPROVED,APPROVE,2025-05-30 20:44:19,SYSTEM,1
AP20250505000067,\N,INIT,创建申请,2025-05-05 12:52:03,SYSTEM,1
AP20250505000067,INIT,PENDING,进入审核,2025-05-05 12:53:03,SYSTEM,1
AP20250505000067,PENDING,APPROVED,APPROVE,2025-05-05 13:03:25,SYSTEM,1
AP20250115000048,\N,INIT,创建申请,2025-01-15 22:08:27,SYSTEM,1
AP20250115000048,INIT,PENDING,进入审核,2025-01-15 22:09:27,SYSTEM,1
AP20250115000048,PENDING,REJECTED,REJECT,2025-01-15 22:14:09,SYSTEM,1
AP20250131000085,\N,INIT,创建申请,2025-01-31 18:36:48,SYSTEM,1
AP20250131000085,INIT,PENDING,进入审核,2025-01-31 18:37:48,SYSTEM,1
AP20250131000085,PENDING,REJECTED,REJECT,2025-01-31 18:49:29,SYSTEM,1
AP20250220000115,\N,INIT,创建申请,2025-02-20 22:25:49,SYSTEM,1
AP20250220000115,INIT,PENDING,进入审核,2025-02-20 22:26:49,SYSTEM,1
AP20250220000115,PENDING,APPROVED,APPROVE,2025-02-20 22:33:43,SYSTEM,1
AP20250407000057,\N,INIT,创建申请,2025-04-07 22:27:44,SYSTEM,1
AP20250407000057,INIT,PENDING,进入审核,2025-04-07 22:28:44,SYSTEM,1
AP20250407000057,PENDING,APPROVED,APPROVE,2025-04-07 22:39:39,SYSTEM,1
AP20250422000058,\N,INIT,创建申请,2025-04-22 12:03:41,SYSTEM,1
AP20250422000058,INIT,PENDING,进入审核,2025-04-22 12:04:41,SYSTEM,1
AP20250422000058,PENDING,APPROVED,APPROVE,2025-04-22 12:16:45,SYSTEM,1
AP20250405000043,\N,INIT,创建申请,2025-04-05 20:25:12,SYSTEM,1
AP20250405000043,INIT,PENDING,进入审核,2025-04-05 20:26:12,SYSTEM,1
AP20250405000043,PENDING,APPROVED,APPROVE,2025-04-05 20:32:09,SYSTEM,1
AP20250624000051,\N,INIT,创建申请,2025-06-24 12:26:26,SYSTEM,1
AP20250624000051,INIT,PENDING,进入审核,2025-06-24 12:27:26,SYSTEM,1
AP20250624000051,PENDING,REJECTED,REJECT,2025-06-24 12:40:28,SYSTEM,1
AP20250412000055,\N,INIT,创建申请,2025-04-12 12:53:49,SYSTEM,1
AP20250412000055,INIT,PENDING,进入审核,2025-04-12 12:54:49,SYSTEM,1
AP20250412000055,PENDING,APPROVED,APPROVE,2025-04-12 13:01:13,SYSTEM,1
AP20250319000053,\N,INIT,创建申请,2025-03-19 22:37:17,SYSTEM,1
AP20250319000053,INIT,PENDING,进入审核,2025-03-19 22:38:17,SYSTEM,1
AP20250319000053,PENDING,APPROVED,APPROVE,2025-03-19 22:41:21,SYSTEM,1
AP20250618000057,\N,INIT,创建申请,2025-06-18 20:13:08,SYSTEM,1
AP20250618000057,INIT,PENDING,进入审核,2025-06-18 20:14:08,SYSTEM,1
AP20250618000057,PENDING,REJECTED,REJECT,2025-06-18 20:20:30,SYSTEM,1
AP20250214000093,\N,INIT,创建申请,2025-02-14 11:41:54,SYSTEM,1
AP20250214000093,INIT,PENDING,进入审核,2025-02-14 11:42:54,SYSTEM,1
AP20250214000093,PENDING,REJECTED,REJECT,2025-02-14 11:50:23,SYSTEM,1
AP20250505000068,\N,INIT,创建申请,2025-05-05 13:08:17,SYSTEM,1
AP20250505000068,INIT,PENDING,进入审核,2025-05-05 13:09:17,SYSTEM,1
AP20250505000068,PENDING,APPROVED,APPROVE,2025-05-05 13:22:42,SYSTEM,1
AP20250417000059,\N,INIT,创建申请,2025-04-17 12:57:53,SYSTEM,1
AP20250417000059,INIT,PENDING,进入审核,2025-04-17 12:58:53,SYSTEM,1
AP20250417000059,PENDING,REJECTED,REJECT,2025-04-17 13:03:11,SYSTEM,1
AP20250519000079,\N,INIT,创建申请,2025-05-19 20:47:43,SYSTEM,1
AP20250519000079,INIT,PENDING,进入审核,2025-05-19 20:48:43,SYSTEM,1
AP20250519000079,PENDING,APPROVED,APPROVE,2025-05-19 20:54:27,SYSTEM,1
AP20250530000053,\N,INIT,创建申请,2025-05-30 18:10:30,SYSTEM,1
AP20250530000053,INIT,PENDING,进入审核,2025-05-30 18:11:30,SYSTEM,1
AP20250530000053,PENDING,APPROVED,APPROVE,2025-05-30 18:18:13,SYSTEM,1
AP20250323000057,\N,INIT,创建申请,2025-03-23 17:54:03,SYSTEM,1
AP20250323000057,INIT,PENDING,进入审核,2025-03-23 17:55:03,SYSTEM,1
AP20250323000057,PENDING,APPROVED,APPROVE,2025-03-23 18:07:06,SYSTEM,1
AP20250601000066,\N,INIT,创建申请,2025-06-01 21:08:10,SYSTEM,1
AP20250601000066,INIT,PENDING,进入审核,2025-06-01 21:09:10,SYSTEM,1
AP20250601000066,PENDING,APPROVED,APPROVE,2025-06-01 21:19:57,SYSTEM,1
AP20250615000052,\N,INIT,创建申请,2025-06-15 13:26:12,SYSTEM,1
AP20250615000052,INIT,PENDING,进入审核,2025-06-15 13:27:12,SYSTEM,1
AP20250615000052,PENDING,REJECTED,REJECT,2025-06-15 13:31:22,SYSTEM,1
AP20250405000044,\N,INIT,创建申请,2025-04-05 11:00:36,SYSTEM,1
AP20250405000044,INIT,PENDING,进入审核,2025-04-05 11:01:36,SYSTEM,1
AP20250405000044,PENDING,APPROVED,APPROVE,2025-04-05 11:13:42,SYSTEM,1
AP20250217000114,\N,INIT,创建申请,2025-02-17 21:28:18,SYSTEM,1
AP20250217000114,INIT,PENDING,进入审核,2025-02-17 21:29:18,SYSTEM,1
AP20250217000114,PENDING,REJECTED,REJECT,2025-02-17 21:32:27,SYSTEM,1
AP20250224000098,\N,INIT,创建申请,2025-02-24 12:22:47,SYSTEM,1
AP20250224000098,INIT,PENDING,进入审核,2025-02-24 12:23:47,SYSTEM,1
AP20250224000098,PENDING,REJECTED,REJECT,2025-02-24 12:28:43,SYSTEM,1
AP20250502000069,\N,INIT,创建申请,2025-05-02 11:55:56,SYSTEM,1
AP20250502000069,INIT,PENDING,进入审核,2025-05-02 11:56:56,SYSTEM,1
AP20250502000069,PENDING,REJECTED,REJECT,2025-05-02 12:08:32,SYSTEM,1
AP20250521000072,\N,INIT,创建申请,2025-05-21 13:52:13,SYSTEM,1
AP20250521000072,INIT,PENDING,进入审核,2025-05-21 13:53:13,SYSTEM,1
AP20250521000072,PENDING,REJECTED,REJECT,2025-05-21 14:06:59,SYSTEM,1
AP20250212000123,\N,INIT,创建申请,2025-02-12 18:43:02,SYSTEM,1
AP20250212000123,INIT,PENDING,进入审核,2025-02-12 18:44:02,SYSTEM,1
AP20250212000123,PENDING,APPROVED,APPROVE,2025-02-12 18:50:51,SYSTEM,1
AP20250514000066,\N,INIT,创建申请,2025-05-14 13:53:47,SYSTEM,1
AP20250514000066,INIT,PENDING,进入审核,2025-05-14 13:54:47,SYSTEM,1
AP20250514000066,PENDING,REJECTED,REJECT,2025-05-14 14:08:13,SYSTEM,1
AP20250617000045,\N,INIT,创建申请,2025-06-17 10:56:28,SYSTEM,1
AP20250617000045,INIT,PENDING,进入审核,2025-06-17 10:57:28,SYSTEM,1
AP20250617000045,PENDING,REJECTED,REJECT,2025-06-17 11:09:59,SYSTEM,1
AP20250215000115,\N,INIT,创建申请,2025-02-15 19:49:40,SYSTEM,1
AP20250215000115,INIT,PENDING,进入审核,2025-02-15 19:50:40,SYSTEM,1
AP20250215000115,PENDING,APPROVED,APPROVE,2025-02-15 19:56:14,SYSTEM,1
AP20250503000069,\N,INIT,创建申请,2025-05-03 20:30:09,SYSTEM,1
AP20250503000069,INIT,PENDING,进入审核,2025-05-03 20:31:09,SYSTEM,1
AP20250503000069,PENDING,APPROVED,APPROVE,2025-05-03 20:42:54,SYSTEM,1
AP20250329000060,\N,INIT,创建申请,2025-03-29 07:38:39,SYSTEM,1
AP20250329000060,INIT,PENDING,进入审核,2025-03-29 07:39:39,SYSTEM,1
AP20250329000060,PENDING,APPROVED,APPROVE,2025-03-29 07:52:35,SYSTEM,1
AP20250624000052,\N,INIT,创建申请,2025-06-24 10:07:45,SYSTEM,1
AP20250624000052,INIT,PENDING,进入审核,2025-06-24 10:08:45,SYSTEM,1
AP20250624000052,PENDING,REJECTED,REJECT,2025-06-24 10:11:54,SYSTEM,1
AP20250204000097,\N,INIT,创建申请,2025-02-04 15:33:19,SYSTEM,1
AP20250204000097,INIT,PENDING,进入审核,2025-02-04 15:34:19,SYSTEM,1
AP20250204000097,PENDING,APPROVED,APPROVE,2025-02-04 15:39:25,SYSTEM,1
AP20250228000109,\N,INIT,创建申请,2025-02-28 21:13:51,SYSTEM,1
AP20250228000109,INIT,PENDING,进入审核,2025-02-28 21:14:51,SYSTEM,1
AP20250228000109,PENDING,APPROVED,APPROVE,2025-02-28 21:17:21,SYSTEM,1
AP20250216000098,\N,INIT,创建申请,2025-02-16 20:06:52,SYSTEM,1
AP20250216000098,INIT,PENDING,进入审核,2025-02-16 20:07:52,SYSTEM,1
AP20250216000098,PENDING,APPROVED,APPROVE,2025-02-16 20:13:22,SYSTEM,1
AP20250220000116,\N,INIT,创建申请,2025-02-20 19:16:22,SYSTEM,1
AP20250220000116,INIT,PENDING,进入审核,2025-02-20 19:17:22,SYSTEM,1
AP20250220000116,PENDING,APPROVED,APPROVE,2025-02-20 19:23:00,SYSTEM,1
AP20250504000072,\N,INIT,创建申请,2025-05-04 23:14:32,SYSTEM,1
AP20250504000072,INIT,PENDING,进入审核,2025-05-04 23:15:32,SYSTEM,1
AP20250504000072,PENDING,APPROVED,APPROVE,2025-05-04 23:23:25,SYSTEM,1
AP20250223000106,\N,INIT,创建申请,2025-02-23 22:50:43,SYSTEM,1
AP20250223000106,INIT,PENDING,进入审核,2025-02-23 22:51:43,SYSTEM,1
AP20250223000106,PENDING,REJECTED,REJECT,2025-02-23 23:00:08,SYSTEM,1
AP20250620000066,\N,INIT,创建申请,2025-06-20 22:47:13,SYSTEM,1
AP20250620000066,INIT,PENDING,进入审核,2025-06-20 22:48:13,SYSTEM,1
AP20250620000066,PENDING,APPROVED,APPROVE,2025-06-20 22:55:30,SYSTEM,1
AP20250307000075,\N,INIT,创建申请,2025-03-07 09:59:46,SYSTEM,1
AP20250307000075,INIT,PENDING,进入审核,2025-03-07 10:00:46,SYSTEM,1
AP20250307000075,PENDING,APPROVED,APPROVE,2025-03-07 10:08:45,SYSTEM,1
AP20250209000099,\N,INIT,创建申请,2025-02-09 15:00:30,SYSTEM,1
AP20250209000099,INIT,PENDING,进入审核,2025-02-09 15:01:30,SYSTEM,1
AP20250209000099,PENDING,REJECTED,REJECT,2025-02-09 15:11:31,SYSTEM,1
AP20250224000099,\N,INIT,创建申请,2025-02-24 21:36:55,SYSTEM,1
AP20250224000099,INIT,PENDING,进入审核,2025-02-24 21:37:55,SYSTEM,1
AP20250224000099,PENDING,REJECTED,REJECT,2025-02-24 21:43:22,SYSTEM,1
AP20250401000053,\N,INIT,创建申请,2025-04-01 21:14:11,SYSTEM,1
AP20250401000053,INIT,PENDING,进入审核,2025-04-01 21:15:11,SYSTEM,1
AP20250401000053,PENDING,APPROVED,APPROVE,2025-04-01 21:24:00,SYSTEM,1
AP20250327000049,\N,INIT,创建申请,2025-03-27 12:24:42,SYSTEM,1
AP20250327000049,INIT,PENDING,进入审核,2025-03-27 12:25:42,SYSTEM,1
AP20250327000049,PENDING,REJECTED,REJECT,2025-03-27 12:27:49,SYSTEM,1
