application_id,customer_id,bureau,pull_time,score,overdue_count,query_count_1m,is_test_data
AP20250318000063,C00009825,TONGDUN,2025-03-18 21:40:16,661,1,2,1
AP20250124000059,C00002952,BAIRONG,2025-01-24 20:23:32,714,0,5,1
AP20250211000111,C00000763,TONGDUN,2025-02-11 11:20:07,582,0,0,1
AP20250227000089,C00003664,PBOC,2025-02-27 14:08:12,571,2,4,1
AP20250216000087,C00009792,PBOC,2025-02-16 13:01:59,557,1,6,1
AP20250112000027,C00000560,PBOC,2025-01-12 21:17:14,669,2,8,1
AP20250111000020,C00009191,PBOC,2025-01-11 22:38:49,661,2,5,1
AP20250204000084,C00006641,TONGDUN,2025-02-04 13:07:11,590,2,3,1
AP20250502000063,C00007885,TONGDUN,2025-05-02 22:47:40,563,2,1,1
AP20250409000056,C00003619,PBOC,2025-04-09 11:06:09,679,1,4,1
AP20250208000096,C00001989,BAIRONG,2025-02-08 20:22:12,716,0,0,1
AP20250409000057,C00001642,TONGDUN,2025-04-09 12:08:29,803,3,4,1
AP20250618000049,C00009470,PBOC,2025-06-18 01:38:19,635,3,6,1
AP20250329000050,C00009550,TONGDUN,2025-03-29 11:23:32,713,0,0,1
AP20250108000019,C00003531,TONGDUN,2025-01-08 11:43:00,645,2,6,1
AP20250304000080,C00003404,BAIRONG,2025-03-04 21:30:39,586,1,1,1
AP20250505000058,C00005006,PBOC,2025-05-05 13:15:53,710,0,8,1
AP20250221000116,C00006466,PBOC,2025-02-21 13:20:01,541,0,1,1
AP20250418000057,C00003837,BAIRONG,2025-04-18 00:41:04,634,0,6,1
AP20250428000046,C00008436,TONGDUN,2025-04-28 21:21:01,598,2,7,1
AP20250311000052,C00005825,BAIRONG,2025-03-11 13:44:57,758,0,7,1
AP20250326000050,C00005311,PBOC,2025-03-26 16:21:51,665,1,0,1
AP20250123000061,C00001241,BAIRONG,2025-01-23 10:25:37,542,3,7,1
AP20250217000102,C00003086,PBOC,2025-02-17 22:06:10,708,2,3,1
AP20250218000118,C00000689,PBOC,2025-02-18 11:48:51,722,0,1,1
AP20250305000082,C00006929,BAIRONG,2025-03-05 23:03:46,691,3,5,1
AP20250218000119,C00003603,TONGDUN,2025-02-18 20:49:07,642,0,2,1
AP20250331000052,C00000290,TONGDUN,2025-03-31 13:35:57,595,0,5,1
AP20250418000058,C00009548,BAIRONG,2025-04-18 13:05:38,650,2,0,1
AP20250207000094,C00005386,PBOC,2025-02-07 22:15:12,665,3,6,1
AP20250516000058,C00002750,BAIRONG,2025-05-16 13:26:30,639,3,8,1
AP20250322000047,C00009212,TONGDUN,2025-03-22 00:09:57,624,2,1,1
AP20250424000058,C00002891,PBOC,2025-04-24 13:24:06,741,1,5,1
AP20250505000059,C00000386,BAIRONG,2025-05-05 18:57:57,532,2,0,1
AP20250402000046,C00004905,BAIRONG,2025-04-02 14:41:38,619,2,3,1
AP20250209000092,C00002578,BAIRONG,2025-02-09 23:03:56,704,1,5,1
AP20250313000065,C00001084,PBOC,2025-03-13 20:27:37,806,1,8,1
AP20250205000087,C00000278,PBOC,2025-02-05 15:17:32,604,0,4,1
AP20250316000057,C00009386,PBOC,2025-03-16 22:51:45,619,2,4,1
AP20250201000064,C00004897,PBOC,2025-02-01 22:31:56,570,1,8,1
AP20250119000046,C00007754,TONGDUN,2025-01-19 13:30:23,532,1,3,1
AP20250508000065,C00001596,PBOC,2025-05-08 13:12:29,629,1,7,1
AP20250315000065,C00000226,TONGDUN,2025-03-15 20:09:46,487,0,3,1
AP20250516000059,C00006073,TONGDUN,2025-05-16 23:08:05,569,2,8,1
AP20250308000068,C00005466,BAIRONG,2025-03-08 23:07:24,801,3,1,1
AP20250528000054,C00008238,TONGDUN,2025-05-28 12:37:41,740,3,2,1
AP20250302000099,C00005161,TONGDUN,2025-03-02 13:11:09,799,3,6,1
AP20250307000069,C00001666,BAIRONG,2025-03-07 08:57:50,687,2,6,1
AP20250419000053,C00001119,BAIRONG,2025-04-19 15:10:40,683,2,8,1
AP20250601000059,C00002873,PBOC,2025-06-02 06:57:11,772,0,2,1
AP20250204000085,C00005684,TONGDUN,2025-02-04 22:29:16,540,0,1,1
AP20250606000056,C00008519,TONGDUN,2025-06-07 21:01:44,526,2,6,1
AP20250316000058,C00000961,TONGDUN,2025-03-16 09:59:32,791,3,7,1
AP20250115000042,C00008979,TONGDUN,2025-01-15 22:03:36,785,3,2,1
AP20250519000073,C00004848,BAIRONG,2025-05-19 13:09:17,638,3,1,1
AP20250202000097,C00000103,PBOC,2025-02-02 06:16:38,697,2,6,1
AP20250428000047,C00003648,BAIRONG,2025-04-28 13:27:18,583,2,3,1
AP20250312000079,C00007984,BAIRONG,2025-03-12 21:17:02,574,3,3,1
AP20250330000042,C00000611,BAIRONG,2025-03-30 21:24:11,501,2,3,1
AP20250308000069,C00007569,PBOC,2025-03-08 12:46:20,691,0,8,1
AP20250409000058,C00006364,TONGDUN,2025-04-09 08:46:35,511,2,5,1
AP20250614000046,C00006293,BAIRONG,2025-06-14 12:53:14,640,2,3,1
AP20250624000048,C00000646,PBOC,2025-06-24 12:45:19,715,0,3,1
AP20250509000060,C00009470,PBOC,2025-05-09 20:54:59,568,1,0,1
AP20250429000058,C00002699,BAIRONG,2025-04-29 21:36:29,712,2,2,1
AP20250201000065,C00006528,PBOC,2025-02-01 11:58:27,640,2,5,1
AP20250617000040,C00006123,TONGDUN,2025-06-17 12:33:33,675,2,5,1
AP20250201000066,C00003419,PBOC,2025-02-01 15:15:19,697,1,0,1
AP20250131000077,C00009537,TONGDUN,2025-01-31 11:04:24,782,2,0,1
AP20250608000057,C00009904,BAIRONG,2025-06-08 18:35:52,598,3,3,1
AP20250305000083,C00009486,TONGDUN,2025-03-05 12:35:47,499,2,7,1
AP20250425000064,C00000212,TONGDUN,2025-04-25 12:44:26,667,0,7,1
AP20250331000053,C00004868,BAIRONG,2025-03-31 21:24:37,781,2,7,1
AP20250301000080,C00003016,BAIRONG,2025-03-01 13:25:14,598,3,2,1
AP20250604000048,C00004681,TONGDUN,2025-06-04 22:27:53,706,0,6,1
AP20250225000095,C00002591,TONGDUN,2025-02-25 13:47:31,608,0,8,1
AP20250510000065,C00006177,PBOC,2025-05-10 22:09:19,633,3,0,1
AP20250531000061,C00001709,BAIRONG,2025-05-31 11:45:33,595,2,2,1
AP20250116000046,C00001370,TONGDUN,2025-01-16 21:41:29,581,2,1,1
AP20250210000091,C00009755,BAIRONG,2025-02-10 09:31:11,661,1,5,1
AP20250417000055,C00001881,TONGDUN,2025-04-17 23:05:41,617,1,7,1
AP20250216000088,C00007707,BAIRONG,2025-02-16 20:28:56,693,3,6,1
AP20250513000054,C00007752,TONGDUN,2025-05-13 11:44:44,445,1,2,1
AP20250623000042,C00009012,PBOC,2025-06-25 21:55:00,594,1,2,1
AP20250329000051,C00006540,PBOC,2025-03-29 20:23:13,633,2,4,1
AP20250426000042,C00006716,BAIRONG,2025-04-26 15:53:57,702,2,4,1
AP20250208000097,C00002132,PBOC,2025-02-08 13:52:56,714,3,3,1
AP20250127000086,C00007660,BAIRONG,2025-01-27 09:33:58,669,3,3,1
AP20250528000055,C00007234,BAIRONG,2025-05-28 10:41:34,693,3,1,1
AP20250421000051,C00008896,BAIRONG,2025-04-21 12:30:28,785,2,3,1
AP20250208000098,C00004462,BAIRONG,2025-02-08 02:51:30,646,0,6,1
AP20250413000048,C00009414,TONGDUN,2025-04-13 19:42:14,617,2,5,1
AP20250606000057,C00006441,TONGDUN,2025-06-06 21:57:09,597,2,1,1
AP20250328000049,C00002803,TONGDUN,2025-03-28 09:43:33,529,0,3,1
AP20250428000048,C00001136,PBOC,2025-04-28 01:51:31,731,2,1,1
AP20250525000064,C00008692,BAIRONG,2025-05-25 16:13:38,683,3,6,1
AP20250212000110,C00004891,BAIRONG,2025-02-12 13:47:37,679,1,3,1
AP20250409000059,C00004122,PBOC,2025-04-09 20:20:30,633,2,8,1
AP20250301000081,C00003045,TONGDUN,2025-03-01 20:07:55,715,3,2,1
AP20250304000081,C00001789,PBOC,2025-03-04 12:21:11,795,1,6,1
AP20250427000048,C00007721,TONGDUN,2025-04-27 21:25:37,610,3,7,1
AP20250218000120,C00006635,PBOC,2025-02-18 10:41:59,737,2,5,1
AP20250213000105,C00008749,TONGDUN,2025-02-13 12:25:14,670,3,2,1
AP20250202000098,C00005653,BAIRONG,2025-02-02 16:50:11,610,2,5,1
AP20250217000103,C00004826,TONGDUN,2025-02-17 21:07:21,712,1,2,1
AP20250520000082,C00006140,PBOC,2025-05-20 02:02:43,670,1,7,1
AP20250523000079,C00002732,BAIRONG,2025-05-23 12:12:05,644,3,5,1
AP20250602000058,C00005610,PBOC,2025-06-02 22:55:38,714,2,4,1
AP20250506000058,C00008300,TONGDUN,2025-05-06 17:51:07,579,3,0,1
AP20250620000061,C00003906,PBOC,2025-06-20 09:17:30,756,3,3,1
AP20250512000062,C00003722,TONGDUN,2025-05-12 17:00:25,767,0,5,1
AP20250425000065,C00006215,BAIRONG,2025-04-25 13:26:38,505,1,7,1
AP20250528000056,C00000209,BAIRONG,2025-05-28 01:22:38,707,0,0,1
AP20250304000082,C00001375,BAIRONG,2025-03-04 13:02:30,603,3,6,1
AP20250503000059,C00009198,PBOC,2025-05-03 13:05:34,632,2,8,1
AP20250126000045,C00001712,BAIRONG,2025-01-26 13:57:21,498,2,3,1
AP20250623000043,C00007926,BAIRONG,2025-06-23 20:30:35,615,1,6,1
AP20250426000043,C00007007,PBOC,2025-04-26 22:09:51,711,0,3,1
AP20250303000079,C00002372,BAIRONG,2025-03-03 12:20:50,547,3,7,1
AP20250216000089,C00000925,BAIRONG,2025-02-16 12:21:24,603,0,1,1
AP20250509000061,C00004055,TONGDUN,2025-05-09 21:13:24,721,2,6,1
AP20250220000098,C00009338,PBOC,2025-02-20 12:26:23,540,1,2,1
AP20250609000047,C00003322,PBOC,2025-06-09 20:29:15,607,0,8,1
AP20250416000045,C00000404,TONGDUN,2025-04-16 12:03:10,794,0,1,1
AP20250213000106,C00009325,BAIRONG,2025-02-13 20:20:47,734,0,2,1
AP20250207000095,C00002764,BAIRONG,2025-02-07 22:15:42,490,2,4,1
AP20250212000111,C00001935,BAIRONG,2025-02-12 12:17:01,715,0,1,1
AP20250418000059,C00009637,BAIRONG,2025-04-18 14:01:44,850,2,7,1
AP20250224000090,C00006049,BAIRONG,2025-02-24 22:00:51,656,0,6,1
AP20250506000059,C00006402,BAIRONG,2025-05-06 22:36:49,615,2,2,1
AP20250420000042,C00007091,PBOC,2025-04-20 07:59:35,512,0,7,1
AP20250228000095,C00002678,BAIRONG,2025-02-28 20:19:52,611,3,8,1
AP20250304000083,C00002815,PBOC,2025-03-04 13:48:12,779,0,2,1
AP20250117000046,C00000343,TONGDUN,2025-01-17 11:45:34,623,3,2,1
AP20250308000070,C00006416,TONGDUN,2025-03-08 08:08:08,665,1,1,1
AP20250206000078,C00001270,TONGDUN,2025-02-06 13:34:27,736,0,1,1
AP20250501000056,C00006921,BAIRONG,2025-05-01 19:11:32,674,3,3,1
AP20250327000046,C00005074,TONGDUN,2025-03-27 15:51:32,626,3,0,1
AP20250223000101,C00001456,BAIRONG,2025-02-23 14:40:46,744,2,4,1
AP20250224000091,C00003836,PBOC,2025-02-24 02:47:10,807,1,6,1
AP20250502000064,C00000951,PBOC,2025-05-02 17:31:59,689,1,2,1
AP20250301000082,C00005705,PBOC,2025-03-01 15:57:03,687,1,3,1
AP20250512000063,C00000865,TONGDUN,2025-05-12 13:01:48,737,3,2,1
AP20250227000090,C00007990,TONGDUN,2025-02-27 20:34:51,744,0,5,1
AP20250320000059,C00000929,PBOC,2025-03-20 21:24:20,728,0,2,1
AP20250512000064,C00002365,PBOC,2025-05-12 13:18:46,632,0,8,1
AP20250331000054,C00001330,TONGDUN,2025-03-31 16:18:58,554,0,2,1
AP20250214000090,C00004524,PBOC,2025-02-14 16:35:04,608,2,8,1
AP20250207000096,C00007846,TONGDUN,2025-02-07 09:50:14,687,2,0,1
AP20250204000086,C00005499,BAIRONG,2025-02-04 11:58:35,692,1,4,1
AP20250319000049,C00007108,PBOC,2025-03-19 13:24:40,640,1,0,1
AP20250205000088,C00004243,PBOC,2025-02-05 22:55:12,590,1,1,1
AP20250121000047,C00002984,BAIRONG,2025-01-21 13:59:57,568,2,8,1
AP20250520000083,C00006884,TONGDUN,2025-05-20 13:40:40,720,0,6,1
AP20250521000064,C00008954,BAIRONG,2025-05-21 20:18:58,686,0,7,1
AP20250125000061,C00008664,PBOC,2025-01-25 10:31:44,679,2,1,1
AP20250308000071,C00002138,BAIRONG,2025-03-08 18:45:09,459,2,4,1
AP20250513000055,C00008799,BAIRONG,2025-05-13 14:10:26,690,0,2,1
AP20250302000100,C00000377,PBOC,2025-03-02 20:26:03,656,0,4,1
AP20250204000087,C00009509,TONGDUN,2025-02-04 13:59:47,636,3,4,1
AP20250129000077,C00004895,BAIRONG,2025-01-29 22:06:45,706,0,6,1
AP20250604000049,C00009653,PBOC,2025-06-04 01:38:11,679,1,4,1
AP20250303000080,C00009887,PBOC,2025-03-03 20:59:30,850,1,7,1
AP20250521000065,C00002859,BAIRONG,2025-05-21 22:05:05,578,2,2,1
AP20250422000053,C00002746,BAIRONG,2025-04-22 11:19:45,708,0,6,1
AP20250615000048,C00007185,BAIRONG,2025-06-15 21:42:23,676,1,8,1
AP20250228000096,C00007268,TONGDUN,2025-02-28 20:21:12,613,1,3,1
AP20250418000060,C00000507,TONGDUN,2025-04-18 20:13:01,639,2,7,1
AP20250410000045,C00000346,BAIRONG,2025-04-10 11:06:32,728,0,0,1
AP20250217000104,C00001432,PBOC,2025-02-17 20:45:54,724,0,2,1
AP20250110000017,C00001370,PBOC,2025-01-11 01:06:03,850,1,6,1
AP20250511000061,C00008216,PBOC,2025-05-11 13:03:44,668,3,0,1
AP20250128000066,C00006882,BAIRONG,2025-01-29 08:00:09,713,1,7,1
AP20250306000080,C00002618,PBOC,2025-03-06 19:03:15,668,0,8,1
AP20250503000060,C00006618,TONGDUN,2025-05-03 18:35:08,533,0,8,1
AP20250304000084,C00002635,PBOC,2025-03-04 14:01:27,702,1,0,1
AP20250422000054,C00005549,PBOC,2025-04-22 23:00:21,539,0,0,1
AP20250127000087,C00009184,PBOC,2025-01-27 19:12:46,615,3,8,1
AP20250408000056,C00002684,PBOC,2025-04-08 16:07:22,707,0,8,1
AP20250516000060,C00000339,BAIRONG,2025-05-16 12:51:41,575,3,7,1
AP20250203000107,C00006698,BAIRONG,2025-02-03 08:57:50,596,1,6,1
AP20250503000061,C00002470,TONGDUN,2025-05-03 22:13:51,626,0,7,1
AP20250503000062,C00007387,PBOC,2025-05-03 21:23:56,626,2,1,1
AP20250309000080,C00008644,TONGDUN,2025-03-09 22:30:20,691,0,3,1
AP20250325000045,C00001274,PBOC,2025-03-25 21:18:32,644,2,0,1
AP20250524000062,C00009544,TONGDUN,2025-05-24 20:26:44,649,1,4,1
AP20250221000117,C00000652,TONGDUN,2025-02-21 14:34:28,601,3,6,1
AP20250627000039,C00002282,TONGDUN,2025-06-27 03:05:20,698,0,4,1
AP20250312000080,C00002080,PBOC,2025-03-12 13:48:05,588,2,3,1
AP20250520000084,C00000749,TONGDUN,2025-05-20 18:24:04,669,1,8,1
AP20250202000099,C00002238,BAIRONG,2025-02-02 12:36:44,543,0,5,1
AP20250227000091,C00003715,PBOC,2025-02-27 12:25:35,613,2,2,1
AP20250513000056,C00000339,PBOC,2025-05-13 00:21:40,611,0,1,1
AP20250302000101,C00003444,TONGDUN,2025-03-02 20:59:59,796,1,4,1
AP20250213000107,C00006290,BAIRONG,2025-02-13 20:15:07,698,1,6,1
AP20250314000068,C00006841,PBOC,2025-03-14 18:05:19,607,2,7,1
AP20250521000066,C00004221,BAIRONG,2025-05-21 09:23:07,698,2,0,1
AP20250125000062,C00006484,PBOC,2025-01-25 09:50:54,618,0,6,1
AP20250427000049,C00002050,PBOC,2025-04-27 12:52:24,673,3,8,1
AP20250216000090,C00008827,PBOC,2025-02-16 22:23:58,521,2,4,1
AP20250217000105,C00004454,TONGDUN,2025-02-17 12:15:31,692,2,1,1
AP20250412000050,C00001384,BAIRONG,2025-04-12 20:31:29,577,3,0,1
AP20250525000065,C00003022,PBOC,2025-05-25 21:42:08,569,3,7,1
AP20250202000100,C00002957,TONGDUN,2025-02-02 20:08:52,484,3,3,1
AP20250403000038,C00005419,TONGDUN,2025-04-03 23:38:33,672,2,8,1
AP20250122000057,C00002401,TONGDUN,2025-01-22 22:56:18,691,3,8,1
AP20250324000048,C00004411,PBOC,2025-03-24 13:02:14,696,0,4,1
AP20250119000047,C00003150,BAIRONG,2025-01-19 16:33:13,665,1,8,1
AP20250526000053,C00002007,TONGDUN,2025-05-26 21:58:20,634,3,3,1
AP20250208000099,C00001116,PBOC,2025-02-08 16:26:25,600,3,3,1
AP20250529000050,C00004856,PBOC,2025-05-29 10:48:48,546,2,1,1
AP20250208000100,C00002578,BAIRONG,2025-02-08 06:25:49,821,1,5,1
AP20250324000049,C00008543,TONGDUN,2025-03-24 22:33:13,518,2,7,1
AP20250221000118,C00006931,PBOC,2025-02-21 17:30:16,526,1,8,1
AP20250325000046,C00002339,PBOC,2025-03-25 13:05:33,540,1,2,1
AP20250208000101,C00008980,PBOC,2025-02-08 02:06:44,595,3,6,1
AP20250306000081,C00007641,TONGDUN,2025-03-06 21:43:24,768,0,5,1
AP20250622000039,C00008730,TONGDUN,2025-06-22 22:37:31,675,0,8,1
AP20250220000099,C00000016,TONGDUN,2025-02-20 20:30:25,672,3,1,1
AP20250111000021,C00002220,TONGDUN,2025-01-11 14:46:05,716,2,4,1
AP20250611000066,C00004636,TONGDUN,2025-06-11 10:29:19,609,1,7,1
AP20250218000121,C00005085,PBOC,2025-02-18 19:03:46,556,1,1,1
AP20250414000042,C00007989,PBOC,2025-04-14 11:26:33,659,2,2,1
AP20250130000074,C00009741,PBOC,2025-01-30 09:49:34,542,0,7,1
AP20250326000051,C00004912,PBOC,2025-03-26 21:47:36,638,1,1,1
AP20250124000060,C00009905,TONGDUN,2025-01-24 02:08:51,604,1,7,1
AP20250212000112,C00006476,BAIRONG,2025-02-12 21:45:27,850,3,6,1
AP20250402000047,C00008833,BAIRONG,2025-04-02 12:44:59,751,2,0,1
AP20250131000078,C00007281,BAIRONG,2025-01-31 21:35:40,670,3,4,1
AP20250321000060,C00005274,TONGDUN,2025-03-21 13:28:12,620,2,2,1
AP20250228000097,C00002085,TONGDUN,2025-02-28 12:15:22,571,0,3,1
AP20250506000060,C00005583,BAIRONG,2025-05-06 13:08:45,604,2,8,1
AP20250618000050,C00000209,TONGDUN,2025-06-18 20:48:31,850,3,2,1
AP20250204000088,C00005204,PBOC,2025-02-04 16:42:47,767,0,5,1
AP20250317000066,C00007780,PBOC,2025-03-17 20:28:24,610,2,1,1
AP20250414000043,C00008520,BAIRONG,2025-04-14 12:23:15,595,3,8,1
AP20250421000052,C00002938,BAIRONG,2025-04-21 13:17:12,652,1,0,1
AP20250512000065,C00000440,BAIRONG,2025-05-12 20:29:56,661,3,4,1
AP20250128000067,C00009089,PBOC,2025-01-28 22:03:13,586,2,0,1
AP20250322000048,C00000367,BAIRONG,2025-03-22 20:42:23,621,0,4,1
AP20250311000053,C00001060,BAIRONG,2025-03-11 20:27:50,734,0,5,1
AP20250521000067,C00006303,PBOC,2025-05-21 13:10:09,728,1,2,1
AP20250211000112,C00002308,TONGDUN,2025-02-11 21:25:40,631,2,8,1
AP20250406000054,C00008796,TONGDUN,2025-04-06 13:51:12,788,2,0,1
AP20250115000043,C00001427,BAIRONG,2025-01-15 18:22:14,542,3,1,1
AP20250112000028,C00005479,TONGDUN,2025-01-12 22:05:29,723,2,6,1
AP20250228000098,C00006404,PBOC,2025-02-28 13:26:54,572,0,2,1
AP20250213000108,C00005534,PBOC,2025-02-13 13:08:20,619,2,7,1
AP20250203000108,C00001407,TONGDUN,2025-02-03 13:12:50,758,2,2,1
AP20250306000082,C00004898,PBOC,2025-03-06 01:48:32,745,3,1,1
AP20250617000041,C00001324,TONGDUN,2025-06-17 06:28:12,558,1,2,1
AP20250408000057,C00004308,TONGDUN,2025-04-08 14:56:21,562,3,7,1
AP20250601000060,C00004831,TONGDUN,2025-06-01 13:26:40,624,1,6,1
AP20250228000099,C00008958,TONGDUN,2025-02-28 11:40:44,850,1,2,1
AP20250410000046,C00003679,BAIRONG,2025-04-10 18:23:20,727,0,5,1
AP20250130000075,C00006721,TONGDUN,2025-01-30 17:50:17,673,0,5,1
AP20250330000043,C00009720,PBOC,2025-03-30 12:21:35,570,0,4,1
AP20250616000057,C00002585,TONGDUN,2025-06-16 19:48:48,695,1,4,1
AP20250518000062,C00005048,BAIRONG,2025-05-18 22:35:46,656,2,8,1
AP20250514000061,C00000308,PBOC,2025-05-14 12:30:12,577,0,1,1
AP20250608000058,C00009224,TONGDUN,2025-06-08 12:08:21,619,2,3,1
AP20250204000089,C00009657,TONGDUN,2025-02-04 12:07:19,657,1,5,1
AP20250528000057,C00000379,PBOC,2025-05-28 21:00:36,657,3,1,1
AP20250206000079,C00000663,BAIRONG,2025-02-06 13:10:39,684,0,2,1
AP20250202000101,C00004229,PBOC,2025-02-02 01:58:31,683,3,7,1
AP20250509000062,C00006885,TONGDUN,2025-05-09 20:41:56,640,0,1,1
AP20250310000079,C00004759,PBOC,2025-03-10 22:57:24,651,1,0,1
AP20250327000047,C00008818,TONGDUN,2025-03-27 20:05:15,632,1,5,1
AP20250128000068,C00002077,TONGDUN,2025-01-28 17:06:13,566,2,8,1
AP20250606000058,C00009910,PBOC,2025-06-06 06:11:11,737,3,1,1
AP20250526000054,C00006835,PBOC,2025-05-26 02:53:42,727,1,7,1
AP20250509000063,C00000284,PBOC,2025-05-09 17:08:33,722,3,6,1
AP20250626000044,C00004878,BAIRONG,2025-06-26 11:55:30,587,0,0,1
AP20250202000102,C00004192,BAIRONG,2025-02-02 21:02:15,612,1,1,1
AP20250228000100,C00006355,PBOC,2025-02-28 18:55:05,831,0,5,1
AP20250508000066,C00008480,PBOC,2025-05-08 13:48:59,742,0,1,1
AP20250120000051,C00004918,BAIRONG,2025-01-20 22:09:26,558,0,6,1
AP20250420000043,C00008799,PBOC,2025-04-20 09:44:31,697,3,3,1
AP20250404000031,C00008623,TONGDUN,2025-04-04 21:26:06,673,3,2,1
AP20250312000081,C00002716,BAIRONG,2025-03-12 21:19:34,756,1,5,1
AP20250427000050,C00004148,TONGDUN,2025-04-27 12:57:43,697,3,2,1
AP20250218000122,C00007497,PBOC,2025-02-18 13:39:17,496,0,4,1
AP20250415000044,C00001136,PBOC,2025-04-15 08:59:20,641,3,8,1
AP20250504000066,C00008967,BAIRONG,2025-05-04 15:45:09,633,1,6,1
AP20250402000048,C00004983,PBOC,2025-04-02 13:20:55,612,1,8,1
AP20250610000041,C00007049,TONGDUN,2025-06-10 12:56:54,595,1,1,1
AP20250301000083,C00009363,TONGDUN,2025-03-01 16:12:37,659,3,5,1
AP20250115000044,C00003051,BAIRONG,2025-01-15 13:10:13,712,1,1,1
AP20250507000076,C00007353,PBOC,2025-05-07 13:37:36,716,1,8,1
AP20250325000047,C00007981,TONGDUN,2025-03-25 14:46:52,542,3,7,1
AP20250616000058,C00009151,BAIRONG,2025-06-16 20:47:23,680,1,4,1
AP20250328000050,C00008082,TONGDUN,2025-03-28 10:18:29,722,3,3,1
AP20250621000058,C00000801,TONGDUN,2025-06-21 20:42:19,569,3,7,1
AP20250208000102,C00006725,PBOC,2025-02-08 01:35:22,733,2,1,1
AP20250504000067,C00009778,PBOC,2025-05-04 22:43:19,658,1,3,1
AP20250224000092,C00008579,TONGDUN,2025-02-24 22:11:13,769,0,3,1
AP20250209000093,C00008985,PBOC,2025-02-09 11:56:12,683,1,6,1
AP20250201000067,C00000669,PBOC,2025-02-01 10:10:04,716,1,5,1
AP20250206000080,C00002070,TONGDUN,2025-02-06 14:03:01,635,1,3,1
AP20250217000106,C00000833,TONGDUN,2025-02-17 13:53:20,706,2,1,1
AP20250303000081,C00001195,BAIRONG,2025-03-03 12:31:28,675,0,3,1
AP20250608000059,C00008397,PBOC,2025-06-08 09:50:17,666,2,4,1
AP20250613000052,C00000646,TONGDUN,2025-06-13 18:18:08,657,2,1,1
AP20250617000042,C00007657,TONGDUN,2025-06-17 21:55:35,542,3,4,1
AP20250407000052,C00003070,PBOC,2025-04-07 02:58:54,600,1,2,1
AP20250527000050,C00006576,TONGDUN,2025-05-27 08:10:14,501,3,7,1
AP20250503000063,C00000926,BAIRONG,2025-05-03 20:20:54,759,2,0,1
AP20250217000107,C00006034,PBOC,2025-02-17 23:05:00,721,3,5,1
AP20250131000079,C00009551,PBOC,2025-01-31 09:30:47,627,0,7,1
AP20250618000051,C00004835,BAIRONG,2025-06-18 13:58:09,597,1,7,1
AP20250421000053,C00002738,PBOC,2025-04-21 22:30:52,768,3,7,1
AP20250130000076,C00005483,BAIRONG,2025-01-30 20:59:55,635,0,5,1
AP20250317000067,C00003470,BAIRONG,2025-03-17 13:02:47,659,2,8,1
AP20250324000050,C00001574,BAIRONG,2025-03-24 12:10:13,634,1,4,1
AP20250414000044,C00001773,BAIRONG,2025-04-14 22:26:18,549,1,3,1
AP20250319000050,C00004951,BAIRONG,2025-03-19 21:11:23,744,2,4,1
AP20250426000044,C00000529,PBOC,2025-04-26 15:58:42,794,2,6,1
AP20250223000102,C00003758,TONGDUN,2025-02-23 13:51:28,624,2,7,1
AP20250304000085,C00001766,BAIRONG,2025-03-04 13:25:36,596,1,8,1
AP20250519000074,C00009343,PBOC,2025-05-19 02:21:58,581,3,0,1
AP20250126000046,C00002115,PBOC,2025-01-26 13:22:58,581,2,0,1
AP20250222000099,C00001430,PBOC,2025-02-22 18:05:22,619,0,2,1
AP20250426000045,C00000891,PBOC,2025-04-26 20:36:45,610,1,7,1
AP20250524000063,C00006306,TONGDUN,2025-05-24 20:22:32,643,1,8,1
AP20250516000061,C00008383,TONGDUN,2025-05-16 21:55:01,646,3,4,1
AP20250315000066,C00005017,PBOC,2025-03-15 16:12:41,676,3,0,1
AP20250324000051,C00004360,BAIRONG,2025-03-24 06:52:11,553,3,0,1
AP20250210000092,C00007093,PBOC,2025-02-10 08:11:46,637,2,5,1
AP20250416000046,C00000861,TONGDUN,2025-04-16 12:23:49,655,1,2,1
AP20250525000066,C00009015,BAIRONG,2025-05-25 22:55:54,826,2,4,1
AP20250502000065,C00000060,PBOC,2025-05-02 14:29:25,707,0,4,1
AP20250521000068,C00005888,BAIRONG,2025-05-21 00:56:05,634,0,6,1
AP20250507000077,C00005139,BAIRONG,2025-05-07 11:55:06,689,0,0,1
AP20250211000113,C00007940,PBOC,2025-02-11 21:13:41,763,0,8,1
AP20250222000100,C00004733,PBOC,2025-02-22 07:23:23,610,1,1,1
AP20250303000082,C00004894,BAIRONG,2025-03-03 07:05:40,672,2,7,1
AP20250326000052,C00005508,TONGDUN,2025-03-26 22:47:43,707,0,8,1
AP20250131000080,C00001710,TONGDUN,2025-01-31 21:13:35,654,0,6,1
AP20250209000094,C00006814,TONGDUN,2025-02-09 20:19:27,586,2,5,1
AP20250627000040,C00004342,BAIRONG,2025-06-27 06:11:48,602,0,4,1
AP20250421000054,C00006319,TONGDUN,2025-04-21 20:56:52,733,3,6,1
AP20250221000119,C00001373,PBOC,2025-02-21 12:22:22,672,2,4,1
AP20250205000089,C00008398,TONGDUN,2025-02-05 12:18:01,769,3,3,1
AP20250630000042,C00009807,PBOC,2025-06-30 16:06:41,799,2,1,1
AP20250602000059,C00002200,TONGDUN,2025-06-02 22:07:07,684,2,4,1
AP20250211000114,C00001941,TONGDUN,2025-02-11 21:32:24,686,0,4,1
