application_id,customer_id,product_code,apply_amount,apply_term,channel_code,campaign_id,apply_purpose,status,reject_code,apply_time,decision_time,is_test_data
AP20250129000052,C00006689,SELF_LOAN,50000.00,18,KUAISHOU_AD,CAMP0005,消费,APPROVED,\N,2025-01-29 20:23:34,2025-01-29 20:35:33,1
AP20250207000060,C00005328,SELF_LOAN,10000.00,12,KUAISHOU_AD,\N,医疗,REJECTED,R006,2025-02-07 01:33:56,2025-02-07 01:44:23,1
AP20250519000051,C00007829,PLATFORM_LOAN,80000.00,6,BYTEDANCE_AD,\N,旅游,APPROVED,\N,2025-05-19 21:53:01,2025-05-19 22:00:53,1
AP20250211000082,C00004469,JOINT_LOAN,5000.00,12,BYTEDANCE_AD,\N,其他,APPROVED,\N,2025-02-11 13:37:50,2025-02-11 13:46:28,1
AP20250524000038,C00001596,SELF_LOAN,30000.00,18,APP_ORG,\N,医疗,REJECTED,R007,2025-05-24 17:10:15,2025-05-24 17:20:31,1
AP20250201000048,C00009059,JOINT_LOAN,80000.00,6,APP_ORG,CAMP0001,消费,REJECTED,R008,2025-02-01 21:35:58,2025-02-01 21:43:54,1
AP20250609000035,C00008588,PLATFORM_LOAN,1000.00,6,PARTNER_BANK1,\N,其他,REJECTED,R009,2025-06-09 10:17:05,2025-06-09 10:20:47,1
AP20250120000038,C00002016,PLATFORM_LOAN,20000.00,3,TENCENT_AD,\N,婚庆,APPROVED,\N,2025-01-20 11:09:59,2025-01-20 11:17:08,1
AP20250515000047,C00004151,SELF_LOAN,1000.00,6,PARTNER_MALL,CAMP0014,装修,APPROVED,\N,2025-05-15 22:52:58,2025-05-15 23:03:08,1
AP20250109000013,C00007877,SELF_LOAN,20000.00,18,KUAISHOU_AD,CAMP0021,其他,REJECTED,R006,2025-01-09 20:44:52,2025-01-09 20:50:34,1
AP20250601000043,C00007164,PLATFORM_LOAN,10000.00,3,BYTEDANCE_AD,\N,旅游,APPROVED,\N,2025-06-01 18:58:38,2025-06-01 19:09:36,1
AP20250624000029,C00001311,SELF_LOAN,10000.00,6,APP_ORG,\N,消费,APPROVED,\N,2025-06-24 22:17:59,2025-06-24 22:23:00,1
AP20250520000057,C00000813,GUARANTEE_LOAN,50000.00,3,APP_ORG,\N,教育,REJECTED,R004,2025-05-20 10:22:44,2025-05-20 10:28:44,1
AP20250603000049,C00008032,JOINT_LOAN,20000.00,6,BYTEDANCE_AD,\N,教育,REJECTED,R006,2025-06-05 06:27:09,2025-06-05 06:31:54,1
AP20250214000059,C00003715,GUARANTEE_LOAN,10000.00,6,KUAISHOU_AD,CAMP0019,旅游,REJECTED,R006,2025-02-14 22:41:27,2025-02-14 22:54:48,1
AP20250301000054,C00001042,SELF_LOAN,1000.00,6,BAIDU_SEM,CAMP0016,教育,APPROVED,\N,2025-03-01 14:15:44,2025-03-01 14:29:26,1
AP20250425000044,C00008704,SELF_LOAN,80000.00,6,BAIDU_SEM,CAMP0033,医疗,APPROVED,\N,2025-04-25 22:21:11,2025-04-25 22:32:14,1
AP20250219000065,C00008715,SELF_LOAN,8000.00,24,APP_ORG,CAMP0015,消费,REJECTED,R006,2025-02-19 19:08:01,2025-02-19 19:20:07,1
AP20250213000080,C00007757,SELF_LOAN,100000.00,36,BYTEDANCE_AD,\N,教育,REJECTED,R004,2025-02-13 09:14:50,2025-02-13 09:22:21,1
AP20250529000040,C00002835,SELF_LOAN,100000.00,3,BAIDU_SEM,\N,装修,APPROVED,\N,2025-05-29 21:30:57,2025-05-29 21:38:15,1
AP20250512000041,C00009197,GUARANTEE_LOAN,100000.00,12,APP_ORG,\N,其他,APPROVED,\N,2025-05-12 22:34:53,2025-05-12 22:44:28,1
AP20250608000037,C00001333,JOINT_LOAN,80000.00,6,TENCENT_AD,\N,消费,APPROVED,\N,2025-06-08 13:18:27,2025-06-08 13:31:49,1
AP20250227000066,C00005511,JOINT_LOAN,2000.00,24,BAIDU_SEM,CAMP0025,旅游,APPROVED,\N,2025-02-27 13:08:15,2025-02-27 13:18:11,1
AP20250628000030,C00001416,PLATFORM_LOAN,80000.00,36,TENCENT_AD,\N,教育,REJECTED,R004,2025-06-28 22:18:34,2025-06-28 22:30:01,1
AP20250605000027,C00000248,JOINT_LOAN,30000.00,12,BYTEDANCE_AD,\N,教育,APPROVED,\N,2025-06-05 11:22:53,2025-06-05 11:34:45,1
AP20250130000051,C00003684,SELF_LOAN,50000.00,3,TENCENT_AD,\N,消费,REJECTED,R008,2025-01-30 21:53:04,2025-01-30 22:04:22,1
AP20250114000026,C00001101,GUARANTEE_LOAN,30000.00,6,PARTNER_MALL,CAMP0040,婚庆,REJECTED,R009,2025-01-14 15:44:57,2025-01-14 15:49:32,1
AP20250406000036,C00002546,PLATFORM_LOAN,5000.00,24,KUAISHOU_AD,CAMP0023,教育,REJECTED,R008,2025-04-06 12:21:17,2025-04-06 12:29:27,1
AP20250215000077,C00003428,GUARANTEE_LOAN,2000.00,24,BAIDU_SEM,CAMP0011,教育,REJECTED,R009,2025-02-15 09:55:49,2025-02-15 10:03:08,1
AP20250218000088,C00007020,GUARANTEE_LOAN,80000.00,12,KUAISHOU_AD,\N,消费,APPROVED,\N,2025-02-18 12:58:54,2025-02-18 13:10:08,1
AP20250515000048,C00005134,SELF_LOAN,2000.00,6,KUAISHOU_AD,CAMP0014,婚庆,APPROVED,\N,2025-05-15 21:17:32,2025-05-15 21:20:52,1
AP20250218000089,C00004102,GUARANTEE_LOAN,10000.00,12,APP_ORG,CAMP0030,购车,APPROVED,\N,2025-02-18 20:52:29,2025-02-18 20:55:59,1
AP20250211000083,C00008899,JOINT_LOAN,1000.00,6,REFERRAL,\N,其他,REJECTED,R006,2025-02-11 16:03:13,2025-02-11 16:08:53,1
AP20250612000040,C00007288,SELF_LOAN,1000.00,6,BYTEDANCE_AD,\N,婚庆,REJECTED,R009,2025-06-12 22:20:45,2025-06-12 22:27:14,1
AP20250125000039,C00003979,SELF_LOAN,8000.00,3,TENCENT_AD,CAMP0023,婚庆,REJECTED,R009,2025-01-25 17:18:46,2025-01-25 17:22:11,1
AP20250214000060,C00009177,PLATFORM_LOAN,30000.00,3,H5_PROMO,CAMP0023,医疗,REJECTED,R006,2025-02-14 22:00:59,2025-02-14 22:12:23,1
AP20250326000037,C00004717,PLATFORM_LOAN,2000.00,36,H5_PROMO,\N,其他,APPROVED,\N,2025-03-26 10:14:05,2025-03-26 10:18:02,1
AP20250517000050,C00003149,GUARANTEE_LOAN,100000.00,3,H5_PROMO,CAMP0014,教育,APPROVED,\N,2025-05-17 16:54:26,2025-05-17 17:04:51,1
AP20250216000067,C00000190,SELF_LOAN,50000.00,18,BYTEDANCE_AD,\N,购车,APPROVED,\N,2025-02-16 13:19:59,2025-02-16 13:27:39,1
AP20250504000049,C00003677,JOINT_LOAN,50000.00,3,BAIDU_SEM,\N,消费,REJECTED,R008,2025-05-04 15:47:16,2025-05-04 15:59:58,1
AP20250425000045,C00007218,PLATFORM_LOAN,15000.00,24,REFERRAL,\N,医疗,APPROVED,\N,2025-04-25 21:12:55,2025-04-25 21:23:01,1
AP20250608000038,C00006060,PLATFORM_LOAN,10000.00,12,PARTNER_BANK1,\N,婚庆,REJECTED,R006,2025-06-09 05:49:18,2025-06-09 05:52:18,1
AP20250619000037,C00009700,PLATFORM_LOAN,5000.00,6,APP_ORG,\N,其他,APPROVED,\N,2025-06-19 21:05:25,2025-06-19 21:20:03,1
AP20250604000033,C00004528,SELF_LOAN,30000.00,24,BYTEDANCE_AD,\N,消费,REJECTED,R009,2025-06-04 19:54:15,2025-06-04 20:01:52,1
AP20250409000038,C00007440,PLATFORM_LOAN,100000.00,6,BAIDU_SEM,CAMP0001,消费,REJECTED,R006,2025-04-09 20:27:38,2025-04-09 20:40:36,1
AP20250401000037,C00006693,PLATFORM_LOAN,80000.00,36,BYTEDANCE_AD,CAMP0015,购车,APPROVED,\N,2025-04-01 13:34:11,2025-04-01 13:46:41,1
AP20250120000039,C00001335,GUARANTEE_LOAN,10000.00,24,TENCENT_AD,\N,其他,REJECTED,R009,2025-01-20 17:36:21,2025-01-20 17:39:27,1
AP20250131000055,C00002931,PLATFORM_LOAN,1000.00,36,WECHAT_MP,\N,购车,APPROVED,\N,2025-01-31 16:02:37,2025-01-31 16:09:14,1
AP20250218000090,C00009089,SELF_LOAN,30000.00,6,PARTNER_MALL,CAMP0010,婚庆,APPROVED,\N,2025-02-18 23:15:31,2025-02-18 23:20:22,1
AP20250605000028,C00003049,PLATFORM_LOAN,15000.00,3,WECHAT_MP,\N,购车,REJECTED,R008,2025-06-05 12:25:52,2025-06-05 12:33:30,1
AP20250625000039,C00001908,JOINT_LOAN,50000.00,24,BAIDU_SEM,\N,医疗,APPROVED,\N,2025-06-27 02:48:35,2025-06-27 02:55:48,1
AP20250222000073,C00002982,JOINT_LOAN,1000.00,36,KUAISHOU_AD,\N,教育,APPROVED,\N,2025-02-22 00:13:34,2025-02-22 00:27:48,1
AP20250323000034,C00002633,SELF_LOAN,10000.00,6,TENCENT_AD,CAMP0012,旅游,APPROVED,\N,2025-03-23 20:48:09,2025-03-23 20:54:38,1
AP20250202000067,C00007171,PLATFORM_LOAN,5000.00,18,H5_PROMO,\N,婚庆,APPROVED,\N,2025-02-02 18:52:51,2025-02-02 18:56:07,1
AP20250420000028,C00009130,GUARANTEE_LOAN,1000.00,6,WECHAT_MP,CAMP0033,装修,APPROVED,\N,2025-04-20 20:58:51,2025-04-20 21:10:16,1
AP20250515000049,C00005991,PLATFORM_LOAN,15000.00,24,WECHAT_MP,CAMP0014,消费,REJECTED,R006,2025-05-15 20:05:42,2025-05-15 20:12:12,1
AP20250202000068,C00001309,PLATFORM_LOAN,100000.00,6,KUAISHOU_AD,\N,医疗,REJECTED,R006,2025-02-02 19:35:43,2025-02-02 19:41:41,1
AP20250317000052,C00001721,SELF_LOAN,1000.00,36,REFERRAL,\N,婚庆,APPROVED,\N,2025-03-17 12:23:33,2025-03-17 12:34:21,1
AP20250210000068,C00004861,SELF_LOAN,5000.00,36,BYTEDANCE_AD,CAMP0025,消费,REJECTED,R009,2025-02-10 21:13:08,2025-02-10 21:22:11,1
AP20250518000044,C00008801,JOINT_LOAN,30000.00,12,TENCENT_AD,CAMP0014,教育,REJECTED,R006,2025-05-18 20:08:10,2025-05-18 20:21:50,1
AP20250616000043,C00002619,PLATFORM_LOAN,100000.00,24,BAIDU_SEM,\N,其他,REJECTED,R009,2025-06-16 13:16:17,2025-06-16 13:27:30,1
AP20250219000066,C00001188,SELF_LOAN,50000.00,18,REFERRAL,\N,教育,APPROVED,\N,2025-02-19 21:22:35,2025-02-19 21:29:44,1
AP20250224000060,C00009755,JOINT_LOAN,1000.00,18,KUAISHOU_AD,CAMP0031,装修,APPROVED,\N,2025-02-24 13:30:34,2025-02-24 13:43:36,1
AP20250215000078,C00002852,GUARANTEE_LOAN,30000.00,24,TENCENT_AD,CAMP0002,旅游,REJECTED,R006,2025-02-15 19:47:11,2025-02-15 19:49:23,1
AP20250317000053,C00008079,JOINT_LOAN,5000.00,36,BYTEDANCE_AD,\N,购车,REJECTED,R006,2025-03-17 13:14:47,2025-03-17 13:23:07,1
AP20250305000060,C00004213,PLATFORM_LOAN,80000.00,6,BAIDU_SEM,CAMP0040,婚庆,APPROVED,\N,2025-03-05 12:20:00,2025-03-05 12:26:37,1
AP20250207000061,C00004569,SELF_LOAN,8000.00,6,APP_ORG,\N,消费,REJECTED,R004,2025-02-07 21:43:47,2025-02-07 21:53:13,1
AP20250523000050,C00002750,SELF_LOAN,10000.00,24,BAIDU_SEM,\N,医疗,APPROVED,\N,2025-05-23 12:18:44,2025-05-23 12:30:31,1
AP20250619000038,C00008942,GUARANTEE_LOAN,15000.00,18,TENCENT_AD,\N,其他,APPROVED,\N,2025-06-19 13:56:28,2025-06-19 14:04:18,1
AP20250315000041,C00004307,PLATFORM_LOAN,1000.00,3,TENCENT_AD,\N,医疗,REJECTED,R006,2025-03-15 12:49:56,2025-03-15 12:59:55,1
AP20250512000042,C00004546,PLATFORM_LOAN,100000.00,3,BYTEDANCE_AD,\N,婚庆,APPROVED,\N,2025-05-12 08:29:03,2025-05-12 08:36:51,1
AP20250619000039,C00008788,PLATFORM_LOAN,15000.00,3,BAIDU_SEM,\N,装修,REJECTED,R007,2025-06-19 22:10:32,2025-06-19 22:15:05,1
AP20250507000054,C00004261,PLATFORM_LOAN,80000.00,12,H5_PROMO,CAMP0003,医疗,APPROVED,\N,2025-05-07 21:06:53,2025-05-07 21:13:55,1
AP20250227000067,C00001918,SELF_LOAN,80000.00,18,H5_PROMO,\N,教育,APPROVED,\N,2025-02-27 14:13:00,2025-02-27 14:18:18,1
AP20250402000034,C00009607,SELF_LOAN,100000.00,3,TENCENT_AD,\N,购车,APPROVED,\N,2025-04-02 13:15:29,2025-04-02 13:28:48,1
AP20250214000061,C00007370,PLATFORM_LOAN,2000.00,24,PARTNER_MALL,\N,装修,REJECTED,R009,2025-02-14 00:02:10,2025-02-14 00:09:52,1
AP20250217000067,C00003777,PLATFORM_LOAN,80000.00,18,H5_PROMO,\N,装修,APPROVED,\N,2025-02-17 22:24:34,2025-02-17 22:33:24,1
AP20250604000034,C00008888,GUARANTEE_LOAN,80000.00,36,BYTEDANCE_AD,\N,其他,REJECTED,R004,2025-06-04 13:00:51,2025-06-04 13:05:35,1
AP20250618000031,C00002235,PLATFORM_LOAN,5000.00,6,APP_ORG,\N,婚庆,REJECTED,R004,2025-06-18 09:28:37,2025-06-18 09:33:33,1
AP20250227000068,C00003352,GUARANTEE_LOAN,8000.00,24,TENCENT_AD,CAMP0012,消费,REJECTED,R004,2025-02-27 02:21:44,2025-02-27 02:26:31,1
AP20250413000034,C00006360,PLATFORM_LOAN,100000.00,3,BYTEDANCE_AD,CAMP0012,婚庆,APPROVED,\N,2025-04-13 12:39:08,2025-04-13 12:52:21,1
AP20250302000068,C00007823,JOINT_LOAN,50000.00,36,TENCENT_AD,\N,消费,REJECTED,R008,2025-03-02 13:21:32,2025-03-02 13:25:34,1
AP20250503000038,C00004446,SELF_LOAN,2000.00,3,BAIDU_SEM,CAMP0012,其他,REJECTED,R006,2025-05-03 13:29:37,2025-05-03 13:44:18,1
AP20250314000043,C00004774,PLATFORM_LOAN,20000.00,6,PARTNER_BANK1,CAMP0011,购车,APPROVED,\N,2025-03-14 13:07:14,2025-03-14 13:15:25,1
AP20250611000044,C00003012,JOINT_LOAN,100000.00,24,APP_ORG,\N,购车,APPROVED,\N,2025-06-11 21:02:07,2025-06-11 21:08:30,1
AP20250325000030,C00001100,SELF_LOAN,8000.00,12,BAIDU_SEM,\N,装修,REJECTED,R004,2025-03-25 13:53:43,2025-03-25 14:02:14,1
AP20250428000033,C00001846,GUARANTEE_LOAN,20000.00,24,BAIDU_SEM,\N,装修,REJECTED,R006,2025-04-28 16:40:57,2025-04-28 16:53:29,1
AP20250508000039,C00001951,SELF_LOAN,30000.00,24,BYTEDANCE_AD,\N,旅游,REJECTED,R004,2025-05-08 18:56:57,2025-05-08 19:05:32,1
AP20250621000041,C00006405,PLATFORM_LOAN,15000.00,36,PARTNER_BANK1,\N,教育,APPROVED,\N,2025-06-21 21:59:58,2025-06-21 22:12:25,1
AP20250420000029,C00008600,JOINT_LOAN,8000.00,18,REFERRAL,\N,其他,APPROVED,\N,2025-04-20 14:23:07,2025-04-20 14:33:43,1
AP20250207000062,C00008249,SELF_LOAN,80000.00,6,BYTEDANCE_AD,\N,购车,APPROVED,\N,2025-02-07 16:19:59,2025-02-07 16:29:38,1
AP20250223000067,C00002730,JOINT_LOAN,10000.00,6,BYTEDANCE_AD,CAMP0012,旅游,REJECTED,R006,2025-02-23 13:43:51,2025-02-23 13:51:09,1
AP20250210000069,C00003087,GUARANTEE_LOAN,20000.00,18,KUAISHOU_AD,CAMP0002,消费,REJECTED,R006,2025-02-10 07:30:48,2025-02-10 07:38:56,1
AP20250213000081,C00009344,JOINT_LOAN,30000.00,3,TENCENT_AD,CAMP0026,旅游,REJECTED,R009,2025-02-13 07:22:20,2025-02-13 07:27:08,1
AP20250223000068,C00003103,PLATFORM_LOAN,8000.00,24,BAIDU_SEM,CAMP0027,其他,APPROVED,\N,2025-02-23 22:34:02,2025-02-23 22:43:04,1
AP20250525000043,C00003555,PLATFORM_LOAN,2000.00,6,BAIDU_SEM,\N,教育,REJECTED,R006,2025-05-25 18:39:23,2025-05-25 18:48:31,1
AP20250218000091,C00002838,SELF_LOAN,10000.00,18,TENCENT_AD,\N,婚庆,REJECTED,R006,2025-02-18 09:29:51,2025-02-18 09:32:25,1
AP20250623000031,C00005730,JOINT_LOAN,50000.00,24,TENCENT_AD,\N,购车,REJECTED,R004,2025-06-23 20:41:10,2025-06-23 20:54:06,1
AP20250313000042,C00006929,JOINT_LOAN,50000.00,6,KUAISHOU_AD,CAMP0011,购车,REJECTED,R006,2025-03-13 17:17:23,2025-03-13 17:25:27,1
AP20250315000042,C00008735,SELF_LOAN,15000.00,3,APP_ORG,CAMP0022,装修,REJECTED,R006,2025-03-15 22:12:28,2025-03-15 22:18:29,1
AP20250524000039,C00007818,JOINT_LOAN,2000.00,36,REFERRAL,\N,购车,REJECTED,R006,2025-05-24 13:20:02,2025-05-24 13:23:43,1
AP20250409000039,C00003062,JOINT_LOAN,100000.00,36,REFERRAL,\N,其他,REJECTED,R008,2025-04-09 12:24:49,2025-04-09 12:38:43,1
AP20250615000033,C00009713,SELF_LOAN,20000.00,18,BYTEDANCE_AD,\N,医疗,APPROVED,\N,2025-06-15 12:00:45,2025-06-15 12:12:38,1
AP20250319000040,C00007350,PLATFORM_LOAN,30000.00,3,APP_ORG,CAMP0028,医疗,REJECTED,R006,2025-03-19 01:21:04,2025-03-19 01:27:10,1
AP20250507000055,C00003999,SELF_LOAN,80000.00,36,PARTNER_MALL,CAMP0014,装修,REJECTED,R006,2025-05-07 06:43:05,2025-05-07 06:54:13,1
AP20250113000025,C00007039,PLATFORM_LOAN,80000.00,18,H5_PROMO,CAMP0030,装修,REJECTED,R008,2025-01-13 18:56:45,2025-01-13 19:03:54,1
AP20250523000051,C00005340,SELF_LOAN,80000.00,24,WECHAT_MP,\N,购车,REJECTED,R008,2025-05-23 01:23:54,2025-05-23 01:31:10,1
AP20250410000032,C00004122,SELF_LOAN,30000.00,24,H5_PROMO,\N,装修,APPROVED,\N,2025-04-10 13:58:32,2025-04-10 14:06:40,1
AP20250228000073,C00004762,SELF_LOAN,2000.00,18,REFERRAL,CAMP0018,旅游,REJECTED,R008,2025-02-28 18:44:30,2025-02-28 18:52:53,1
AP20250329000034,C00007758,SELF_LOAN,8000.00,3,PARTNER_BANK1,\N,旅游,REJECTED,R004,2025-03-29 22:48:51,2025-03-29 23:02:05,1
AP20250130000052,C00001429,SELF_LOAN,8000.00,24,BAIDU_SEM,\N,装修,REJECTED,R004,2025-01-30 02:59:30,2025-01-30 03:10:38,1
AP20250620000045,C00003218,JOINT_LOAN,30000.00,6,WECHAT_MP,\N,装修,REJECTED,R006,2025-06-20 17:22:52,2025-06-20 17:30:00,1
AP20250626000038,C00009482,GUARANTEE_LOAN,80000.00,6,BAIDU_SEM,\N,旅游,APPROVED,\N,2025-06-26 20:41:55,2025-06-26 20:53:04,1
AP20250508000040,C00002909,JOINT_LOAN,15000.00,18,BAIDU_SEM,CAMP0035,购车,APPROVED,\N,2025-05-08 23:51:02,2025-05-09 00:04:27,1
AP20250602000045,C00002870,SELF_LOAN,10000.00,12,REFERRAL,\N,其他,APPROVED,\N,2025-06-02 12:30:51,2025-06-02 12:36:56,1
AP20250213000082,C00002043,JOINT_LOAN,30000.00,36,APP_ORG,\N,教育,REJECTED,R006,2025-02-13 15:33:01,2025-02-13 15:43:27,1
AP20250210000070,C00003719,JOINT_LOAN,20000.00,12,PARTNER_MALL,\N,其他,REJECTED,R006,2025-02-10 13:09:28,2025-02-10 13:22:00,1
AP20250421000033,C00003210,PLATFORM_LOAN,30000.00,12,KUAISHOU_AD,CAMP0002,装修,REJECTED,R006,2025-04-21 12:19:45,2025-04-21 12:29:05,1
AP20250505000040,C00002484,GUARANTEE_LOAN,5000.00,3,APP_ORG,CAMP0036,消费,REJECTED,R004,2025-05-05 16:41:05,2025-05-05 16:50:40,1
AP20250507000056,C00006665,SELF_LOAN,1000.00,3,KUAISHOU_AD,\N,医疗,REJECTED,R006,2025-05-07 13:41:42,2025-05-07 13:48:43,1
AP20250220000068,C00005310,SELF_LOAN,15000.00,6,BYTEDANCE_AD,\N,其他,REJECTED,R004,2025-02-20 12:56:12,2025-02-20 13:01:42,1
AP20250123000040,C00003912,SELF_LOAN,10000.00,36,PARTNER_BANK1,\N,购车,APPROVED,\N,2025-01-23 17:09:04,2025-01-23 17:15:04,1
AP20250326000038,C00004355,PLATFORM_LOAN,80000.00,36,H5_PROMO,CAMP0037,消费,REJECTED,R006,2025-03-26 08:04:42,2025-03-26 08:16:43,1
AP20250208000071,C00009334,JOINT_LOAN,15000.00,36,BAIDU_SEM,CAMP0001,装修,REJECTED,R006,2025-02-08 22:44:16,2025-02-08 22:57:40,1
AP20250220000069,C00007823,JOINT_LOAN,5000.00,36,TENCENT_AD,CAMP0033,旅游,APPROVED,\N,2025-02-20 20:47:45,2025-02-20 20:52:53,1
AP20250429000042,C00004446,SELF_LOAN,50000.00,36,BAIDU_SEM,\N,旅游,APPROVED,\N,2025-04-29 19:52:39,2025-04-29 19:59:11,1
AP20250212000074,C00006881,JOINT_LOAN,15000.00,36,BYTEDANCE_AD,\N,其他,REJECTED,R004,2025-02-12 10:39:20,2025-02-12 10:50:16,1
AP20250116000035,C00009832,JOINT_LOAN,8000.00,18,BYTEDANCE_AD,CAMP0031,购车,REJECTED,R009,2025-01-16 21:18:33,2025-01-16 21:32:11,1
AP20250619000040,C00009679,GUARANTEE_LOAN,20000.00,18,REFERRAL,\N,婚庆,APPROVED,\N,2025-06-19 20:06:34,2025-06-19 20:19:31,1
AP20250129000053,C00001962,JOINT_LOAN,5000.00,3,BAIDU_SEM,\N,旅游,APPROVED,\N,2025-01-29 12:52:13,2025-01-29 13:02:32,1
AP20250516000038,C00004644,JOINT_LOAN,80000.00,3,TENCENT_AD,\N,其他,APPROVED,\N,2025-05-16 21:49:17,2025-05-16 22:02:48,1
AP20250423000033,C00001549,PLATFORM_LOAN,10000.00,18,BYTEDANCE_AD,\N,消费,REJECTED,R006,2025-04-23 16:13:13,2025-04-23 16:22:00,1
AP20250422000036,C00006374,JOINT_LOAN,20000.00,18,BAIDU_SEM,\N,购车,APPROVED,\N,2025-04-22 12:36:59,2025-04-22 12:43:25,1
AP20250127000056,C00004067,JOINT_LOAN,10000.00,3,BYTEDANCE_AD,\N,婚庆,REJECTED,R004,2025-01-27 22:50:42,2025-01-27 23:01:47,1
AP20250525000044,C00009084,SELF_LOAN,20000.00,12,PARTNER_MALL,\N,教育,REJECTED,R004,2025-05-25 13:06:36,2025-05-25 13:18:00,1
AP20250314000044,C00002127,SELF_LOAN,1000.00,3,APP_ORG,CAMP0017,旅游,REJECTED,R006,2025-03-14 12:42:35,2025-03-14 12:51:48,1
AP20250328000035,C00007341,JOINT_LOAN,2000.00,6,REFERRAL,\N,医疗,REJECTED,R006,2025-03-28 20:02:50,2025-03-28 20:10:00,1
AP20250226000065,C00005329,SELF_LOAN,15000.00,12,REFERRAL,\N,旅游,APPROVED,\N,2025-02-26 07:21:33,2025-02-26 07:33:30,1
AP20250517000051,C00001477,PLATFORM_LOAN,5000.00,3,BYTEDANCE_AD,CAMP0014,购车,REJECTED,R006,2025-05-17 21:22:08,2025-05-17 21:30:26,1
AP20250217000068,C00002853,PLATFORM_LOAN,80000.00,6,APP_ORG,\N,教育,APPROVED,\N,2025-02-17 23:27:41,2025-02-17 23:37:22,1
AP20250131000056,C00008518,JOINT_LOAN,8000.00,6,KUAISHOU_AD,CAMP0040,医疗,REJECTED,R006,2025-01-31 01:12:45,2025-01-31 01:14:55,1
AP20250131000057,C00002100,PLATFORM_LOAN,20000.00,12,TENCENT_AD,\N,装修,APPROVED,\N,2025-01-31 15:33:31,2025-01-31 15:43:55,1
AP20250208000072,C00003475,GUARANTEE_LOAN,5000.00,6,REFERRAL,\N,旅游,REJECTED,R006,2025-02-08 12:19:15,2025-02-08 12:32:28,1
AP20250502000035,C00006455,GUARANTEE_LOAN,1000.00,6,BAIDU_SEM,CAMP0012,购车,REJECTED,R008,2025-05-02 22:57:11,2025-05-02 23:07:13,1
AP20250318000048,C00008785,JOINT_LOAN,20000.00,12,TENCENT_AD,\N,装修,REJECTED,R006,2025-03-18 22:36:00,2025-03-18 22:43:15,1
AP20250607000052,C00001491,PLATFORM_LOAN,5000.00,6,BAIDU_SEM,\N,其他,REJECTED,R006,2025-06-07 13:17:51,2025-06-07 13:29:18,1
AP20250521000041,C00002182,SELF_LOAN,10000.00,36,BYTEDANCE_AD,\N,装修,REJECTED,R007,2025-05-21 18:13:30,2025-05-21 18:23:19,1
AP20250317000054,C00006231,PLATFORM_LOAN,80000.00,3,H5_PROMO,CAMP0014,婚庆,REJECTED,R006,2025-03-17 20:39:24,2025-03-17 20:53:33,1
AP20250602000046,C00008376,PLATFORM_LOAN,100000.00,12,TENCENT_AD,\N,旅游,REJECTED,R006,2025-06-02 20:30:21,2025-06-02 20:41:04,1
AP20250305000061,C00008181,PLATFORM_LOAN,5000.00,18,KUAISHOU_AD,CAMP0015,购车,APPROVED,\N,2025-03-05 21:58:39,2025-03-05 22:07:36,1
AP20250508000041,C00005622,GUARANTEE_LOAN,2000.00,36,TENCENT_AD,CAMP0035,其他,APPROVED,\N,2025-05-08 20:22:38,2025-05-08 20:28:58,1
AP20250119000038,C00002491,JOINT_LOAN,50000.00,12,PARTNER_BANK1,CAMP0040,购车,REJECTED,R006,2025-01-19 21:46:14,2025-01-19 21:50:34,1
AP20250228000074,C00009028,PLATFORM_LOAN,10000.00,6,PARTNER_BANK1,CAMP0040,消费,REJECTED,R006,2025-02-28 20:08:25,2025-02-28 20:20:04,1
AP20250220000070,C00000807,SELF_LOAN,100000.00,3,BYTEDANCE_AD,\N,装修,APPROVED,\N,2025-02-20 12:46:27,2025-02-20 12:59:47,1
AP20250531000046,C00003554,PLATFORM_LOAN,10000.00,12,BYTEDANCE_AD,\N,其他,APPROVED,\N,2025-05-31 14:28:17,2025-05-31 14:38:14,1
AP20250219000067,C00007499,SELF_LOAN,100000.00,18,APP_ORG,CAMP0030,教育,APPROVED,\N,2025-02-19 15:19:09,2025-02-19 15:25:58,1
AP20250530000037,C00005700,PLATFORM_LOAN,30000.00,18,BAIDU_SEM,\N,消费,APPROVED,\N,2025-05-30 13:30:27,2025-05-30 13:34:57,1
AP20250226000066,C00000997,SELF_LOAN,2000.00,12,TENCENT_AD,CAMP0003,医疗,REJECTED,R006,2025-02-26 13:59:51,2025-02-26 14:07:56,1
AP20250224000061,C00005205,SELF_LOAN,10000.00,24,BYTEDANCE_AD,\N,其他,APPROVED,\N,2025-02-24 20:22:17,2025-02-24 20:25:25,1
AP20250629000024,C00003797,GUARANTEE_LOAN,80000.00,12,H5_PROMO,\N,购车,APPROVED,\N,2025-06-29 06:44:43,2025-06-29 06:56:55,1
AP20250226000067,C00007980,GUARANTEE_LOAN,8000.00,3,BYTEDANCE_AD,CAMP0019,其他,APPROVED,\N,2025-02-26 22:33:23,2025-02-26 22:42:18,1
AP20250221000080,C00003603,JOINT_LOAN,5000.00,36,BAIDU_SEM,\N,旅游,APPROVED,\N,2025-02-21 09:09:56,2025-02-21 09:21:25,1
AP20250608000039,C00000869,PLATFORM_LOAN,8000.00,3,KUAISHOU_AD,\N,婚庆,REJECTED,R004,2025-06-08 21:46:32,2025-06-08 21:59:02,1
