ticket_id,action,remark,acted_at,actor,is_test_data
TK001379,创建,工单创建,2025-04-18 08:47:21,E00046,1
TK001379,关闭,问题已解决,2025-04-21 02:47:21,E00046,1
TK001380,创建,工单创建,2025-03-29 12:05:14,E00416,1
TK001380,关闭,问题已解决,2025-04-01 05:05:14,E00416,1
TK001381,创建,工单创建,2025-06-18 10:43:36,E00063,1
TK001381,关闭,问题已解决,2025-06-20 07:43:36,E00063,1
TK001382,创建,工单创建,2025-05-17 12:10:20,E00231,1
TK001382,关闭,问题已解决,2025-05-17 23:10:20,E00231,1
TK001383,创建,工单创建,2025-06-07 12:33:33,E00547,1
TK001383,关闭,问题已解决,2025-06-09 07:33:33,E00547,1
TK001384,创建,工单创建,2025-03-27 12:06:06,E00391,1
TK001384,关闭,问题已解决,2025-03-30 07:06:06,E00391,1
TK001385,创建,工单创建,2025-05-06 21:07:19,E00249,1
TK001385,关闭,问题已解决,2025-05-09 21:07:19,E00249,1
TK001386,创建,工单创建,2025-04-18 12:35:24,E00566,1
TK001386,关闭,问题已解决,2025-04-20 15:35:24,E00566,1
TK001387,创建,工单创建,2025-06-04 17:00:23,E00193,1
TK001387,关闭,问题已解决,2025-06-05 03:00:23,E00193,1
TK001388,创建,工单创建,2025-06-23 20:00:53,E00399,1
TK001389,创建,工单创建,2025-04-08 21:27:56,E00200,1
TK001389,关闭,问题已解决,2025-04-10 21:27:56,E00200,1
TK001390,创建,工单创建,2025-05-12 10:15:51,E00237,1
TK001390,关闭,问题已解决,2025-05-14 16:15:51,E00237,1
TK001391,创建,工单创建,2025-06-04 22:39:04,E00017,1
TK001391,关闭,问题已解决,2025-06-07 22:39:04,E00017,1
TK001392,创建,工单创建,2025-05-29 22:15:58,E00417,1
TK001392,关闭,问题已解决,2025-05-31 21:15:58,E00417,1
TK001393,创建,工单创建,2025-05-17 12:58:40,E00130,1
TK001393,关闭,问题已解决,2025-05-18 05:58:40,E00130,1
TK001394,创建,工单创建,2025-04-15 20:18:52,E00117,1
TK001394,关闭,问题已解决,2025-04-17 06:18:52,E00117,1
TK001395,创建,工单创建,2025-06-05 22:09:43,E00641,1
TK001395,关闭,问题已解决,2025-06-07 21:09:43,E00641,1
TK001396,创建,工单创建,2025-06-19 21:49:05,E00369,1
TK001396,关闭,问题已解决,2025-06-20 10:49:05,E00369,1
TK001397,创建,工单创建,2025-06-18 21:57:40,E00386,1
TK001397,关闭,问题已解决,2025-06-21 02:57:40,E00386,1
TK001398,创建,工单创建,2025-05-13 21:52:15,E00141,1
TK001399,创建,工单创建,2025-04-25 12:16:24,E00324,1
TK001399,关闭,问题已解决,2025-04-25 21:16:24,E00324,1
TK001400,创建,工单创建,2025-05-02 12:46:56,E00183,1
TK001400,关闭,问题已解决,2025-05-03 01:46:56,E00183,1
TK001401,创建,工单创建,2025-06-20 13:20:55,E00209,1
TK001401,关闭,问题已解决,2025-06-22 01:20:55,E00209,1
TK001402,创建,工单创建,2025-05-15 22:52:48,E00144,1
TK001403,创建,工单创建,2025-05-09 12:58:40,E00152,1
TK001403,关闭,问题已解决,2025-05-10 05:58:40,E00152,1
TK001404,创建,工单创建,2025-05-21 17:00:43,E00640,1
TK001404,关闭,问题已解决,2025-05-23 02:00:43,E00640,1
TK001405,创建,工单创建,2025-05-18 18:18:37,E00251,1
TK001405,关闭,问题已解决,2025-05-20 20:18:37,E00251,1
TK001406,创建,工单创建,2025-05-15 13:57:20,E00338,1
TK001407,创建,工单创建,2025-05-05 09:04:57,E00647,1
TK001407,关闭,问题已解决,2025-05-08 04:04:57,E00647,1
TK001408,创建,工单创建,2025-03-17 15:24:00,E00588,1
TK001408,关闭,问题已解决,2025-03-20 12:24:00,E00588,1
TK001409,创建,工单创建,2025-05-31 20:13:49,E00101,1
TK001409,关闭,问题已解决,2025-06-01 12:13:49,E00101,1
TK001410,创建,工单创建,2025-02-17 21:48:08,E00633,1
TK001410,关闭,问题已解决,2025-02-19 07:48:08,E00633,1
TK001411,创建,工单创建,2025-03-31 22:00:44,E00637,1
TK001412,创建,工单创建,2025-04-23 15:01:29,E00173,1
TK001413,创建,工单创建,2025-06-26 20:34:13,E00350,1
TK001413,关闭,问题已解决,2025-06-27 04:34:13,E00350,1
TK001414,创建,工单创建,2025-06-06 22:57:34,E00564,1
TK001414,关闭,问题已解决,2025-06-09 15:57:34,E00564,1
TK001415,创建,工单创建,2025-06-13 21:43:34,E00121,1
TK001415,关闭,问题已解决,2025-06-15 03:43:34,E00121,1
TK001416,创建,工单创建,2025-04-15 22:06:55,E00536,1
TK001416,关闭,问题已解决,2025-04-18 14:06:55,E00536,1
TK001417,创建,工单创建,2025-06-03 06:19:11,E00021,1
TK001417,关闭,问题已解决,2025-06-05 19:19:11,E00021,1
TK001418,创建,工单创建,2025-03-24 08:17:11,E00377,1
TK001418,关闭,问题已解决,2025-03-25 04:17:11,E00377,1
TK001419,创建,工单创建,2025-06-05 15:26:51,E00057,1
TK001419,关闭,问题已解决,2025-06-06 16:26:51,E00057,1
TK001420,创建,工单创建,2025-05-07 12:23:29,E00158,1
TK001420,关闭,问题已解决,2025-05-10 09:23:29,E00158,1
TK001421,创建,工单创建,2025-05-29 10:03:20,E00507,1
TK001421,关闭,问题已解决,2025-05-29 21:03:20,E00507,1
TK001422,创建,工单创建,2025-02-22 13:40:32,E00063,1
TK001422,关闭,问题已解决,2025-02-23 08:40:32,E00063,1
TK001423,创建,工单创建,2025-03-12 18:42:42,E00338,1
TK001423,关闭,问题已解决,2025-03-13 21:42:42,E00338,1
TK001424,创建,工单创建,2025-05-22 22:55:53,E00560,1
TK001424,关闭,问题已解决,2025-05-25 14:55:53,E00560,1
TK001425,创建,工单创建,2025-04-30 22:02:22,E00267,1
TK001425,关闭,问题已解决,2025-05-01 11:02:22,E00267,1
TK001426,创建,工单创建,2025-05-07 18:14:09,E00576,1
TK001426,关闭,问题已解决,2025-05-07 23:14:09,E00576,1
TK001427,创建,工单创建,2025-05-11 17:55:08,E00573,1
TK001427,关闭,问题已解决,2025-05-12 23:55:08,E00573,1
TK001428,创建,工单创建,2025-05-15 12:44:38,E00255,1
TK001428,关闭,问题已解决,2025-05-16 11:44:38,E00255,1
TK001429,创建,工单创建,2025-05-12 18:09:46,E00045,1
TK001429,关闭,问题已解决,2025-05-13 02:09:46,E00045,1
TK001430,创建,工单创建,2025-04-08 21:16:50,E00321,1
TK001430,关闭,问题已解决,2025-04-09 18:16:50,E00321,1
TK001431,创建,工单创建,2025-04-18 20:40:45,E00001,1
TK001431,关闭,问题已解决,2025-04-21 18:40:45,E00001,1
TK001432,创建,工单创建,2025-06-02 12:53:42,E00533,1
TK001432,关闭,问题已解决,2025-06-04 08:53:42,E00533,1
TK001433,创建,工单创建,2025-04-18 13:16:29,E00488,1
TK001434,创建,工单创建,2025-06-07 13:34:32,E00209,1
TK001434,关闭,问题已解决,2025-06-09 09:34:32,E00209,1
TK001435,创建,工单创建,2025-06-12 22:41:12,E00188,1
TK001436,创建,工单创建,2025-03-06 12:33:15,E00296,1
TK001436,关闭,问题已解决,2025-03-08 15:33:15,E00296,1
TK001437,创建,工单创建,2025-06-03 12:19:27,E00187,1
TK001437,关闭,问题已解决,2025-06-06 05:19:27,E00187,1
TK001438,创建,工单创建,2025-05-22 20:26:10,E00455,1
TK001438,关闭,问题已解决,2025-05-23 03:26:10,E00455,1
TK001439,创建,工单创建,2025-04-09 13:35:40,E00586,1
TK001439,关闭,问题已解决,2025-04-10 16:35:40,E00586,1
TK001440,创建,工单创建,2025-05-15 00:10:35,E00452,1
TK001440,关闭,问题已解决,2025-05-17 08:10:35,E00452,1
TK001441,创建,工单创建,2025-04-23 12:52:01,E00475,1
TK001441,关闭,问题已解决,2025-04-23 21:52:01,E00475,1
TK001442,创建,工单创建,2025-04-17 13:01:24,E00191,1
TK001442,关闭,问题已解决,2025-04-17 20:01:24,E00191,1
TK001443,创建,工单创建,2025-05-08 12:40:54,E00113,1
TK001443,关闭,问题已解决,2025-05-10 11:40:54,E00113,1
TK001444,创建,工单创建,2025-05-12 14:00:01,E00061,1
TK001444,关闭,问题已解决,2025-05-12 22:00:01,E00061,1
TK001445,创建,工单创建,2025-06-05 22:29:12,E00518,1
TK001445,关闭,问题已解决,2025-06-07 07:29:12,E00518,1
TK001446,创建,工单创建,2025-05-01 20:16:07,E00060,1
TK001446,关闭,问题已解决,2025-05-02 02:16:07,E00060,1
TK001447,创建,工单创建,2025-03-31 20:17:16,E00530,1
TK001447,关闭,问题已解决,2025-04-03 15:17:16,E00530,1
TK001448,创建,工单创建,2025-06-09 18:31:15,E00525,1
TK001448,关闭,问题已解决,2025-06-12 18:31:15,E00525,1
TK001449,创建,工单创建,2025-04-05 22:01:34,E00493,1
TK001449,关闭,问题已解决,2025-04-06 08:01:34,E00493,1
TK001450,创建,工单创建,2025-06-12 23:25:55,E00628,1
TK001450,关闭,问题已解决,2025-06-15 12:25:55,E00628,1
TK001451,创建,工单创建,2025-03-02 09:58:49,E00215,1
TK001451,关闭,问题已解决,2025-03-04 23:58:49,E00215,1
TK001452,创建,工单创建,2025-06-18 13:21:21,E00023,1
TK001452,关闭,问题已解决,2025-06-18 17:21:21,E00023,1
TK001453,创建,工单创建,2025-02-14 19:59:23,E00308,1
TK001453,关闭,问题已解决,2025-02-16 02:59:23,E00308,1
TK001454,创建,工单创建,2025-05-05 13:04:11,E00319,1
TK001454,关闭,问题已解决,2025-05-06 13:04:11,E00319,1
TK001455,创建,工单创建,2025-06-14 19:02:57,E00638,1
TK001455,关闭,问题已解决,2025-06-15 07:02:57,E00638,1
TK001456,创建,工单创建,2025-06-21 14:57:41,E00607,1
TK001456,关闭,问题已解决,2025-06-23 04:57:41,E00607,1
TK001457,创建,工单创建,2025-02-12 08:52:41,E00069,1
TK001457,关闭,问题已解决,2025-02-12 15:52:41,E00069,1
TK001458,创建,工单创建,2025-04-11 12:47:55,E00497,1
TK001458,关闭,问题已解决,2025-04-14 12:47:55,E00497,1
TK001459,创建,工单创建,2025-04-11 19:52:23,E00315,1
TK001459,关闭,问题已解决,2025-04-12 20:52:23,E00315,1
TK001460,创建,工单创建,2025-04-16 21:13:19,E00397,1
TK001460,关闭,问题已解决,2025-04-17 23:13:19,E00397,1
TK001461,创建,工单创建,2025-06-13 20:46:46,E00309,1
TK001462,创建,工单创建,2025-04-23 21:23:07,E00548,1
TK001462,关闭,问题已解决,2025-04-25 00:23:07,E00548,1
TK001463,创建,工单创建,2025-05-09 08:05:25,E00083,1
TK001463,关闭,问题已解决,2025-05-11 22:05:25,E00083,1
TK001464,创建,工单创建,2025-06-23 19:00:35,E00313,1
TK001464,关闭,问题已解决,2025-06-26 09:00:35,E00313,1
TK001465,创建,工单创建,2025-05-27 12:47:57,E00633,1
TK001465,关闭,问题已解决,2025-05-30 09:47:57,E00633,1
TK001466,创建,工单创建,2025-06-04 08:49:06,E00501,1
TK001466,关闭,问题已解决,2025-06-06 04:49:06,E00501,1
TK001467,创建,工单创建,2025-04-16 13:22:53,E00134,1
TK001467,关闭,问题已解决,2025-04-18 15:22:53,E00134,1
TK001468,创建,工单创建,2025-05-20 13:30:33,E00625,1
TK001468,关闭,问题已解决,2025-05-22 09:30:33,E00625,1
TK001469,创建,工单创建,2025-05-12 15:40:16,E00182,1
TK001469,关闭,问题已解决,2025-05-15 08:40:16,E00182,1
TK001470,创建,工单创建,2025-04-28 12:49:44,E00234,1
TK001470,关闭,问题已解决,2025-04-30 04:49:44,E00234,1
TK001471,创建,工单创建,2025-05-27 13:25:54,E00025,1
TK001471,关闭,问题已解决,2025-05-28 17:25:54,E00025,1
TK001472,创建,工单创建,2025-04-22 12:06:48,E00063,1
TK001472,关闭,问题已解决,2025-04-24 07:06:48,E00063,1
TK001473,创建,工单创建,2025-03-29 11:31:42,E00265,1
TK001473,关闭,问题已解决,2025-03-31 10:31:42,E00265,1
TK001474,创建,工单创建,2025-06-13 21:16:11,E00616,1
TK001474,关闭,问题已解决,2025-06-15 19:16:11,E00616,1
TK001475,创建,工单创建,2025-04-05 13:49:18,E00509,1
TK001475,关闭,问题已解决,2025-04-08 05:49:18,E00509,1
TK001476,创建,工单创建,2025-05-12 15:11:12,E00032,1
TK001476,关闭,问题已解决,2025-05-15 03:11:12,E00032,1
TK001477,创建,工单创建,2025-03-27 20:24:43,E00326,1
TK001477,关闭,问题已解决,2025-03-30 06:24:43,E00326,1
TK001478,创建,工单创建,2025-05-15 17:31:55,E00583,1
TK001478,关闭,问题已解决,2025-05-18 07:31:55,E00583,1
TK001479,创建,工单创建,2025-05-26 23:58:12,E00148,1
TK001479,关闭,问题已解决,2025-05-29 01:58:12,E00148,1
TK001480,创建,工单创建,2025-04-06 18:07:11,E00565,1
TK001481,创建,工单创建,2025-06-21 16:15:35,E00312,1
TK001481,关闭,问题已解决,2025-06-22 17:15:35,E00312,1
TK001482,创建,工单创建,2025-03-25 16:42:40,E00340,1
TK001483,创建,工单创建,2025-06-02 20:10:08,E00363,1
TK001483,关闭,问题已解决,2025-06-03 17:10:08,E00363,1
TK001484,创建,工单创建,2025-06-17 15:38:57,E00420,1
TK001484,关闭,问题已解决,2025-06-19 00:38:57,E00420,1
TK001485,创建,工单创建,2025-04-03 09:10:41,E00500,1
TK001485,关闭,问题已解决,2025-04-06 07:10:41,E00500,1
TK001486,创建,工单创建,2025-05-24 13:05:00,E00109,1
TK001486,关闭,问题已解决,2025-05-26 00:05:00,E00109,1
TK001487,创建,工单创建,2025-05-04 11:52:54,E00251,1
TK001487,关闭,问题已解决,2025-05-05 05:52:54,E00251,1
TK001488,创建,工单创建,2025-04-27 12:07:31,E00463,1
TK001489,创建,工单创建,2025-02-23 11:39:04,E00075,1
TK001489,关闭,问题已解决,2025-02-26 01:39:04,E00075,1
TK001490,创建,工单创建,2025-03-27 12:10:10,E00588,1
TK001490,关闭,问题已解决,2025-03-29 21:10:10,E00588,1
TK001491,创建,工单创建,2025-06-09 08:28:05,E00473,1
TK001491,关闭,问题已解决,2025-06-10 06:28:05,E00473,1
TK001492,创建,工单创建,2025-05-21 21:15:56,E00625,1
TK001492,关闭,问题已解决,2025-05-22 20:15:56,E00625,1
TK001493,创建,工单创建,2025-03-10 22:21:48,E00128,1
TK001493,关闭,问题已解决,2025-03-11 22:21:48,E00128,1
TK001494,创建,工单创建,2025-06-10 18:26:34,E00230,1
TK001494,关闭,问题已解决,2025-06-13 11:26:34,E00230,1
TK001495,创建,工单创建,2025-04-07 22:54:35,E00586,1
TK001495,关闭,问题已解决,2025-04-08 06:54:35,E00586,1
TK001496,创建,工单创建,2025-05-28 20:27:28,E00274,1
TK001496,关闭,问题已解决,2025-05-31 13:27:28,E00274,1
TK001497,创建,工单创建,2025-05-04 10:03:48,E00241,1
TK001497,关闭,问题已解决,2025-05-05 17:03:48,E00241,1
TK001498,创建,工单创建,2025-05-25 12:52:27,E00115,1
TK001498,关闭,问题已解决,2025-05-27 06:52:27,E00115,1
TK001499,创建,工单创建,2025-05-03 20:48:51,E00529,1
TK001500,创建,工单创建,2025-04-05 20:15:16,E00439,1
TK001500,关闭,问题已解决,2025-04-07 14:15:16,E00439,1
