application_id,customer_id,model_code,score,grade,computed_at,is_test_data
AP20250424000038,C00000440,A_SCORE,637,C,2025-04-24 20:27:54,1
AP20250424000038,C00000440,B_SCORE,650,C,2025-04-24 20:27:54,1
AP20250424000038,C00000440,FRAUD_SCORE,69,N/A,2025-04-24 20:27:54,1
AP20250226000073,C00008731,A_SCORE,792,A,2025-02-26 10:59:23,1
AP20250226000073,C00008731,B_SCORE,560,D,2025-02-26 10:59:23,1
AP20250226000073,C00008731,FRAUD_SCORE,177,N/A,2025-02-26 10:59:23,1
AP20250527000038,C00003731,A_SCORE,690,B,2025-05-27 06:56:41,1
AP20250527000038,C00003731,B_SCORE,737,A,2025-05-27 06:56:41,1
AP20250527000038,C00003731,FRAUD_SCORE,0,N/A,2025-05-27 06:56:41,1
AP20250315000046,C00007396,A_SCORE,618,C,2025-03-15 19:02:21,1
AP20250315000046,C00007396,B_SCORE,608,C,2025-03-15 19:02:21,1
AP20250315000046,C00007396,FRAUD_SCORE,122,N/A,2025-03-15 19:02:21,1
AP20250216000073,C00002944,A_SCORE,572,D,2025-02-16 13:29:21,1
AP20250216000073,C00002944,B_SCORE,789,A,2025-02-16 13:29:21,1
AP20250216000073,C00002944,FRAUD_SCORE,355,N/A,2025-02-16 13:29:21,1
AP20250605000036,C00000562,A_SCORE,583,D,2025-06-05 19:34:49,1
AP20250605000036,C00000562,B_SCORE,633,C,2025-06-05 19:34:49,1
AP20250605000036,C00000562,FRAUD_SCORE,126,N/A,2025-06-05 19:34:49,1
AP20250212000081,C00009644,A_SCORE,550,D,2025-02-12 13:10:24,1
AP20250212000081,C00009644,B_SCORE,568,D,2025-02-12 13:10:24,1
AP20250212000081,C00009644,FRAUD_SCORE,209,N/A,2025-02-12 13:10:24,1
AP20250214000065,C00001734,A_SCORE,590,D,2025-02-14 14:06:59,1
AP20250214000065,C00001734,B_SCORE,665,B,2025-02-14 14:06:59,1
AP20250214000065,C00001734,FRAUD_SCORE,341,N/A,2025-02-14 14:06:59,1
AP20250419000041,C00009937,A_SCORE,679,B,2025-04-19 22:27:16,1
AP20250419000041,C00009937,B_SCORE,504,E,2025-04-19 22:27:16,1
AP20250419000041,C00009937,FRAUD_SCORE,0,N/A,2025-04-19 22:27:16,1
AP20250523000055,C00002435,A_SCORE,789,A,2025-05-23 12:11:50,1
AP20250523000055,C00002435,B_SCORE,817,A,2025-05-23 12:11:50,1
AP20250523000055,C00002435,FRAUD_SCORE,105,N/A,2025-05-23 12:11:50,1
AP20250425000050,C00002955,A_SCORE,700,B,2025-04-25 13:10:18,1
AP20250425000050,C00002955,B_SCORE,686,B,2025-04-25 13:10:18,1
AP20250425000050,C00002955,FRAUD_SCORE,0,N/A,2025-04-25 13:10:18,1
AP20250402000037,C00007638,A_SCORE,605,C,2025-04-02 13:58:26,1
AP20250402000037,C00007638,B_SCORE,700,B,2025-04-02 13:58:26,1
AP20250402000037,C00007638,FRAUD_SCORE,297,N/A,2025-04-02 13:58:26,1
AP20250116000037,C00005188,A_SCORE,711,B,2025-01-16 23:06:01,1
AP20250116000037,C00005188,B_SCORE,707,B,2025-01-16 23:06:01,1
AP20250116000037,C00005188,FRAUD_SCORE,302,N/A,2025-01-16 23:06:01,1
AP20250429000047,C00004316,A_SCORE,670,B,2025-04-29 12:37:14,1
AP20250429000047,C00004316,B_SCORE,615,C,2025-04-29 12:37:14,1
AP20250429000047,C00004316,FRAUD_SCORE,82,N/A,2025-04-29 12:37:14,1
AP20250127000062,C00002528,A_SCORE,677,B,2025-01-27 13:03:01,1
AP20250127000062,C00002528,B_SCORE,515,E,2025-01-27 13:03:01,1
AP20250127000062,C00002528,FRAUD_SCORE,52,N/A,2025-01-27 13:03:01,1
AP20250210000076,C00008277,A_SCORE,542,D,2025-02-10 22:26:59,1
AP20250210000076,C00008277,B_SCORE,601,C,2025-02-10 22:26:59,1
AP20250210000076,C00008277,FRAUD_SCORE,289,N/A,2025-02-10 22:26:59,1
AP20250119000041,C00004096,A_SCORE,652,C,2025-01-19 20:35:30,1
AP20250119000041,C00004096,B_SCORE,597,D,2025-01-19 20:35:30,1
AP20250119000041,C00004096,FRAUD_SCORE,0,N/A,2025-01-19 20:35:30,1
AP20250501000040,C00001791,A_SCORE,559,D,2025-05-01 12:49:14,1
AP20250501000040,C00001791,B_SCORE,694,B,2025-05-01 12:49:14,1
AP20250501000040,C00001791,FRAUD_SCORE,68,N/A,2025-05-01 12:49:14,1
AP20250128000049,C00008474,A_SCORE,753,A,2025-01-28 23:08:42,1
AP20250128000049,C00008474,B_SCORE,746,A,2025-01-28 23:08:42,1
AP20250128000049,C00008474,FRAUD_SCORE,72,N/A,2025-01-28 23:08:42,1
AP20250204000066,C00007567,A_SCORE,613,C,2025-02-04 13:42:54,1
AP20250204000066,C00007567,B_SCORE,763,A,2025-02-04 13:42:54,1
AP20250204000066,C00007567,FRAUD_SCORE,291,N/A,2025-02-04 13:42:54,1
AP20250223000078,C00003496,A_SCORE,565,D,2025-02-23 13:56:18,1
AP20250223000078,C00003496,B_SCORE,717,B,2025-02-23 13:56:18,1
AP20250223000078,C00003496,FRAUD_SCORE,284,N/A,2025-02-23 13:56:18,1
AP20250524000041,C00000558,A_SCORE,523,E,2025-05-24 21:24:54,1
AP20250524000041,C00000558,B_SCORE,625,C,2025-05-24 21:24:54,1
AP20250524000041,C00000558,FRAUD_SCORE,462,N/A,2025-05-24 21:24:54,1
AP20250605000037,C00001517,A_SCORE,869,A,2025-06-05 22:39:21,1
AP20250605000037,C00001517,B_SCORE,716,B,2025-06-05 22:39:21,1
AP20250605000037,C00001517,FRAUD_SCORE,0,N/A,2025-06-05 22:39:21,1
AP20250421000037,C00000478,A_SCORE,656,C,2025-04-21 14:43:22,1
AP20250421000037,C00000478,B_SCORE,610,C,2025-04-21 14:43:22,1
AP20250421000037,C00000478,FRAUD_SCORE,254,N/A,2025-04-21 14:43:22,1
AP20250214000066,C00001521,A_SCORE,544,D,2025-02-14 21:56:17,1
AP20250214000066,C00001521,B_SCORE,664,B,2025-02-14 21:56:17,1
AP20250214000066,C00001521,FRAUD_SCORE,155,N/A,2025-02-14 21:56:17,1
AP20250630000030,C00001541,A_SCORE,612,C,2025-06-30 13:43:00,1
AP20250630000030,C00001541,B_SCORE,733,A,2025-06-30 13:43:00,1
AP20250630000030,C00001541,FRAUD_SCORE,881,N/A,2025-06-30 13:43:00,1
AP20250223000079,C00007283,A_SCORE,601,C,2025-02-23 13:11:48,1
AP20250223000079,C00007283,B_SCORE,731,A,2025-02-23 13:11:48,1
AP20250223000079,C00007283,FRAUD_SCORE,36,N/A,2025-02-23 13:11:48,1
AP20250606000048,C00000264,A_SCORE,658,C,2025-06-06 22:29:03,1
AP20250606000048,C00000264,B_SCORE,658,C,2025-06-06 22:29:03,1
AP20250606000048,C00000264,FRAUD_SCORE,383,N/A,2025-06-06 22:29:03,1
AP20250603000056,C00009109,A_SCORE,579,D,2025-06-03 20:58:21,1
AP20250603000056,C00009109,B_SCORE,667,B,2025-06-03 20:58:21,1
AP20250603000056,C00009109,FRAUD_SCORE,234,N/A,2025-06-03 20:58:21,1
AP20250323000041,C00008757,A_SCORE,531,E,2025-03-23 12:07:49,1
AP20250323000041,C00008757,B_SCORE,672,B,2025-03-23 12:07:49,1
AP20250323000041,C00008757,FRAUD_SCORE,0,N/A,2025-03-23 12:07:49,1
AP20250131000059,C00006377,A_SCORE,522,E,2025-01-31 21:03:26,1
AP20250131000059,C00006377,B_SCORE,738,A,2025-01-31 21:03:26,1
AP20250131000059,C00006377,FRAUD_SCORE,370,N/A,2025-01-31 21:03:26,1
AP20250218000095,C00008789,A_SCORE,642,C,2025-02-18 22:49:46,1
AP20250218000095,C00008789,B_SCORE,628,C,2025-02-18 22:49:46,1
AP20250218000095,C00008789,FRAUD_SCORE,100,N/A,2025-02-18 22:49:46,1
AP20250617000033,C00002667,A_SCORE,691,B,2025-06-17 21:12:23,1
AP20250617000033,C00002667,B_SCORE,616,C,2025-06-17 21:12:23,1
AP20250617000033,C00002667,FRAUD_SCORE,225,N/A,2025-06-17 21:12:23,1
AP20250406000039,C00002170,A_SCORE,720,A,2025-04-06 13:55:43,1
AP20250406000039,C00002170,B_SCORE,670,B,2025-04-06 13:55:43,1
AP20250406000039,C00002170,FRAUD_SCORE,164,N/A,2025-04-06 13:55:43,1
AP20250606000049,C00000586,A_SCORE,669,B,2025-06-06 21:38:47,1
AP20250606000049,C00000586,B_SCORE,734,A,2025-06-06 21:38:47,1
AP20250606000049,C00000586,FRAUD_SCORE,242,N/A,2025-06-06 21:38:47,1
AP20250608000044,C00004447,A_SCORE,556,D,2025-06-08 12:12:44,1
AP20250608000044,C00004447,B_SCORE,637,C,2025-06-08 12:12:44,1
AP20250608000044,C00004447,FRAUD_SCORE,79,N/A,2025-06-08 12:12:44,1
AP20250603000057,C00002359,A_SCORE,675,B,2025-06-03 02:45:03,1
AP20250603000057,C00002359,B_SCORE,799,A,2025-06-03 02:45:03,1
AP20250603000057,C00002359,FRAUD_SCORE,28,N/A,2025-06-03 02:45:03,1
AP20250219000075,C00007104,A_SCORE,583,D,2025-02-19 13:26:35,1
AP20250219000075,C00007104,B_SCORE,612,C,2025-02-19 13:26:35,1
AP20250219000075,C00007104,FRAUD_SCORE,173,N/A,2025-02-19 13:26:35,1
AP20250214000067,C00008171,A_SCORE,521,E,2025-02-14 17:09:54,1
AP20250214000067,C00008171,B_SCORE,502,E,2025-02-14 17:09:54,1
AP20250214000067,C00008171,FRAUD_SCORE,208,N/A,2025-02-14 17:09:54,1
AP20250225000075,C00004156,A_SCORE,578,D,2025-02-25 20:48:45,1
AP20250225000075,C00004156,B_SCORE,668,B,2025-02-25 20:48:45,1
AP20250225000075,C00004156,FRAUD_SCORE,125,N/A,2025-02-25 20:48:45,1
AP20250313000047,C00005773,A_SCORE,466,E,2025-03-13 10:45:21,1
AP20250313000047,C00005773,B_SCORE,768,A,2025-03-13 10:45:21,1
AP20250313000047,C00005773,FRAUD_SCORE,35,N/A,2025-03-13 10:45:21,1
AP20250427000038,C00006222,A_SCORE,551,D,2025-04-27 22:21:37,1
AP20250427000038,C00006222,B_SCORE,588,D,2025-04-27 22:21:37,1
AP20250427000038,C00006222,FRAUD_SCORE,5,N/A,2025-04-27 22:21:37,1
AP20250119000042,C00003680,A_SCORE,671,B,2025-01-19 21:06:37,1
AP20250119000042,C00003680,B_SCORE,655,C,2025-01-19 21:06:37,1
AP20250119000042,C00003680,FRAUD_SCORE,298,N/A,2025-01-19 21:06:37,1
AP20250318000052,C00000185,A_SCORE,619,C,2025-03-18 11:33:50,1
AP20250318000052,C00000185,B_SCORE,725,A,2025-03-18 11:33:50,1
AP20250318000052,C00000185,FRAUD_SCORE,175,N/A,2025-03-18 11:33:50,1
AP20250205000058,C00006431,A_SCORE,571,D,2025-02-05 11:39:52,1
AP20250205000058,C00006431,B_SCORE,604,C,2025-02-05 11:39:52,1
AP20250205000058,C00006431,FRAUD_SCORE,260,N/A,2025-02-05 11:39:52,1
AP20250214000068,C00007662,A_SCORE,744,A,2025-02-14 20:34:56,1
AP20250214000068,C00007662,B_SCORE,726,A,2025-02-14 20:34:56,1
AP20250214000068,C00007662,FRAUD_SCORE,310,N/A,2025-02-14 20:34:56,1
AP20250507000060,C00006121,A_SCORE,704,B,2025-05-07 10:45:59,1
AP20250507000060,C00006121,B_SCORE,659,C,2025-05-07 10:45:59,1
AP20250507000060,C00006121,FRAUD_SCORE,295,N/A,2025-05-07 10:45:59,1
AP20250324000036,C00004398,A_SCORE,593,D,2025-03-24 06:38:33,1
AP20250324000036,C00004398,B_SCORE,500,E,2025-03-24 06:38:33,1
AP20250324000036,C00004398,FRAUD_SCORE,261,N/A,2025-03-24 06:38:33,1
AP20250516000042,C00006845,A_SCORE,836,A,2025-05-16 16:18:28,1
AP20250516000042,C00006845,B_SCORE,579,D,2025-05-16 16:18:28,1
AP20250516000042,C00006845,FRAUD_SCORE,217,N/A,2025-05-16 16:18:28,1
AP20250516000043,C00000946,A_SCORE,551,D,2025-05-16 12:07:25,1
AP20250516000043,C00000946,B_SCORE,670,B,2025-05-16 12:07:25,1
AP20250516000043,C00000946,FRAUD_SCORE,262,N/A,2025-05-16 12:07:25,1
AP20250525000050,C00007449,A_SCORE,685,B,2025-05-25 09:18:23,1
AP20250525000050,C00007449,B_SCORE,582,D,2025-05-25 09:18:23,1
AP20250525000050,C00007449,FRAUD_SCORE,100,N/A,2025-05-25 09:18:23,1
AP20250107000015,C00002828,A_SCORE,713,B,2025-01-09 17:16:31,1
AP20250107000015,C00002828,B_SCORE,635,C,2025-01-09 17:16:31,1
AP20250107000015,C00002828,FRAUD_SCORE,259,N/A,2025-01-09 17:16:31,1
AP20250506000046,C00006809,A_SCORE,702,B,2025-05-06 13:21:22,1
AP20250506000046,C00006809,B_SCORE,744,A,2025-05-06 13:21:22,1
AP20250506000046,C00006809,FRAUD_SCORE,366,N/A,2025-05-06 13:21:22,1
AP20250403000027,C00009013,A_SCORE,740,A,2025-04-03 11:42:42,1
AP20250403000027,C00009013,B_SCORE,714,B,2025-04-03 11:42:42,1
AP20250403000027,C00009013,FRAUD_SCORE,0,N/A,2025-04-03 11:42:42,1
AP20250228000078,C00003871,A_SCORE,553,D,2025-02-28 12:52:00,1
AP20250228000078,C00003871,B_SCORE,606,C,2025-02-28 12:52:00,1
AP20250228000078,C00003871,FRAUD_SCORE,249,N/A,2025-02-28 12:52:00,1
AP20250211000091,C00004078,A_SCORE,520,E,2025-02-11 13:32:52,1
AP20250211000091,C00004078,B_SCORE,595,D,2025-02-11 13:32:52,1
AP20250211000091,C00004078,FRAUD_SCORE,112,N/A,2025-02-11 13:32:52,1
AP20250315000047,C00007599,A_SCORE,457,E,2025-03-15 14:08:29,1
AP20250315000047,C00007599,B_SCORE,509,E,2025-03-15 14:08:29,1
AP20250315000047,C00007599,FRAUD_SCORE,343,N/A,2025-03-15 14:08:29,1
AP20250511000043,C00001362,A_SCORE,586,D,2025-05-11 19:35:58,1
AP20250511000043,C00001362,B_SCORE,670,B,2025-05-11 19:35:58,1
AP20250511000043,C00001362,FRAUD_SCORE,0,N/A,2025-05-11 19:35:58,1
AP20250206000057,C00004240,A_SCORE,704,B,2025-02-06 22:40:45,1
AP20250206000057,C00004240,B_SCORE,714,B,2025-02-06 22:40:45,1
AP20250206000057,C00004240,FRAUD_SCORE,263,N/A,2025-02-06 22:40:45,1
AP20250615000037,C00001529,A_SCORE,708,B,2025-06-15 22:18:56,1
AP20250615000037,C00001529,B_SCORE,558,D,2025-06-15 22:18:56,1
AP20250615000037,C00001529,FRAUD_SCORE,250,N/A,2025-06-15 22:18:56,1
AP20250613000043,C00000877,A_SCORE,574,D,2025-06-13 22:30:23,1
AP20250613000043,C00000877,B_SCORE,573,D,2025-06-13 22:30:23,1
AP20250613000043,C00000877,FRAUD_SCORE,375,N/A,2025-06-13 22:30:23,1
AP20250207000069,C00004251,A_SCORE,648,C,2025-02-07 14:30:54,1
AP20250207000069,C00004251,B_SCORE,534,E,2025-02-07 14:30:54,1
AP20250207000069,C00004251,FRAUD_SCORE,269,N/A,2025-02-07 14:30:54,1
AP20250524000042,C00007247,A_SCORE,533,E,2025-05-24 22:38:27,1
AP20250524000042,C00007247,B_SCORE,530,E,2025-05-24 22:38:27,1
AP20250524000042,C00007247,FRAUD_SCORE,394,N/A,2025-05-24 22:38:27,1
AP20250213000089,C00004514,A_SCORE,575,D,2025-02-13 17:53:58,1
AP20250213000089,C00004514,B_SCORE,640,C,2025-02-13 17:53:58,1
AP20250213000089,C00004514,FRAUD_SCORE,300,N/A,2025-02-13 17:53:58,1
AP20250317000058,C00000190,A_SCORE,585,D,2025-03-17 18:13:49,1
AP20250317000058,C00000190,B_SCORE,681,B,2025-03-17 18:13:49,1
AP20250317000058,C00000190,FRAUD_SCORE,20,N/A,2025-03-17 18:13:49,1
AP20250514000052,C00007053,A_SCORE,779,A,2025-05-14 21:05:02,1
AP20250514000052,C00007053,B_SCORE,569,D,2025-05-14 21:05:02,1
AP20250514000052,C00007053,FRAUD_SCORE,319,N/A,2025-05-14 21:05:02,1
AP20250614000039,C00003651,A_SCORE,655,C,2025-06-14 20:56:24,1
AP20250614000039,C00003651,B_SCORE,683,B,2025-06-14 20:56:24,1
AP20250614000039,C00003651,FRAUD_SCORE,176,N/A,2025-06-14 20:56:24,1
AP20250219000076,C00002671,A_SCORE,693,B,2025-02-19 06:30:59,1
AP20250219000076,C00002671,B_SCORE,656,C,2025-02-19 06:30:59,1
AP20250219000076,C00002671,FRAUD_SCORE,292,N/A,2025-02-19 06:30:59,1
AP20250209000065,C00005040,A_SCORE,744,A,2025-02-09 23:16:15,1
AP20250209000065,C00005040,B_SCORE,477,E,2025-02-09 23:16:15,1
AP20250209000065,C00005040,FRAUD_SCORE,203,N/A,2025-02-09 23:16:15,1
AP20250304000062,C00003811,A_SCORE,671,B,2025-03-04 02:01:13,1
AP20250304000062,C00003811,B_SCORE,786,A,2025-03-04 02:01:13,1
AP20250304000062,C00003811,FRAUD_SCORE,279,N/A,2025-03-04 02:01:13,1
AP20250307000047,C00004511,A_SCORE,625,C,2025-03-07 23:58:30,1
AP20250307000047,C00004511,B_SCORE,587,D,2025-03-07 23:58:30,1
AP20250307000047,C00004511,FRAUD_SCORE,0,N/A,2025-03-07 23:58:30,1
AP20250114000030,C00004509,A_SCORE,613,C,2025-01-14 20:19:22,1
AP20250114000030,C00004509,B_SCORE,642,C,2025-01-14 20:19:22,1
AP20250114000030,C00004509,FRAUD_SCORE,17,N/A,2025-01-14 20:19:22,1
AP20250604000040,C00008267,A_SCORE,680,B,2025-06-04 14:00:34,1
AP20250604000040,C00008267,B_SCORE,608,C,2025-06-04 14:00:34,1
AP20250604000040,C00008267,FRAUD_SCORE,230,N/A,2025-06-04 14:00:34,1
AP20250508000044,C00005414,A_SCORE,633,C,2025-05-08 18:12:28,1
AP20250508000044,C00005414,B_SCORE,750,A,2025-05-08 18:12:28,1
AP20250508000044,C00005414,FRAUD_SCORE,281,N/A,2025-05-08 18:12:28,1
AP20250328000039,C00001138,A_SCORE,658,C,2025-03-28 06:30:55,1
AP20250328000039,C00001138,B_SCORE,641,C,2025-03-28 06:30:55,1
AP20250328000039,C00001138,FRAUD_SCORE,173,N/A,2025-03-28 06:30:55,1
AP20250330000035,C00002987,A_SCORE,507,E,2025-03-30 12:15:41,1
AP20250330000035,C00002987,B_SCORE,537,E,2025-03-30 12:15:41,1
AP20250330000035,C00002987,FRAUD_SCORE,499,N/A,2025-03-30 12:15:41,1
AP20250507000061,C00000057,A_SCORE,585,D,2025-05-07 20:43:00,1
AP20250507000061,C00000057,B_SCORE,485,E,2025-05-07 20:43:00,1
AP20250507000061,C00000057,FRAUD_SCORE,279,N/A,2025-05-07 20:43:00,1
AP20250409000047,C00000413,A_SCORE,648,C,2025-04-09 23:11:56,1
AP20250409000047,C00000413,B_SCORE,711,B,2025-04-09 23:11:56,1
AP20250409000047,C00000413,FRAUD_SCORE,124,N/A,2025-04-09 23:11:56,1
AP20250217000082,C00003103,A_SCORE,653,C,2025-02-17 10:18:34,1
AP20250217000082,C00003103,B_SCORE,683,B,2025-02-17 10:18:34,1
AP20250217000082,C00003103,FRAUD_SCORE,416,N/A,2025-02-17 10:18:34,1
AP20250311000042,C00008331,A_SCORE,632,C,2025-03-11 13:26:29,1
AP20250311000042,C00008331,B_SCORE,542,D,2025-03-11 13:26:29,1
AP20250311000042,C00008331,FRAUD_SCORE,682,N/A,2025-03-11 13:26:29,1
AP20250623000033,C00006175,A_SCORE,623,C,2025-06-23 00:44:53,1
AP20250623000033,C00006175,B_SCORE,568,D,2025-06-23 00:44:53,1
AP20250623000033,C00006175,FRAUD_SCORE,291,N/A,2025-06-23 00:44:53,1
AP20250511000044,C00004758,A_SCORE,715,B,2025-05-11 13:32:21,1
AP20250511000044,C00004758,B_SCORE,641,C,2025-05-11 13:32:21,1
AP20250511000044,C00004758,FRAUD_SCORE,0,N/A,2025-05-11 13:32:21,1
AP20250322000036,C00000461,A_SCORE,681,B,2025-03-22 10:50:43,1
AP20250322000036,C00000461,B_SCORE,514,E,2025-03-22 10:50:43,1
AP20250322000036,C00000461,FRAUD_SCORE,265,N/A,2025-03-22 10:50:43,1
AP20250221000086,C00003397,A_SCORE,870,A,2025-02-21 00:53:57,1
AP20250221000086,C00003397,B_SCORE,614,C,2025-02-21 00:53:57,1
AP20250221000086,C00003397,FRAUD_SCORE,228,N/A,2025-02-21 00:53:57,1
AP20250221000087,C00006048,A_SCORE,700,B,2025-02-21 12:43:41,1
AP20250221000087,C00006048,B_SCORE,722,A,2025-02-21 12:43:41,1
AP20250221000087,C00006048,FRAUD_SCORE,100,N/A,2025-02-21 12:43:41,1
AP20250322000037,C00000958,A_SCORE,606,C,2025-03-22 22:39:55,1
AP20250322000037,C00000958,B_SCORE,614,C,2025-03-22 22:39:55,1
AP20250322000037,C00000958,FRAUD_SCORE,198,N/A,2025-03-22 22:39:55,1
AP20250523000056,C00003360,A_SCORE,534,E,2025-05-23 03:02:05,1
AP20250523000056,C00003360,B_SCORE,680,B,2025-05-23 03:02:05,1
AP20250523000056,C00003360,FRAUD_SCORE,10,N/A,2025-05-23 03:02:05,1
AP20250508000045,C00004721,A_SCORE,490,E,2025-05-08 21:32:21,1
AP20250508000045,C00004721,B_SCORE,712,B,2025-05-08 21:32:21,1
AP20250508000045,C00004721,FRAUD_SCORE,167,N/A,2025-05-08 21:32:21,1
AP20250517000056,C00009678,A_SCORE,737,A,2025-05-17 09:45:32,1
AP20250517000056,C00009678,B_SCORE,728,A,2025-05-17 09:45:32,1
AP20250517000056,C00009678,FRAUD_SCORE,89,N/A,2025-05-17 09:45:32,1
AP20250520000063,C00005585,A_SCORE,671,B,2025-05-20 11:48:27,1
AP20250520000063,C00005585,B_SCORE,661,B,2025-05-20 11:48:27,1
AP20250520000063,C00005585,FRAUD_SCORE,402,N/A,2025-05-20 11:48:27,1
AP20250223000080,C00000243,A_SCORE,586,D,2025-02-23 21:18:47,1
AP20250223000080,C00000243,B_SCORE,581,D,2025-02-23 21:18:47,1
AP20250223000080,C00000243,FRAUD_SCORE,291,N/A,2025-02-23 21:18:47,1
AP20250615000038,C00005043,A_SCORE,605,C,2025-06-15 00:27:20,1
AP20250615000038,C00005043,B_SCORE,482,E,2025-06-15 00:27:20,1
AP20250615000038,C00005043,FRAUD_SCORE,195,N/A,2025-06-15 00:27:20,1
AP20250503000044,C00003978,A_SCORE,721,A,2025-05-03 11:55:35,1
AP20250503000044,C00003978,B_SCORE,691,B,2025-05-03 11:55:35,1
AP20250503000044,C00003978,FRAUD_SCORE,333,N/A,2025-05-03 11:55:35,1
AP20250526000037,C00006915,A_SCORE,726,A,2025-05-26 22:20:48,1
AP20250526000037,C00006915,B_SCORE,576,D,2025-05-26 22:20:48,1
AP20250526000037,C00006915,FRAUD_SCORE,314,N/A,2025-05-26 22:20:48,1
AP20250607000054,C00007770,A_SCORE,780,A,2025-06-07 20:59:05,1
AP20250607000054,C00007770,B_SCORE,775,A,2025-06-07 20:59:05,1
AP20250607000054,C00007770,FRAUD_SCORE,231,N/A,2025-06-07 20:59:05,1
AP20250430000038,C00006364,A_SCORE,686,B,2025-04-30 20:21:22,1
AP20250430000038,C00006364,B_SCORE,648,C,2025-04-30 20:21:22,1
AP20250430000038,C00006364,FRAUD_SCORE,105,N/A,2025-04-30 20:21:22,1
AP20250213000090,C00001012,A_SCORE,635,C,2025-02-13 21:43:49,1
AP20250213000090,C00001012,B_SCORE,591,D,2025-02-13 21:43:49,1
AP20250213000090,C00001012,FRAUD_SCORE,15,N/A,2025-02-13 21:43:49,1
AP20250403000028,C00008190,A_SCORE,518,E,2025-04-03 17:47:32,1
AP20250403000028,C00008190,B_SCORE,498,E,2025-04-03 17:47:32,1
AP20250403000028,C00008190,FRAUD_SCORE,0,N/A,2025-04-03 17:47:32,1
AP20250316000042,C00000371,A_SCORE,759,A,2025-03-16 21:28:01,1
AP20250316000042,C00000371,B_SCORE,509,E,2025-03-16 21:28:01,1
AP20250316000042,C00000371,FRAUD_SCORE,135,N/A,2025-03-16 21:28:01,1
AP20250601000046,C00001737,A_SCORE,679,B,2025-06-01 10:07:40,1
AP20250601000046,C00001737,B_SCORE,661,B,2025-06-01 10:07:40,1
AP20250601000046,C00001737,FRAUD_SCORE,54,N/A,2025-06-01 10:07:40,1
AP20250420000031,C00003398,A_SCORE,657,C,2025-04-20 06:08:11,1
AP20250420000031,C00003398,B_SCORE,602,C,2025-04-20 06:08:11,1
AP20250420000031,C00003398,FRAUD_SCORE,222,N/A,2025-04-20 06:08:11,1
AP20250321000044,C00000961,A_SCORE,710,B,2025-03-21 00:13:54,1
AP20250321000044,C00000961,B_SCORE,646,C,2025-03-21 00:13:54,1
AP20250321000044,C00000961,FRAUD_SCORE,366,N/A,2025-03-21 00:13:54,1
AP20250413000036,C00006513,A_SCORE,781,A,2025-04-13 10:44:37,1
AP20250413000036,C00006513,B_SCORE,516,E,2025-04-13 10:44:37,1
AP20250413000036,C00006513,FRAUD_SCORE,268,N/A,2025-04-13 10:44:37,1
AP20250105000007,C00001822,A_SCORE,530,E,2025-01-05 22:18:22,1
AP20250105000007,C00001822,B_SCORE,549,D,2025-01-05 22:18:22,1
AP20250105000007,C00001822,FRAUD_SCORE,0,N/A,2025-01-05 22:18:22,1
AP20250502000042,C00000583,A_SCORE,687,B,2025-05-02 18:33:06,1
AP20250502000042,C00000583,B_SCORE,555,D,2025-05-02 18:33:06,1
AP20250502000042,C00000583,FRAUD_SCORE,120,N/A,2025-05-02 18:33:06,1
AP20250421000038,C00001741,A_SCORE,676,B,2025-04-21 13:19:42,1
AP20250421000038,C00001741,B_SCORE,559,D,2025-04-21 13:19:42,1
AP20250421000038,C00001741,FRAUD_SCORE,148,N/A,2025-04-21 13:19:42,1
AP20250527000039,C00002280,A_SCORE,598,D,2025-05-27 16:07:09,1
AP20250527000039,C00002280,B_SCORE,700,B,2025-05-27 16:07:09,1
AP20250527000039,C00002280,FRAUD_SCORE,175,N/A,2025-05-27 16:07:09,1
AP20250504000050,C00009179,A_SCORE,607,C,2025-05-04 12:34:46,1
AP20250504000050,C00009179,B_SCORE,609,C,2025-05-04 12:34:46,1
AP20250504000050,C00009179,FRAUD_SCORE,13,N/A,2025-05-04 12:34:46,1
AP20250624000033,C00008264,A_SCORE,693,B,2025-06-24 21:43:01,1
AP20250624000033,C00008264,B_SCORE,698,B,2025-06-24 21:43:01,1
AP20250624000033,C00008264,FRAUD_SCORE,354,N/A,2025-06-24 21:43:01,1
AP20250423000039,C00004349,A_SCORE,590,D,2025-04-23 20:54:35,1
AP20250423000039,C00004349,B_SCORE,616,C,2025-04-23 20:54:35,1
AP20250423000039,C00004349,FRAUD_SCORE,41,N/A,2025-04-23 20:54:35,1
AP20250421000039,C00009678,A_SCORE,574,D,2025-04-21 18:26:47,1
AP20250421000039,C00009678,B_SCORE,634,C,2025-04-21 18:26:47,1
AP20250421000039,C00009678,FRAUD_SCORE,291,N/A,2025-04-21 18:26:47,1
AP20250305000068,C00009887,A_SCORE,781,A,2025-03-05 13:29:41,1
AP20250305000068,C00009887,B_SCORE,582,D,2025-03-05 13:29:41,1
AP20250305000068,C00009887,FRAUD_SCORE,246,N/A,2025-03-05 13:29:41,1
AP20250613000044,C00005675,A_SCORE,612,C,2025-06-13 23:00:10,1
AP20250613000044,C00005675,B_SCORE,589,D,2025-06-13 23:00:10,1
AP20250613000044,C00005675,FRAUD_SCORE,88,N/A,2025-06-13 23:00:10,1
AP20250625000041,C00004184,A_SCORE,780,A,2025-06-25 16:45:31,1
