campaign_id,channel_code,cost_date,impression,click,cost,is_test_data
CAMP0033,H5_PROMO,2025-01-29,12868,305,384.62,1
CAMP0033,H5_PROMO,2025-01-30,15193,78,584.32,1
CAMP0033,H5_PROMO,2025-01-31,12891,447,3427.34,1
CAMP0033,H5_PROMO,2025-02-01,1878,88,233.55,1
CAMP0033,H5_PROMO,2025-02-02,15795,395,2875.40,1
CAMP0033,H5_PROMO,2025-02-03,12941,142,666.30,1
CAMP0033,H5_PROMO,2025-02-04,12125,62,260.78,1
CAMP0033,H5_PROMO,2025-02-05,23062,470,3111.17,1
CAMP0033,H5_PROMO,2025-02-06,26273,1215,5356.59,1
CAMP0033,H5_PROMO,2025-02-07,1409,20,72.51,1
CAMP0033,H5_PROMO,2025-02-08,19198,956,4990.17,1
CAMP0033,H5_PROMO,2025-02-09,11797,421,1310.33,1
CAMP0033,H5_PROMO,2025-02-10,15647,317,579.91,1
CAMP0033,H5_PROMO,2025-02-11,6031,97,669.48,1
CAMP0033,H5_PROMO,2025-02-12,9955,456,3074.15,1
CAMP0033,H5_PROMO,2025-02-13,10752,72,400.29,1
CAMP0033,H5_PROMO,2025-02-14,5351,191,302.54,1
CAMP0033,H5_PROMO,2025-02-15,5031,61,77.49,1
CAMP0033,H5_PROMO,2025-02-16,2113,77,424.55,1
CAMP0033,H5_PROMO,2025-02-17,16308,702,2521.09,1
CAMP0033,H5_PROMO,2025-02-18,6051,119,581.07,1
CAMP0033,H5_PROMO,2025-02-19,15189,680,1397.05,1
CAMP0033,H5_PROMO,2025-02-20,8197,70,258.58,1
CAMP0033,H5_PROMO,2025-02-21,18021,880,5889.37,1
CAMP0033,H5_PROMO,2025-02-22,1475,48,100.30,1
CAMP0033,H5_PROMO,2025-02-23,1146,50,197.96,1
CAMP0033,H5_PROMO,2025-02-24,26699,1226,8343.11,1
CAMP0033,H5_PROMO,2025-02-25,27458,612,2432.54,1
CAMP0033,H5_PROMO,2025-02-26,21668,421,1173.71,1
CAMP0033,H5_PROMO,2025-02-27,26067,1062,5497.34,1
CAMP0033,H5_PROMO,2025-02-28,2224,103,196.65,1
CAMP0033,H5_PROMO,2025-03-01,10606,511,1301.46,1
CAMP0033,H5_PROMO,2025-03-02,2597,19,50.13,1
CAMP0033,H5_PROMO,2025-03-03,12534,382,2655.87,1
CAMP0033,H5_PROMO,2025-03-04,22918,211,1254.21,1
CAMP0033,H5_PROMO,2025-03-05,8492,231,273.47,1
CAMP0033,H5_PROMO,2025-03-06,25371,403,913.76,1
CAMP0033,H5_PROMO,2025-03-07,10457,511,3729.95,1
CAMP0033,H5_PROMO,2025-03-08,13068,218,1196.50,1
CAMP0033,H5_PROMO,2025-03-09,1986,16,115.11,1
CAMP0033,H5_PROMO,2025-03-10,7435,143,320.23,1
CAMP0033,H5_PROMO,2025-03-11,2016,18,21.57,1
CAMP0033,H5_PROMO,2025-03-12,26688,623,3013.28,1
CAMP0033,H5_PROMO,2025-03-13,10238,60,136.22,1
CAMP0033,H5_PROMO,2025-03-14,16067,420,2882.25,1
CAMP0033,H5_PROMO,2025-03-15,6498,289,1922.26,1
CAMP0033,H5_PROMO,2025-03-16,14083,485,2563.61,1
CAMP0033,H5_PROMO,2025-03-17,14041,175,812.99,1
CAMP0033,H5_PROMO,2025-03-18,22425,160,652.69,1
CAMP0033,H5_PROMO,2025-03-19,20925,352,498.67,1
CAMP0033,H5_PROMO,2025-03-20,16462,197,1448.02,1
CAMP0033,H5_PROMO,2025-03-21,7900,69,230.92,1
CAMP0033,H5_PROMO,2025-03-22,5830,103,516.08,1
CAMP0033,H5_PROMO,2025-03-23,19586,757,4046.43,1
CAMP0033,H5_PROMO,2025-03-24,16586,310,321.22,1
CAMP0033,H5_PROMO,2025-03-25,2667,19,30.57,1
CAMP0033,H5_PROMO,2025-03-26,16422,460,1418.77,1
CAMP0033,H5_PROMO,2025-03-27,11795,297,604.70,1
CAMP0033,H5_PROMO,2025-03-28,9258,294,966.26,1
CAMP0033,H5_PROMO,2025-03-29,17512,445,2458.31,1
CAMP0033,H5_PROMO,2025-03-30,23562,756,2394.55,1
CAMP0033,H5_PROMO,2025-03-31,18692,561,2844.60,1
CAMP0033,H5_PROMO,2025-04-01,23477,735,2963.97,1
CAMP0033,H5_PROMO,2025-04-02,16989,363,838.79,1
CAMP0033,H5_PROMO,2025-04-03,28256,1277,1517.52,1
CAMP0033,H5_PROMO,2025-04-04,26997,826,2864.05,1
CAMP0033,H5_PROMO,2025-04-05,19255,586,3054.90,1
CAMP0033,H5_PROMO,2025-04-06,9044,325,1334.81,1
CAMP0033,H5_PROMO,2025-04-07,17763,91,598.70,1
CAMP0033,H5_PROMO,2025-04-08,20005,594,1298.47,1
CAMP0033,H5_PROMO,2025-04-09,13858,239,1241.02,1
CAMP0033,H5_PROMO,2025-04-10,1715,24,158.06,1
CAMP0033,H5_PROMO,2025-04-11,16051,117,536.76,1
CAMP0033,H5_PROMO,2025-04-12,26730,1005,7161.08,1
CAMP0033,H5_PROMO,2025-04-13,26412,1020,7007.19,1
CAMP0033,H5_PROMO,2025-04-14,17944,892,1480.44,1
CAMP0033,H5_PROMO,2025-04-15,13684,337,1900.16,1
CAMP0033,H5_PROMO,2025-04-16,27722,1178,7220.18,1
CAMP0033,H5_PROMO,2025-04-17,1407,12,51.38,1
CAMP0033,H5_PROMO,2025-04-18,5459,194,475.39,1
CAMP0033,H5_PROMO,2025-04-19,15130,464,2873.09,1
CAMP0033,H5_PROMO,2025-04-20,9348,368,2584.57,1
CAMP0033,H5_PROMO,2025-04-21,20688,354,1698.37,1
CAMP0033,H5_PROMO,2025-04-22,25463,1203,1404.14,1
CAMP0033,H5_PROMO,2025-04-23,12035,455,499.46,1
CAMP0033,H5_PROMO,2025-04-24,22473,409,2139.71,1
CAMP0033,H5_PROMO,2025-04-25,8845,259,1576.75,1
CAMP0033,H5_PROMO,2025-04-26,17128,768,2927.29,1
CAMP0033,H5_PROMO,2025-04-27,9890,337,2188.04,1
CAMP0033,H5_PROMO,2025-04-28,24416,681,3006.57,1
CAMP0033,H5_PROMO,2025-04-29,24602,312,1884.86,1
CAMP0033,H5_PROMO,2025-04-30,23920,275,359.04,1
CAMP0033,H5_PROMO,2025-05-01,22666,156,441.78,1
CAMP0033,H5_PROMO,2025-05-02,25096,384,2578.77,1
CAMP0034,H5_PROMO,2025-01-19,9519,96,502.02,1
CAMP0034,H5_PROMO,2025-01-20,11561,237,1675.68,1
CAMP0034,H5_PROMO,2025-01-21,16866,816,1559.32,1
CAMP0034,H5_PROMO,2025-01-22,1728,13,41.21,1
CAMP0034,H5_PROMO,2025-01-23,15089,501,597.83,1
CAMP0034,H5_PROMO,2025-01-24,24092,268,1407.05,1
CAMP0034,H5_PROMO,2025-01-25,8195,110,755.81,1
CAMP0034,H5_PROMO,2025-01-26,1889,93,551.20,1
CAMP0034,H5_PROMO,2025-01-27,24395,486,2972.33,1
CAMP0034,H5_PROMO,2025-01-28,8868,434,2990.21,1
CAMP0034,H5_PROMO,2025-01-29,1542,73,453.20,1
CAMP0034,H5_PROMO,2025-01-30,18332,356,1071.13,1
CAMP0034,H5_PROMO,2025-01-31,2404,58,294.21,1
CAMP0034,H5_PROMO,2025-02-01,25763,542,2147.19,1
CAMP0034,H5_PROMO,2025-02-02,29160,775,2725.23,1
CAMP0034,H5_PROMO,2025-02-03,11362,555,4152.76,1
CAMP0034,H5_PROMO,2025-02-04,3710,112,821.23,1
CAMP0034,H5_PROMO,2025-02-05,2896,129,548.05,1
CAMP0034,H5_PROMO,2025-02-06,18165,441,1163.79,1
CAMP0034,H5_PROMO,2025-02-07,21358,921,2061.79,1
CAMP0034,H5_PROMO,2025-02-08,9753,317,2210.10,1
CAMP0034,H5_PROMO,2025-02-09,1448,69,430.75,1
CAMP0034,H5_PROMO,2025-02-10,13189,383,983.74,1
CAMP0034,H5_PROMO,2025-02-11,13678,183,724.60,1
CAMP0034,H5_PROMO,2025-02-12,28908,1008,6166.27,1
CAMP0034,H5_PROMO,2025-02-13,24698,130,465.53,1
CAMP0034,H5_PROMO,2025-02-14,25140,348,2230.16,1
CAMP0034,H5_PROMO,2025-02-15,27691,521,1553.39,1
CAMP0034,H5_PROMO,2025-02-16,5611,54,90.75,1
CAMP0034,H5_PROMO,2025-02-17,4642,34,38.91,1
CAMP0034,H5_PROMO,2025-02-18,15318,624,666.39,1
CAMP0034,H5_PROMO,2025-02-19,3148,75,207.61,1
CAMP0034,H5_PROMO,2025-02-20,11686,219,488.81,1
CAMP0034,H5_PROMO,2025-02-21,29373,533,3832.06,1
CAMP0034,H5_PROMO,2025-02-22,28030,383,429.54,1
CAMP0034,H5_PROMO,2025-02-23,2956,15,52.51,1
CAMP0034,H5_PROMO,2025-02-24,25589,546,2595.72,1
CAMP0034,H5_PROMO,2025-02-25,11082,159,944.89,1
CAMP0034,H5_PROMO,2025-02-26,1783,87,91.35,1
CAMP0034,H5_PROMO,2025-02-27,25218,368,820.06,1
CAMP0034,H5_PROMO,2025-02-28,23634,880,6896.07,1
CAMP0034,H5_PROMO,2025-03-01,23929,636,3321.68,1
CAMP0034,H5_PROMO,2025-03-02,5315,71,143.24,1
CAMP0034,H5_PROMO,2025-03-03,10457,457,1869.70,1
CAMP0034,H5_PROMO,2025-03-04,2853,19,144.58,1
CAMP0034,H5_PROMO,2025-03-05,16330,534,1788.62,1
CAMP0034,H5_PROMO,2025-03-06,29476,203,1179.10,1
CAMP0034,H5_PROMO,2025-03-07,28645,1227,7254.33,1
CAMP0034,H5_PROMO,2025-03-08,23564,884,6105.90,1
CAMP0034,H5_PROMO,2025-03-09,26405,1141,3442.91,1
CAMP0034,H5_PROMO,2025-03-10,22436,895,5041.13,1
CAMP0034,H5_PROMO,2025-03-11,13540,333,2124.34,1
CAMP0034,H5_PROMO,2025-03-12,13226,384,1177.72,1
CAMP0034,H5_PROMO,2025-03-13,19855,161,1007.41,1
CAMP0034,H5_PROMO,2025-03-14,22827,1071,2231.78,1
CAMP0034,H5_PROMO,2025-03-15,7214,208,824.27,1
CAMP0034,H5_PROMO,2025-03-16,6839,155,720.23,1
CAMP0034,H5_PROMO,2025-03-17,13268,98,382.47,1
CAMP0034,H5_PROMO,2025-03-18,15136,400,3031.22,1
CAMP0034,H5_PROMO,2025-03-19,21295,577,3641.49,1
CAMP0034,H5_PROMO,2025-03-20,29369,1103,2764.15,1
CAMP0034,H5_PROMO,2025-03-21,16280,436,3231.88,1
CAMP0034,H5_PROMO,2025-03-22,15720,107,748.99,1
CAMP0034,H5_PROMO,2025-03-23,24478,391,403.10,1
CAMP0034,H5_PROMO,2025-03-24,26840,837,1836.41,1
CAMP0034,H5_PROMO,2025-03-25,9254,147,972.11,1
CAMP0034,H5_PROMO,2025-03-26,27331,1347,2397.71,1
CAMP0034,H5_PROMO,2025-03-27,23662,1087,7575.67,1
CAMP0034,H5_PROMO,2025-03-28,22895,256,338.47,1
CAMP0034,H5_PROMO,2025-03-29,4028,62,458.39,1
CAMP0034,H5_PROMO,2025-03-30,7339,306,958.68,1
CAMP0034,H5_PROMO,2025-03-31,3846,114,686.33,1
CAMP0034,H5_PROMO,2025-04-01,5241,184,704.95,1
CAMP0034,H5_PROMO,2025-04-02,16508,819,5485.34,1
CAMP0034,H5_PROMO,2025-04-03,26329,1049,8134.13,1
CAMP0034,H5_PROMO,2025-04-04,15037,106,786.75,1
CAMP0034,H5_PROMO,2025-04-05,6877,77,130.05,1
CAMP0034,H5_PROMO,2025-04-06,7020,234,534.96,1
CAMP0034,H5_PROMO,2025-04-07,24009,1075,4380.88,1
CAMP0034,H5_PROMO,2025-04-08,5383,57,385.34,1
CAMP0034,H5_PROMO,2025-04-09,22810,617,3627.03,1
CAMP0034,H5_PROMO,2025-04-10,16699,683,2529.43,1
CAMP0034,H5_PROMO,2025-04-11,10134,162,640.43,1
CAMP0034,H5_PROMO,2025-04-12,29514,735,2006.06,1
CAMP0035,H5_PROMO,2025-01-20,21624,336,2460.52,1
CAMP0035,H5_PROMO,2025-01-21,17926,427,1849.52,1
CAMP0035,H5_PROMO,2025-01-22,22482,628,922.78,1
CAMP0035,H5_PROMO,2025-01-23,23502,418,1384.22,1
CAMP0035,H5_PROMO,2025-01-24,16001,691,4906.86,1
CAMP0035,H5_PROMO,2025-01-25,28094,1400,7547.96,1
CAMP0035,H5_PROMO,2025-01-26,16953,297,1477.47,1
CAMP0035,H5_PROMO,2025-01-27,16095,450,495.83,1
CAMP0035,H5_PROMO,2025-01-28,24420,635,1025.60,1
CAMP0035,H5_PROMO,2025-01-29,19413,775,3915.63,1
CAMP0035,H5_PROMO,2025-01-30,6706,150,649.62,1
CAMP0035,H5_PROMO,2025-01-31,11228,62,279.45,1
CAMP0035,H5_PROMO,2025-02-01,7303,114,460.77,1
CAMP0035,H5_PROMO,2025-02-02,16386,296,659.96,1
CAMP0035,H5_PROMO,2025-02-03,8711,250,1705.78,1
CAMP0035,H5_PROMO,2025-02-04,14449,442,2631.20,1
CAMP0035,H5_PROMO,2025-02-05,26648,1065,3598.57,1
CAMP0035,H5_PROMO,2025-02-06,10567,519,1751.32,1
CAMP0035,H5_PROMO,2025-02-07,28293,933,5097.64,1
CAMP0035,H5_PROMO,2025-02-08,18897,729,5336.69,1
CAMP0035,H5_PROMO,2025-02-09,4802,91,492.45,1
CAMP0035,H5_PROMO,2025-02-10,28715,762,5667.19,1
CAMP0035,H5_PROMO,2025-02-11,11275,438,1563.35,1
CAMP0035,H5_PROMO,2025-02-12,11629,541,4097.76,1
CAMP0035,H5_PROMO,2025-02-13,24158,228,772.83,1
CAMP0035,H5_PROMO,2025-02-14,20856,287,923.70,1
CAMP0035,H5_PROMO,2025-02-15,22164,299,2111.72,1
CAMP0035,H5_PROMO,2025-02-16,29630,179,842.65,1
CAMP0035,H5_PROMO,2025-02-17,17624,123,504.14,1
CAMP0035,H5_PROMO,2025-02-18,8436,127,702.17,1
CAMP0035,H5_PROMO,2025-02-19,15298,204,1351.27,1
CAMP0035,H5_PROMO,2025-02-20,1025,17,106.15,1
CAMP0035,H5_PROMO,2025-02-21,24130,1106,6401.24,1
CAMP0035,H5_PROMO,2025-02-22,13836,393,2909.28,1
CAMP0035,H5_PROMO,2025-02-23,7962,90,693.22,1
CAMP0035,H5_PROMO,2025-02-24,10873,344,661.36,1
CAMP0035,H5_PROMO,2025-02-25,17577,818,4280.61,1
CAMP0035,H5_PROMO,2025-02-26,16226,122,885.30,1
CAMP0035,H5_PROMO,2025-02-27,14481,128,1023.60,1
CAMP0035,H5_PROMO,2025-02-28,29130,962,4575.17,1
CAMP0035,H5_PROMO,2025-03-01,25397,521,3298.89,1
CAMP0035,H5_PROMO,2025-03-02,5847,117,884.58,1
CAMP0035,H5_PROMO,2025-03-03,11144,108,673.70,1
CAMP0035,H5_PROMO,2025-03-04,23627,245,944.57,1
CAMP0035,H5_PROMO,2025-03-05,13155,648,1373.12,1
CAMP0035,H5_PROMO,2025-03-06,6401,147,440.53,1
CAMP0035,H5_PROMO,2025-03-07,1327,52,365.31,1
CAMP0035,H5_PROMO,2025-03-08,13091,377,688.29,1
CAMP0035,H5_PROMO,2025-03-09,25614,671,4163.53,1
CAMP0035,H5_PROMO,2025-03-10,20079,446,1746.05,1
CAMP0035,H5_PROMO,2025-03-11,3447,31,122.89,1
CAMP0035,H5_PROMO,2025-03-12,20344,640,4154.60,1
CAMP0035,H5_PROMO,2025-03-13,2554,53,238.79,1
CAMP0035,H5_PROMO,2025-03-14,6242,148,298.13,1
CAMP0035,H5_PROMO,2025-03-15,12315,150,887.08,1
CAMP0035,H5_PROMO,2025-03-16,26420,970,5818.46,1
CAMP0035,H5_PROMO,2025-03-17,12974,599,3275.95,1
CAMP0035,H5_PROMO,2025-03-18,3759,147,368.95,1
CAMP0035,H5_PROMO,2025-03-19,20677,926,6866.09,1
CAMP0035,H5_PROMO,2025-03-20,17573,637,2547.17,1
CAMP0035,H5_PROMO,2025-03-21,19139,104,753.33,1
CAMP0035,H5_PROMO,2025-03-22,4745,200,351.62,1
CAMP0035,H5_PROMO,2025-03-23,12166,72,436.60,1
CAMP0035,H5_PROMO,2025-03-24,9491,433,1157.53,1
CAMP0035,H5_PROMO,2025-03-25,26231,291,1793.77,1
CAMP0035,H5_PROMO,2025-03-26,19701,414,2905.10,1
CAMP0035,H5_PROMO,2025-03-27,8378,285,2088.64,1
CAMP0035,H5_PROMO,2025-03-28,16611,299,853.52,1
CAMP0035,H5_PROMO,2025-03-29,14097,469,3166.31,1
CAMP0035,H5_PROMO,2025-03-30,19563,790,5931.41,1
CAMP0035,H5_PROMO,2025-03-31,24370,140,645.90,1
CAMP0035,H5_PROMO,2025-04-01,27686,607,4772.53,1
CAMP0035,H5_PROMO,2025-04-02,5936,280,700.50,1
CAMP0035,H5_PROMO,2025-04-03,19272,631,2113.62,1
CAMP0035,H5_PROMO,2025-04-04,6088,32,167.04,1
CAMP0035,H5_PROMO,2025-04-05,17432,498,2062.66,1
CAMP0035,H5_PROMO,2025-04-06,20527,422,3165.49,1
CAMP0035,H5_PROMO,2025-04-07,26370,1110,5379.68,1
CAMP0035,H5_PROMO,2025-04-08,2487,115,645.36,1
CAMP0035,H5_PROMO,2025-04-09,21106,469,1866.26,1
CAMP0035,H5_PROMO,2025-04-10,4951,66,165.16,1
CAMP0035,H5_PROMO,2025-04-11,25777,1229,5370.42,1
CAMP0035,H5_PROMO,2025-04-12,5106,137,368.12,1
CAMP0035,H5_PROMO,2025-04-13,12552,338,1038.23,1
CAMP0035,H5_PROMO,2025-04-14,12367,484,3434.53,1
CAMP0035,H5_PROMO,2025-04-15,15994,572,1644.63,1
CAMP0035,H5_PROMO,2025-04-16,5301,70,182.97,1
CAMP0035,H5_PROMO,2025-04-17,26373,906,3809.07,1
CAMP0035,H5_PROMO,2025-04-18,27998,300,687.33,1
CAMP0035,H5_PROMO,2025-04-19,4951,197,732.03,1
CAMP0035,H5_PROMO,2025-04-20,2614,72,306.23,1
CAMP0035,H5_PROMO,2025-04-21,16369,295,1930.38,1
CAMP0035,H5_PROMO,2025-04-22,2762,116,237.31,1
CAMP0035,H5_PROMO,2025-04-23,4257,107,172.29,1
CAMP0035,H5_PROMO,2025-04-24,2310,51,203.61,1
CAMP0035,H5_PROMO,2025-04-25,17969,437,2518.96,1
CAMP0035,H5_PROMO,2025-04-26,9847,194,314.16,1
CAMP0035,H5_PROMO,2025-04-27,6876,272,1530.27,1
CAMP0035,H5_PROMO,2025-04-28,23404,542,1979.20,1
CAMP0035,H5_PROMO,2025-04-29,16879,97,769.47,1
CAMP0035,H5_PROMO,2025-04-30,26581,543,2411.23,1
CAMP0035,H5_PROMO,2025-05-01,27566,421,2581.30,1
CAMP0035,H5_PROMO,2025-05-02,28800,233,1492.22,1
CAMP0035,H5_PROMO,2025-05-03,15070,351,1645.24,1
CAMP0035,H5_PROMO,2025-05-04,1436,68,537.23,1
CAMP0035,H5_PROMO,2025-05-05,29247,1343,5368.80,1
CAMP0035,H5_PROMO,2025-05-06,20269,516,4076.38,1
CAMP0035,H5_PROMO,2025-05-07,22813,651,3788.51,1
CAMP0035,H5_PROMO,2025-05-08,19204,147,1001.86,1
CAMP0035,H5_PROMO,2025-05-09,12675,154,781.97,1
CAMP0036,WECHAT_MP,2025-01-25,29926,430,1670.21,1
CAMP0036,WECHAT_MP,2025-01-26,17487,576,1712.20,1
CAMP0036,WECHAT_MP,2025-01-27,2492,90,474.35,1
CAMP0036,WECHAT_MP,2025-01-28,25361,256,843.92,1
CAMP0036,WECHAT_MP,2025-01-29,6218,118,386.39,1
CAMP0036,WECHAT_MP,2025-01-30,12865,519,3757.72,1
CAMP0036,WECHAT_MP,2025-01-31,13107,642,3239.62,1
CAMP0036,WECHAT_MP,2025-02-01,5086,127,274.07,1
CAMP0036,WECHAT_MP,2025-02-02,19039,798,6082.32,1
CAMP0036,WECHAT_MP,2025-02-03,10374,515,1910.20,1
CAMP0036,WECHAT_MP,2025-02-04,16946,574,3258.64,1
CAMP0036,WECHAT_MP,2025-02-05,19474,419,2510.01,1
CAMP0036,WECHAT_MP,2025-02-06,1437,57,273.97,1
CAMP0036,WECHAT_MP,2025-02-07,2461,38,200.29,1
CAMP0036,WECHAT_MP,2025-02-08,8212,55,84.50,1
CAMP0036,WECHAT_MP,2025-02-09,24007,409,1443.76,1
CAMP0036,WECHAT_MP,2025-02-10,26162,345,932.39,1
CAMP0036,WECHAT_MP,2025-02-11,22900,851,4119.91,1
CAMP0036,WECHAT_MP,2025-02-12,25089,240,1169.25,1
CAMP0036,WECHAT_MP,2025-02-13,22265,697,2160.79,1
CAMP0036,WECHAT_MP,2025-02-14,25467,163,310.34,1
CAMP0036,WECHAT_MP,2025-02-15,18689,921,3313.89,1
CAMP0036,WECHAT_MP,2025-02-16,6348,57,206.72,1
CAMP0036,WECHAT_MP,2025-02-17,13823,190,1104.58,1
CAMP0036,WECHAT_MP,2025-02-18,24986,629,2906.54,1
CAMP0036,WECHAT_MP,2025-02-19,18832,475,2651.76,1
CAMP0036,WECHAT_MP,2025-02-20,1833,14,100.65,1
CAMP0036,WECHAT_MP,2025-02-21,13794,427,2266.36,1
CAMP0036,WECHAT_MP,2025-02-22,21372,945,2417.99,1
CAMP0036,WECHAT_MP,2025-02-23,16401,420,3290.60,1
CAMP0036,WECHAT_MP,2025-02-24,9542,238,776.07,1
CAMP0036,WECHAT_MP,2025-02-25,26235,445,2286.66,1
CAMP0036,WECHAT_MP,2025-02-26,10115,171,470.70,1
CAMP0036,WECHAT_MP,2025-02-27,6436,81,435.44,1
CAMP0036,WECHAT_MP,2025-02-28,28985,370,2102.52,1
CAMP0036,WECHAT_MP,2025-03-01,18975,939,5296.68,1
CAMP0036,WECHAT_MP,2025-03-02,28593,298,417.45,1
CAMP0036,WECHAT_MP,2025-03-03,9353,442,1055.90,1
CAMP0036,WECHAT_MP,2025-03-04,6342,45,167.33,1
CAMP0036,WECHAT_MP,2025-03-05,16041,449,1690.41,1
CAMP0036,WECHAT_MP,2025-03-06,25430,492,3405.82,1
CAMP0036,WECHAT_MP,2025-03-07,4099,72,140.39,1
CAMP0036,WECHAT_MP,2025-03-08,15503,231,657.94,1
CAMP0036,WECHAT_MP,2025-03-09,27568,1032,4934.25,1
CAMP0036,WECHAT_MP,2025-03-10,6951,183,706.92,1
CAMP0036,WECHAT_MP,2025-03-11,29388,991,1237.15,1
CAMP0036,WECHAT_MP,2025-03-12,8013,376,2716.82,1
CAMP0036,WECHAT_MP,2025-03-13,1805,43,214.37,1
CAMP0036,WECHAT_MP,2025-03-14,7350,315,374.03,1
CAMP0036,WECHAT_MP,2025-03-15,28940,1040,4343.51,1
CAMP0036,WECHAT_MP,2025-03-16,24967,559,3527.10,1
CAMP0036,WECHAT_MP,2025-03-17,17495,847,3756.91,1
CAMP0036,WECHAT_MP,2025-03-18,15119,406,1791.99,1
CAMP0036,WECHAT_MP,2025-03-19,27568,191,517.53,1
CAMP0036,WECHAT_MP,2025-03-20,27817,966,3142.81,1
CAMP0036,WECHAT_MP,2025-03-21,12089,208,785.22,1
CAMP0036,WECHAT_MP,2025-03-22,12499,535,3194.14,1
CAMP0036,WECHAT_MP,2025-03-23,1717,66,260.37,1
CAMP0036,WECHAT_MP,2025-03-24,9620,396,827.91,1
CAMP0036,WECHAT_MP,2025-03-25,25061,490,1678.16,1
CAMP0036,WECHAT_MP,2025-03-26,9287,96,408.53,1
CAMP0036,WECHAT_MP,2025-03-27,23827,363,525.30,1
CAMP0036,WECHAT_MP,2025-03-28,2193,87,613.68,1
CAMP0036,WECHAT_MP,2025-03-29,19367,183,231.62,1
CAMP0036,WECHAT_MP,2025-03-30,15606,575,4458.82,1
CAMP0036,WECHAT_MP,2025-03-31,18662,142,239.09,1
CAMP0036,WECHAT_MP,2025-04-01,14885,319,815.79,1
CAMP0036,WECHAT_MP,2025-04-02,22596,609,4496.42,1
CAMP0036,WECHAT_MP,2025-04-03,3811,147,790.44,1
CAMP0036,WECHAT_MP,2025-04-04,14401,333,689.78,1
CAMP0036,WECHAT_MP,2025-04-05,8577,210,435.19,1
CAMP0036,WECHAT_MP,2025-04-06,11173,421,473.18,1
CAMP0036,WECHAT_MP,2025-04-07,12164,68,177.02,1
CAMP0036,WECHAT_MP,2025-04-08,12540,168,1233.49,1
CAMP0036,WECHAT_MP,2025-04-09,29942,604,933.23,1
CAMP0036,WECHAT_MP,2025-04-10,11373,67,149.37,1
CAMP0036,WECHAT_MP,2025-04-11,29991,701,4557.21,1
CAMP0036,WECHAT_MP,2025-04-12,14119,338,1815.96,1
CAMP0036,WECHAT_MP,2025-04-13,3427,116,541.36,1
CAMP0036,WECHAT_MP,2025-04-14,3855,183,478.91,1
CAMP0036,WECHAT_MP,2025-04-15,21801,341,2166.98,1
CAMP0036,WECHAT_MP,2025-04-16,13390,510,3611.77,1
CAMP0036,WECHAT_MP,2025-04-17,18403,462,2061.36,1
CAMP0036,WECHAT_MP,2025-04-18,2659,46,296.09,1
CAMP0036,WECHAT_MP,2025-04-19,12456,87,520.32,1
CAMP0036,WECHAT_MP,2025-04-20,8390,257,1402.77,1
CAMP0036,WECHAT_MP,2025-04-21,29051,1439,5565.01,1
CAMP0036,WECHAT_MP,2025-04-22,3294,42,158.83,1
CAMP0036,WECHAT_MP,2025-04-23,21637,777,3580.30,1
CAMP0036,WECHAT_MP,2025-04-24,19751,479,1461.26,1
CAMP0036,WECHAT_MP,2025-04-25,5614,82,121.39,1
CAMP0036,WECHAT_MP,2025-04-26,24730,736,3033.40,1
CAMP0036,WECHAT_MP,2025-04-27,29053,1303,3844.35,1
CAMP0036,WECHAT_MP,2025-04-28,16364,457,2823.27,1
CAMP0036,WECHAT_MP,2025-04-29,16405,452,1959.92,1
CAMP0036,WECHAT_MP,2025-04-30,17270,759,2276.11,1
CAMP0036,WECHAT_MP,2025-05-01,4885,101,205.48,1
CAMP0036,WECHAT_MP,2025-05-02,23850,942,2174.32,1
CAMP0036,WECHAT_MP,2025-05-03,19315,342,1219.81,1
CAMP0036,WECHAT_MP,2025-05-04,18266,454,2911.74,1
CAMP0036,WECHAT_MP,2025-05-05,23929,854,1613.72,1
CAMP0037,WECHAT_MP,2025-01-05,14140,106,828.60,1
CAMP0037,WECHAT_MP,2025-01-06,21534,750,3266.76,1
CAMP0037,WECHAT_MP,2025-01-07,13904,84,593.26,1
CAMP0037,WECHAT_MP,2025-01-08,29545,436,3227.32,1
CAMP0037,WECHAT_MP,2025-01-09,8000,126,459.11,1
CAMP0037,WECHAT_MP,2025-01-10,2913,82,302.95,1
CAMP0037,WECHAT_MP,2025-01-11,23642,508,1794.09,1
CAMP0037,WECHAT_MP,2025-01-12,11807,120,187.03,1
CAMP0037,WECHAT_MP,2025-01-13,4275,128,925.47,1
CAMP0037,WECHAT_MP,2025-01-14,21729,515,1154.78,1
CAMP0037,WECHAT_MP,2025-01-15,17444,391,1487.99,1
CAMP0037,WECHAT_MP,2025-01-16,12266,363,557.48,1
CAMP0037,WECHAT_MP,2025-01-17,29529,1221,5467.37,1
CAMP0037,WECHAT_MP,2025-01-18,23137,503,2240.44,1
CAMP0037,WECHAT_MP,2025-01-19,16219,518,2777.41,1
CAMP0037,WECHAT_MP,2025-01-20,16420,170,852.71,1
CAMP0037,WECHAT_MP,2025-01-21,1269,61,111.21,1
CAMP0037,WECHAT_MP,2025-01-22,24196,896,7163.80,1
CAMP0037,WECHAT_MP,2025-01-23,23110,1032,3513.08,1
CAMP0037,WECHAT_MP,2025-01-24,13816,644,3929.22,1
CAMP0037,WECHAT_MP,2025-01-25,18642,250,1291.11,1
CAMP0037,WECHAT_MP,2025-01-26,29053,1055,6131.74,1
