loan_id,period_no,plan_id,pay_time,pay_amount,principal_paid,interest_paid,fee_paid,penalty_paid,pay_channel,is_test_data
LN20250310000040,3,\N,2025-06-04 11:13:00,1439.07,1338.20,100.87,0,0,MANUAL,1
LN20250301000043,1,\N,2025-03-30 15:24:00,2720.18,2640.18,80.00,0,0,MANUAL,1
LN20250301000043,2,\N,2025-04-29 16:59:00,2720.18,2666.58,53.60,0,0,MANUAL,1
LN20250301000043,3,\N,2025-05-28 14:04:00,2720.18,2693.24,26.93,0,0,MANUAL,1
LN20250408000016,1,\N,2025-05-06 18:03:00,2479.87,1682.54,797.33,0,0,MANUAL,1
LN20250408000016,2,\N,2025-06-04 15:02:00,2479.87,1700.76,779.10,0,0,MANUAL,1
LN20250331000030,1,\N,2025-04-30 12:11:00,167.32,160.41,6.91,0,0,MANUAL,1
LN20250331000030,2,\N,2025-05-25 16:37:00,167.32,162.68,4.64,0,0,AUTO,1
LN20250331000030,3,\N,2025-06-26 11:57:00,167.32,164.99,2.34,0,0,AUTO,1
LN20250304000046,1,\N,2025-03-31 13:10:00,5517.70,4896.67,621.02,0,0,MANUAL,1
LN20250304000046,2,\N,2025-05-03 18:53:00,5517.70,4945.64,572.05,0,0,MANUAL,1
LN20250304000046,3,\N,2025-05-29 09:33:00,5517.70,4995.10,522.60,0,0,AUTO,1
LN20250311000035,1,\N,2025-04-08 20:46:00,741.63,529.13,212.50,0,0,AUTO,1
LN20250311000035,2,\N,2025-05-05 11:17:00,741.63,536.63,205.00,0,0,MANUAL,1
LN20250311000035,3,\N,2025-06-05 12:01:00,741.63,544.23,197.40,0,0,MANUAL,1
LN20250420000020,1,\N,2025-05-17 09:50:00,827.00,442.86,384.14,0,0,MANUAL,1
LN20250420000020,2,\N,2025-06-14 15:33:00,827.00,450.61,376.39,0,0,MANUAL,1
LN20250429000019,1,\N,2025-05-29 10:55:00,451.29,388.79,62.50,0,0,MANUAL,1
LN20250429000019,2,\N,2025-06-27 15:14:00,451.29,393.65,57.64,0,0,MANUAL,1
LN20250527000027,1,\N,2025-06-21 13:59:00,475.42,367.08,108.33,0,0,AUTO,1
LN20250307000050,1,\N,2025-04-04 09:28:00,733.44,613.44,120.00,0,0,MANUAL,1
LN20250307000050,2,\N,2025-05-30 20:34:00,748.11,622.64,110.80,0,14.67,COLLECTION,1
LN20250307000050,3,\N,2025-06-01 19:44:00,733.44,631.98,101.46,0,0,AUTO,1
LN20250211000028,1,\N,2025-03-13 14:19:00,1344.40,1059.22,285.18,0,0,MANUAL,1
LN20250211000028,2,\N,2025-04-07 15:14:00,1344.40,1073.34,271.06,0,0,MANUAL,1
LN20250211000028,3,\N,2025-05-08 09:17:00,1344.40,1087.65,256.74,0,0,AUTO,1
LN20250211000028,4,\N,2025-06-11 15:27:00,1344.40,1102.16,242.24,0,0,MANUAL,1
LN20250208000021,1,\N,2025-03-09 20:03:00,248.01,199.24,48.78,0,0,AUTO,1
LN20250208000021,2,\N,2025-04-08 11:12:00,248.01,201.06,46.95,0,0,AUTO,1
LN20250208000021,3,\N,2025-05-04 17:22:00,248.01,202.91,45.11,0,0,AUTO,1
LN20250208000021,4,\N,2025-06-08 09:25:00,248.01,204.77,43.25,0,0,AUTO,1
LN20250131000021,1,\N,2025-02-28 15:59:00,1197.32,1111.33,86.00,0,0,AUTO,1
LN20250131000021,2,\N,2025-03-29 14:20:00,1197.32,1125.22,72.11,0,0,AUTO,1
LN20250131000021,3,\N,2025-04-27 18:04:00,1197.32,1139.28,58.04,0,0,AUTO,1
LN20250131000021,4,\N,2025-05-28 11:56:00,1197.32,1153.52,43.80,0,0,AUTO,1
LN20250131000021,5,\N,2025-06-29 11:28:00,1197.32,1167.94,29.38,0,0,AUTO,1
LN20250520000015,1,\N,2025-06-15 18:46:00,848.50,496.45,352.05,0,0,MANUAL,1
LN20250224000046,1,\N,2025-03-24 15:26:00,24775.63,24046.98,728.65,0,0,AUTO,1
LN20250224000046,2,\N,2025-04-22 09:16:00,24775.63,24287.45,488.18,0,0,MANUAL,1
LN20250224000046,3,\N,2025-05-20 09:53:00,24775.63,24530.32,245.30,0,0,MANUAL,1
LN20250205000024,1,\N,2025-03-07 16:37:00,29.74,15.93,13.82,0,0,MANUAL,1
LN20250205000024,2,\N,2025-04-06 17:28:00,29.74,16.21,13.54,0,0,MANUAL,1
LN20250205000024,3,\N,2025-05-04 17:13:00,29.74,16.49,13.25,0,0,AUTO,1
LN20250205000024,4,\N,2025-06-05 10:13:00,29.74,16.78,12.96,0,0,MANUAL,1
LN20250223000040,1,\N,2025-03-20 20:19:00,1403.92,1128.92,275.00,0,0,MANUAL,1
LN20250223000040,2,\N,2025-04-19 16:07:00,1403.92,1149.61,254.30,0,0,MANUAL,1
LN20250223000040,3,\N,2025-05-23 20:21:00,1403.92,1170.69,233.23,0,0,MANUAL,1
LN20250223000040,4,\N,2025-06-21 11:16:00,1403.92,1192.15,211.76,0,0,AUTO,1
LN20250208000022,1,\N,2025-03-05 11:48:00,27112.34,26445.67,666.67,0,0,AUTO,1
LN20250208000022,2,\N,2025-04-30 09:06:00,27654.59,26666.05,446.29,0,542.25,COLLECTION,1
LN20250208000022,3,\N,2025-05-05 13:36:00,27112.34,26888.27,224.07,0,0,AUTO,1
LN20250207000030,1,\N,2025-03-04 15:12:00,1767.63,1584.30,183.33,0,0,MANUAL,1
LN20250207000030,2,\N,2025-04-03 16:12:00,1767.63,1598.82,168.81,0,0,MANUAL,1
LN20250207000030,3,\N,2025-05-05 11:37:00,1767.63,1613.48,154.15,0,0,AUTO,1
LN20250207000030,4,\N,2025-06-03 16:08:00,1767.63,1628.27,139.36,0,0,MANUAL,1
LN20250114000005,1,\N,2025-02-08 11:57:00,756.48,596.48,160.00,0,0,MANUAL,1
LN20250114000005,2,\N,2025-03-14 10:46:00,756.48,608.41,148.07,0,0,MANUAL,1
LN20250114000005,3,\N,2025-04-10 11:28:00,756.48,620.57,135.90,0,0,AUTO,1
LN20250114000005,4,\N,2025-05-14 12:57:00,756.48,632.99,123.49,0,0,AUTO,1
LN20250114000005,5,\N,2025-06-08 13:28:00,756.48,645.65,110.83,0,0,MANUAL,1
LN20250201000023,1,\N,2025-03-02 17:23:00,411.09,271.09,140.00,0,0,MANUAL,1
LN20250201000023,2,\N,2025-03-31 18:26:00,411.09,275.83,135.26,0,0,AUTO,1
LN20250201000023,3,\N,2025-04-29 17:16:00,411.09,280.66,130.43,0,0,MANUAL,1
LN20250201000023,4,\N,2025-05-31 18:46:00,411.09,285.57,125.52,0,0,MANUAL,1
LN20250116000004,1,\N,2025-02-15 14:59:00,521.96,381.96,140.00,0,0,AUTO,1
LN20250116000004,2,\N,2025-03-17 17:07:00,521.96,388.64,133.32,0,0,MANUAL,1
LN20250116000004,3,\N,2025-04-16 16:10:00,521.96,395.44,126.51,0,0,MANUAL,1
LN20250116000004,4,\N,2025-05-16 10:37:00,521.96,402.37,119.59,0,0,AUTO,1
LN20250116000004,5,\N,2025-06-15 17:26:00,521.96,409.41,112.55,0,0,MANUAL,1
LN20250405000021,1,\N,2025-05-01 11:38:00,1385.01,810.36,574.66,0,0,MANUAL,1
LN20250405000021,2,\N,2025-05-31 15:47:00,1385.01,822.51,562.50,0,0,MANUAL,1
LN20250325000017,1,\N,2025-04-20 13:33:00,2330.39,1872.06,458.33,0,0,AUTO,1
LN20250325000017,2,\N,2025-05-19 20:28:00,2330.39,1889.22,441.17,0,0,MANUAL,1
LN20250325000017,3,\N,2025-06-21 12:32:00,2330.39,1906.54,423.85,0,0,AUTO,1
LN20250412000017,1,\N,2025-05-09 18:26:00,174.53,161.20,13.33,0,0,MANUAL,1
LN20250412000017,2,\N,2025-06-11 16:04:00,174.53,163.35,11.18,0,0,MANUAL,1
LN20250406000019,1,\N,2025-05-02 10:03:00,258.14,191.47,66.67,0,0,AUTO,1
LN20250406000019,2,\N,2025-06-04 17:25:00,258.14,193.07,65.07,0,0,MANUAL,1
LN20250308000042,1,\N,2025-04-04 13:14:00,338.90,330.57,8.33,0,0,MANUAL,1
LN20250308000042,2,\N,2025-05-04 18:57:00,338.90,333.33,5.58,0,0,MANUAL,1
LN20250308000042,3,\N,2025-06-05 17:47:00,338.90,336.10,2.80,0,0,MANUAL,1
LN20250112000005,1,\N,2025-02-10 11:45:00,16879.60,16182.07,697.53,0,0,MANUAL,1
LN20250112000005,2,\N,2025-03-11 19:53:00,16879.60,16411.32,468.28,0,0,AUTO,1
LN20250112000005,3,\N,2025-04-12 09:45:00,16879.60,16643.81,235.79,0,0,AUTO,1
LN20250129000017,1,\N,2025-02-27 17:08:00,3411.41,3294.75,116.67,0,0,MANUAL,1
LN20250129000017,2,\N,2025-03-25 09:38:00,3411.41,3333.18,78.23,0,0,AUTO,1
LN20250129000017,3,\N,2025-04-26 09:15:00,3411.41,3372.07,39.34,0,0,AUTO,1
LN20250301000044,1,\N,2025-03-31 19:30:00,10251.04,9876.04,375.00,0,0,MANUAL,1
LN20250301000044,2,\N,2025-04-27 16:19:00,10251.04,9999.49,251.55,0,0,AUTO,1
LN20250301000044,3,\N,2025-05-25 18:24:00,10251.04,10124.48,126.56,0,0,MANUAL,1
LN20250222000036,1,\N,2025-03-22 12:16:00,1166.08,745.61,420.48,0,0,MANUAL,1
LN20250222000036,2,\N,2025-04-18 19:54:00,1166.08,754.93,411.16,0,0,AUTO,1
LN20250222000036,3,\N,2025-05-20 13:11:00,1166.08,764.36,401.72,0,0,MANUAL,1
LN20250222000036,4,\N,2025-06-19 12:35:00,1166.08,773.92,392.17,0,0,MANUAL,1
LN20250324000029,1,\N,2025-04-18 18:45:00,504.94,397.83,107.11,0,0,MANUAL,1
LN20250324000029,2,\N,2025-05-22 14:36:00,504.94,403.14,101.81,0,0,MANUAL,1
LN20250324000029,3,\N,2025-06-22 13:15:00,504.94,408.51,96.43,0,0,AUTO,1
LN20250219000033,1,\N,2025-03-21 14:29:00,6856.44,6573.11,283.33,0,0,AUTO,1
LN20250219000033,2,\N,2025-04-15 12:06:00,6856.44,6666.23,190.21,0,0,MANUAL,1
LN20250219000033,3,\N,2025-05-20 09:30:00,6856.44,6760.67,95.78,0,0,AUTO,1
LN20250519000026,1,\N,2025-06-15 10:52:00,1402.43,1334.59,67.85,0,0,AUTO,1
LN20250420000021,1,\N,2025-05-18 14:30:00,352.05,320.38,31.67,0,0,MANUAL,1
LN20250420000021,2,\N,2025-06-17 15:42:00,352.05,325.45,26.59,0,0,AUTO,1
LN20250325000018,1,\N,2025-04-19 17:49:00,1424.19,1270.86,153.33,0,0,AUTO,1
LN20250325000018,2,\N,2025-05-22 14:10:00,1424.19,1295.22,128.98,0,0,MANUAL,1
LN20250325000018,3,\N,2025-06-19 10:58:00,1424.19,1320.04,104.15,0,0,MANUAL,1
LN20250324000030,1,\N,2025-04-22 15:28:00,305.13,222.04,83.09,0,0,AUTO,1
LN20250324000030,2,\N,2025-05-21 10:09:00,305.13,225.00,80.13,0,0,MANUAL,1
LN20250324000030,3,\N,2025-06-20 09:20:00,305.13,228.00,77.13,0,0,MANUAL,1
LN20250222000037,1,\N,2025-03-19 16:50:00,130.49,95.49,35.00,0,0,MANUAL,1
LN20250222000037,2,\N,2025-04-22 12:31:00,130.49,97.16,33.33,0,0,AUTO,1
LN20250222000037,3,\N,2025-05-19 20:24:00,130.49,98.86,31.63,0,0,MANUAL,1
LN20250222000037,4,\N,2025-06-21 14:33:00,130.49,100.59,29.90,0,0,AUTO,1
LN20250305000028,1,\N,2025-04-03 12:21:00,126.66,98.33,28.33,0,0,MANUAL,1
LN20250305000028,2,\N,2025-04-29 16:26:00,126.66,99.72,26.94,0,0,MANUAL,1
LN20250305000028,3,\N,2025-05-29 18:26:00,126.66,101.13,25.53,0,0,MANUAL,1
LN20250529000026,1,\N,2025-06-24 15:34:00,342.26,328.93,13.33,0,0,AUTO,1
LN20250426000015,1,\N,2025-05-26 16:49:00,16176.34,15584.58,591.76,0,0,MANUAL,1
LN20250426000015,2,\N,2025-06-23 18:11:00,16176.34,15779.38,396.95,0,0,MANUAL,1
LN20250225000032,1,\N,2025-03-22 15:08:00,460.78,381.62,79.17,0,0,AUTO,1
LN20250225000032,2,\N,2025-04-24 20:28:00,460.78,387.66,73.12,0,0,MANUAL,1
LN20250225000032,3,\N,2025-05-22 09:22:00,460.78,393.80,66.99,0,0,AUTO,1
LN20250225000032,4,\N,2025-06-21 18:31:00,460.78,400.03,60.75,0,0,MANUAL,1
LN20250219000034,1,\N,2025-03-19 19:52:00,1064.35,730.04,334.31,0,0,MANUAL,1
LN20250219000034,2,\N,2025-04-18 20:24:00,1064.35,741.60,322.75,0,0,AUTO,1
LN20250219000034,3,\N,2025-05-18 09:09:00,1064.35,753.34,311.01,0,0,AUTO,1
LN20250219000034,4,\N,2025-06-17 17:37:00,1064.35,765.27,299.08,0,0,AUTO,1
LN20250414000018,1,\N,2025-05-12 17:29:00,1562.43,969.88,592.55,0,0,AUTO,1
LN20250414000018,2,\N,2025-06-09 13:46:00,1562.43,982.81,579.62,0,0,MANUAL,1
LN20250416000016,1,\N,2025-05-11 11:26:00,763.44,513.44,250.00,0,0,MANUAL,1
LN20250416000016,2,\N,2025-06-13 16:01:00,763.44,521.99,241.44,0,0,MANUAL,1
LN20250502000015,1,\N,2025-06-01 19:47:00,5158.92,4671.84,487.09,0,0,MANUAL,1
LN20250410000009,1,\N,2025-05-10 14:25:00,419.48,271.24,148.24,0,0,AUTO,1
LN20250410000009,2,\N,2025-06-09 16:13:00,419.48,276.21,143.27,0,0,AUTO,1
LN20250518000022,1,\N,2025-06-12 20:44:00,2468.00,2331.36,136.64,0,0,MANUAL,1
LN20250321000033,1,\N,2025-04-19 12:12:00,4955.65,4532.15,423.50,0,0,AUTO,1
LN20250321000033,2,\N,2025-05-16 20:02:00,4955.65,4600.13,355.52,0,0,MANUAL,1
LN20250321000033,3,\N,2025-06-18 11:09:00,4955.65,4669.13,286.51,0,0,MANUAL,1
LN20250521000025,1,\N,2025-06-20 10:22:00,145.53,118.18,27.35,0,0,MANUAL,1
LN20250515000029,1,\N,2025-06-09 11:24:00,4848.31,4053.27,795.04,0,0,AUTO,1
LN20250125000014,1,\N,2025-02-20 16:03:00,1719.72,1640.55,79.17,0,0,AUTO,1
LN20250125000014,2,\N,2025-03-22 11:36:00,1719.72,1666.53,53.19,0,0,AUTO,1
LN20250125000014,3,\N,2025-04-20 10:06:00,1719.72,1692.92,26.80,0,0,MANUAL,1
LN20250220000042,1,\N,2025-03-22 18:09:00,93.22,74.88,18.33,0,0,AUTO,1
LN20250220000042,2,\N,2025-04-20 15:29:00,93.22,75.57,17.65,0,0,MANUAL,1
LN20250220000042,3,\N,2025-05-20 18:06:00,93.22,76.26,16.95,0,0,MANUAL,1
LN20250220000042,4,\N,2025-06-17 18:51:00,93.22,76.96,16.26,0,0,MANUAL,1
LN20250317000044,1,\N,2025-04-16 09:09:00,830.33,654.71,175.62,0,0,AUTO,1
LN20250317000044,2,\N,2025-05-16 19:53:00,830.33,667.80,162.53,0,0,MANUAL,1
LN20250317000044,3,\N,2025-06-10 10:43:00,830.33,681.16,149.17,0,0,AUTO,1
LN20250218000029,1,\N,2025-03-17 15:26:00,9740.44,9269.21,471.23,0,0,MANUAL,1
LN20250218000029,2,\N,2025-04-17 17:32:00,9740.44,9423.70,316.74,0,0,MANUAL,1
LN20250218000029,3,\N,2025-05-18 11:47:00,9740.44,9580.76,159.68,0,0,AUTO,1
LN20250228000040,1,\N,2025-03-29 16:15:00,340.58,329.75,10.83,0,0,AUTO,1
LN20250228000040,2,\N,2025-04-25 18:39:00,340.58,333.32,7.26,0,0,MANUAL,1
LN20250228000040,3,\N,2025-05-29 16:27:00,340.58,336.93,3.65,0,0,AUTO,1
LN20250401000017,1,\N,2025-04-26 16:38:00,5117.12,4942.12,175.00,0,0,AUTO,1
LN20250401000017,2,\N,2025-05-29 18:56:00,5117.12,4999.78,117.34,0,0,AUTO,1
LN20250401000017,3,\N,2025-06-26 16:16:00,5117.12,5058.11,59.01,0,0,AUTO,1
LN20250407000021,1,\N,2025-05-06 19:41:00,533.97,366.25,167.72,0,0,MANUAL,1
LN20250407000021,2,\N,2025-06-01 11:04:00,533.97,372.05,161.92,0,0,MANUAL,1
LN20250308000043,1,\N,2025-04-06 16:38:00,982.16,707.16,275.00,0,0,MANUAL,1
LN20250308000043,2,\N,2025-05-03 16:47:00,982.16,713.64,268.52,0,0,AUTO,1
LN20250308000043,3,\N,2025-06-03 15:40:00,982.16,720.19,261.98,0,0,MANUAL,1
LN20250425000015,1,\N,2025-05-20 17:13:00,121.04,102.70,18.33,0,0,AUTO,1
LN20250425000015,2,\N,2025-06-19 18:24:00,121.04,103.65,17.39,0,0,AUTO,1
LN20250228000041,1,\N,2025-03-30 17:32:00,1384.34,1297.68,86.67,0,0,AUTO,1
LN20250228000041,2,\N,2025-04-29 16:21:00,1384.34,1311.73,72.61,0,0,AUTO,1
LN20250228000041,3,\N,2025-05-28 15:01:00,1384.34,1325.94,58.40,0,0,AUTO,1
LN20250228000041,4,\N,2025-06-27 09:03:00,1384.34,1340.31,44.03,0,0,AUTO,1
LN20250325000019,1,\N,2025-04-19 18:27:00,2929.59,2342.59,587.00,0,0,AUTO,1
LN20250325000019,2,\N,2025-05-20 18:56:00,2929.59,2371.88,557.72,0,0,AUTO,1
LN20250325000019,3,\N,2025-06-20 18:34:00,2929.59,2401.52,528.07,0,0,AUTO,1
LN20250227000039,1,\N,2025-03-28 18:33:00,878.62,652.51,226.11,0,0,AUTO,1
LN20250227000039,2,\N,2025-04-27 09:34:00,878.62,663.38,215.23,0,0,MANUAL,1
LN20250227000039,3,\N,2025-05-25 12:57:00,878.62,674.44,204.18,0,0,AUTO,1
LN20250227000039,4,\N,2025-06-24 19:29:00,878.62,685.68,192.94,0,0,MANUAL,1
LN20250303000034,1,\N,2025-03-28 17:28:00,15364.75,14729.82,634.93,0,0,AUTO,1
LN20250303000034,2,\N,2025-04-27 17:58:00,15364.75,14938.49,426.26,0,0,AUTO,1
LN20250303000034,3,\N,2025-05-29 19:32:00,15364.75,15150.12,214.63,0,0,AUTO,1
LN20250210000023,1,\N,2025-03-11 09:29:00,314.28,247.62,66.67,0,0,MANUAL,1
LN20250210000023,2,\N,2025-04-11 12:38:00,314.28,250.92,63.37,0,0,AUTO,1
LN20250210000023,3,\N,2025-05-07 11:34:00,314.28,254.26,60.02,0,0,AUTO,1
LN20250210000023,4,\N,2025-06-10 14:27:00,314.28,257.65,56.63,0,0,MANUAL,1
LN20250416000017,1,\N,2025-05-15 14:13:00,4236.68,3874.63,362.06,0,0,AUTO,1
LN20250416000017,2,\N,2025-06-14 09:17:00,4236.68,3932.75,303.94,0,0,MANUAL,1
LN20250316000028,1,\N,2025-04-12 17:31:00,173.54,161.87,11.67,0,0,MANUAL,1
LN20250316000028,2,\N,2025-05-11 18:18:00,173.54,163.76,9.78,0,0,AUTO,1
LN20250316000028,3,\N,2025-06-12 16:21:00,173.54,165.67,7.87,0,0,MANUAL,1
LN20250311000036,1,\N,2025-04-07 10:21:00,1705.61,1521.98,183.63,0,0,MANUAL,1
LN20250311000036,2,\N,2025-05-07 15:50:00,1705.61,1551.15,154.46,0,0,MANUAL,1
LN20250311000036,3,\N,2025-06-09 09:38:00,1705.61,1580.88,124.73,0,0,MANUAL,1
LN20250308000044,1,\N,2025-04-03 09:12:00,154.65,143.54,11.11,0,0,AUTO,1
LN20250308000044,2,\N,2025-05-03 18:01:00,154.65,145.34,9.31,0,0,AUTO,1
LN20250308000044,3,\N,2025-06-05 09:01:00,154.65,147.15,7.50,0,0,AUTO,1
LN20250310000041,1,\N,2025-04-08 19:43:00,1416.18,1276.18,140.00,0,0,AUTO,1
LN20250310000041,2,\N,2025-05-05 14:30:00,1416.18,1298.51,117.67,0,0,MANUAL,1
LN20250310000041,3,\N,2025-06-08 17:40:00,1416.18,1321.24,94.94,0,0,AUTO,1
LN20250217000035,1,\N,2025-03-19 15:17:00,642.83,484.50,158.33,0,0,MANUAL,1
LN20250217000035,2,\N,2025-04-14 13:09:00,642.83,492.17,150.66,0,0,MANUAL,1
LN20250217000035,3,\N,2025-05-18 13:52:00,642.83,499.97,142.87,0,0,AUTO,1
LN20250217000035,4,\N,2025-06-13 09:44:00,642.83,507.88,134.95,0,0,AUTO,1
LN20250305000029,1,\N,2025-04-01 10:15:00,3351.69,2844.02,507.68,0,0,AUTO,1
LN20250305000029,2,\N,2025-04-29 10:31:00,3351.69,2870.09,481.61,0,0,AUTO,1
LN20250305000029,3,\N,2025-05-30 20:31:00,3351.69,2896.39,455.30,0,0,MANUAL,1
LN20250319000028,1,\N,2025-04-17 11:51:00,1088.69,808.52,280.17,0,0,MANUAL,1
LN20250319000028,2,\N,2025-05-18 09:03:00,1088.69,822.00,266.70,0,0,AUTO,1
LN20250319000028,3,\N,2025-06-17 13:27:00,1088.69,835.70,253.00,0,0,AUTO,1
LN20250502000016,1,\N,2025-05-28 12:04:00,985.93,710.93,275.00,0,0,MANUAL,1
LN20250418000022,1,\N,2025-05-14 12:55:00,1069.08,1002.15,66.93,0,0,AUTO,1
LN20250418000022,2,\N,2025-06-12 09:54:00,1069.08,1013.01,56.07,0,0,AUTO,1
LN20250209000026,1,\N,2025-03-10 11:44:00,7992.02,7642.90,349.12,0,0,MANUAL,1
LN20250209000026,2,\N,2025-04-10 17:26:00,7992.02,7757.54,234.47,0,0,AUTO,1
LN20250209000026,3,\N,2025-05-05 09:06:00,7992.02,7873.91,118.11,0,0,AUTO,1
LN20250306000045,1,\N,2025-04-05 15:34:00,2640.36,2402.86,237.50,0,0,AUTO,1
LN20250306000045,2,\N,2025-05-05 17:12:00,2640.36,2440.90,199.45,0,0,MANUAL,1
LN20250306000045,3,\N,2025-05-29 20:36:00,10317.06,10156.25,160.81,0,0,MANUAL,1
LN20250218000030,1,\N,2025-03-18 19:43:00,733.44,613.44,120.00,0,0,MANUAL,1
LN20250218000030,2,\N,2025-04-15 16:30:00,733.44,622.64,110.80,0,0,MANUAL,1
LN20250218000030,3,\N,2025-05-17 16:21:00,733.44,631.98,101.46,0,0,AUTO,1
LN20250218000030,4,\N,2025-06-18 17:54:00,733.44,641.46,91.98,0,0,MANUAL,1
LN20250309000037,1,\N,2025-04-07 17:54:00,3280.81,3129.78,151.03,0,0,AUTO,1
LN20250309000037,2,\N,2025-05-08 17:56:00,3280.81,3179.34,101.48,0,0,AUTO,1
LN20250309000037,3,\N,2025-06-02 19:11:00,3280.81,3229.67,51.14,0,0,AUTO,1
LN20250506000016,1,\N,2025-06-04 09:42:00,37.68,20.18,17.50,0,0,AUTO,1
LN20250405000022,1,\N,2025-05-03 17:12:00,929.08,543.60,385.48,0,0,AUTO,1
LN20250405000022,2,\N,2025-06-04 20:15:00,929.08,551.75,377.33,0,0,AUTO,1
LN20250227000040,1,\N,2025-03-29 16:30:00,693.31,443.31,250.00,0,0,MANUAL,1
LN20250227000040,2,\N,2025-04-27 12:08:00,693.31,448.85,244.46,0,0,AUTO,1
LN20250227000040,3,\N,2025-05-24 15:47:00,693.31,454.46,238.85,0,0,MANUAL,1
LN20250227000040,4,\N,2025-06-26 14:22:00,693.31,460.14,233.17,0,0,AUTO,1
LN20250210000024,1,\N,2025-03-09 17:30:00,323.88,168.40,155.48,0,0,MANUAL,1
LN20250210000024,2,\N,2025-04-07 13:08:00,323.88,171.49,152.39,0,0,MANUAL,1
LN20250210000024,3,\N,2025-05-10 20:49:00,323.88,174.63,149.25,0,0,AUTO,1
LN20250210000024,4,\N,2025-06-08 18:38:00,323.88,177.83,146.05,0,0,AUTO,1
LN20250424000023,1,\N,2025-05-16 12:08:00,14316.70,14151.60,165.10,0,0,MANUAL,1
LN20250421000021,1,\N,2025-05-16 18:07:00,971.45,721.45,250.00,0,0,AUTO,1
LN20250421000021,2,\N,2025-06-18 20:16:00,971.45,733.47,237.98,0,0,MANUAL,1
LN20250304000047,1,\N,2025-03-30 16:19:00,35.65,21.49,14.17,0,0,MANUAL,1
LN20250304000047,2,\N,2025-05-03 13:45:00,35.65,21.79,13.86,0,0,MANUAL,1
LN20250304000047,3,\N,2025-05-28 12:22:00,35.65,22.10,13.55,0,0,AUTO,1
LN20250409000023,1,\N,2025-05-07 10:41:00,7768.50,7392.67,375.83,0,0,AUTO,1
LN20250409000023,2,\N,2025-06-05 13:49:00,7768.50,7515.89,252.62,0,0,AUTO,1
LN20250424000024,1,\N,2025-05-24 14:21:00,518.11,384.77,133.33,0,0,AUTO,1
LN20250424000024,2,\N,2025-06-23 16:48:00,518.11,391.19,126.92,0,0,AUTO,1
LN20250420000022,1,\N,2025-05-15 16:36:00,1219.64,1019.64,200.00,0,0,AUTO,1
LN20250420000022,2,\N,2025-06-14 16:06:00,1219.64,1029.84,189.80,0,0,MANUAL,1
LN20250523000030,1,\N,2025-06-20 14:36:00,905.91,514.61,391.30,0,0,MANUAL,1
LN20250226000037,1,\N,2025-03-25 11:03:00,417.02,309.51,107.51,0,0,MANUAL,1
LN20250226000037,2,\N,2025-04-26 16:53:00,417.02,313.38,103.64,0,0,MANUAL,1
LN20250226000037,3,\N,2025-05-27 20:47:00,417.02,317.30,99.72,0,0,AUTO,1
LN20250226000037,4,\N,2025-06-23 17:25:00,417.02,321.26,95.76,0,0,MANUAL,1
LN20250328000027,1,\N,2025-04-26 09:58:00,12442.39,12136.44,305.95,0,0,AUTO,1
LN20250328000027,2,\N,2025-05-25 18:15:00,12442.39,12237.58,204.81,0,0,MANUAL,1
LN20250328000027,3,\N,2025-06-24 17:11:00,12442.39,12339.56,102.83,0,0,MANUAL,1
LN20250315000024,1,\N,2025-04-13 12:59:00,8652.14,8110.48,541.67,0,0,AUTO,1
LN20250315000024,2,\N,2025-05-14 16:01:00,8652.14,8198.34,453.80,0,0,MANUAL,1
LN20250315000024,3,\N,2025-06-09 16:31:00,8652.14,8287.15,364.99,0,0,AUTO,1
LN20250407000022,1,\N,2025-05-03 13:56:00,752.61,599.28,153.33,0,0,AUTO,1
LN20250407000022,2,\N,2025-06-23 19:01:00,767.66,610.76,141.85,0,15.05,COLLECTION,1
LN20250419000022,1,\N,2025-05-16 17:37:00,707.05,633.72,73.33,0,0,AUTO,1
LN20250419000022,2,\N,2025-06-18 18:56:00,707.05,639.53,67.52,0,0,MANUAL,1
LN20250224000047,1,\N,2025-03-26 14:36:00,96.03,72.69,23.33,0,0,AUTO,1
LN20250224000047,2,\N,2025-04-25 16:19:00,96.03,73.54,22.49,0,0,AUTO,1
LN20250224000047,3,\N,2025-05-23 18:48:00,96.03,74.40,21.63,0,0,MANUAL,1
LN20250224000047,4,\N,2025-06-19 09:41:00,96.03,75.27,20.76,0,0,MANUAL,1
LN20250211000029,1,\N,2025-03-11 10:09:00,2747.06,2627.06,120.00,0,0,MANUAL,1
LN20250211000029,2,\N,2025-04-12 12:03:00,2747.06,2666.47,80.59,0,0,MANUAL,1
LN20250211000029,3,\N,2025-05-12 13:17:00,2747.06,2706.47,40.60,0,0,MANUAL,1
LN20250419000023,1,\N,2025-05-18 10:10:00,725.85,619.18,106.67,0,0,AUTO,1
LN20250419000023,2,\N,2025-06-14 13:41:00,725.85,627.44,98.41,0,0,MANUAL,1
LN20250221000041,1,\N,2025-03-20 17:31:00,710.24,506.73,203.50,0,0,AUTO,1
LN20250221000041,2,\N,2025-05-10 14:20:00,724.44,513.91,196.32,0,14.20,COLLECTION,1
LN20250221000041,3,\N,2025-05-18 19:29:00,710.24,521.19,189.04,0,0,AUTO,1
LN20250221000041,4,\N,2025-06-17 13:56:00,710.24,528.57,181.66,0,0,AUTO,1
LN20250221000042,1,\N,2025-03-23 18:58:00,461.45,378.12,83.33,0,0,AUTO,1
