contract_id,loan_id,customer_id,contract_type,signed_at,contract_url,is_test_data
CT20250310000035,LN20250310000035,C00008251,LOAN,2025-03-10 10:57:27,oss://sim/contract/LN20250310000035.pdf,1
CT20250506000012,LN20250506000012,C00007440,LOAN,2025-05-06 18:08:34,oss://sim/contract/LN20250506000012.pdf,1
CT20250307000042,LN20250307000042,C00005206,LOAN,2025-03-07 21:24:03,oss://sim/contract/LN20250307000042.pdf,1
CT20250310000036,LN20250310000036,C00000733,LOAN,2025-03-10 00:39:57,oss://sim/contract/LN20250310000036.pdf,1
CT20250505000014,LN20250505000014,C00007577,LOAN,2025-05-05 13:50:07,oss://sim/contract/LN20250505000014.pdf,1
CT20250331000025,LN20250331000025,C00007577,LOAN,2025-03-31 22:42:56,oss://sim/contract/LN20250331000025.pdf,1
CT20250416000013,LN20250416000013,C00007577,LOAN,2025-04-16 14:02:25,oss://sim/contract/LN20250416000013.pdf,1
CT20250312000038,LN20250312000038,C00007771,LOAN,2025-03-12 13:46:36,oss://sim/contract/LN20250312000038.pdf,1
CT20250128000013,LN20250128000013,C00008357,LOAN,2025-01-28 17:32:33,oss://sim/contract/LN20250128000013.pdf,1
CT20250122000009,LN20250122000009,C00009469,LOAN,2025-01-22 21:18:50,oss://sim/contract/LN20250122000009.pdf,1
CT20250129000014,LN20250129000014,C00009469,LOAN,2025-01-29 15:36:59,oss://sim/contract/LN20250129000014.pdf,1
CT20250324000023,LN20250324000023,C00003252,LOAN,2025-03-24 20:53:30,oss://sim/contract/LN20250324000023.pdf,1
CT20250619000022,LN20250619000022,C00005148,LOAN,2025-06-19 12:42:39,oss://sim/contract/LN20250619000022.pdf,1
CT20250531000018,LN20250531000018,C00005148,LOAN,2025-05-31 06:39:47,oss://sim/contract/LN20250531000018.pdf,1
CT20250607000020,LN20250607000020,C00005148,LOAN,2025-06-07 18:48:05,oss://sim/contract/LN20250607000020.pdf,1
CT20250421000019,LN20250421000019,C00003729,LOAN,2025-04-21 20:35:40,oss://sim/contract/LN20250421000019.pdf,1
CT20250606000012,LN20250606000012,C00002744,LOAN,2025-06-06 13:07:43,oss://sim/contract/LN20250606000012.pdf,1
CT20250422000018,LN20250422000018,C00002744,LOAN,2025-04-22 22:03:31,oss://sim/contract/LN20250422000018.pdf,1
CT20250424000015,LN20250424000015,C00002744,LOAN,2025-04-24 13:51:18,oss://sim/contract/LN20250424000015.pdf,1
CT20250209000023,LN20250209000023,C00004715,LOAN,2025-02-09 06:01:43,oss://sim/contract/LN20250209000023.pdf,1
CT20250521000022,LN20250521000022,C00006352,LOAN,2025-05-21 22:22:11,oss://sim/contract/LN20250521000022.pdf,1
CT20250416000014,LN20250416000014,C00006352,LOAN,2025-04-16 13:44:15,oss://sim/contract/LN20250416000014.pdf,1
CT20250425000012,LN20250425000012,C00006352,LOAN,2025-04-25 16:21:51,oss://sim/contract/LN20250425000012.pdf,1
CT20250512000021,LN20250512000021,C00002509,LOAN,2025-05-12 11:27:05,oss://sim/contract/LN20250512000021.pdf,1
CT20250218000027,LN20250218000027,C00003626,LOAN,2025-02-18 12:50:34,oss://sim/contract/LN20250218000027.pdf,1
CT20250212000034,LN20250212000034,C00004209,LOAN,2025-02-12 10:51:07,oss://sim/contract/LN20250212000034.pdf,1
CT20250127000013,LN20250127000013,C00004209,LOAN,2025-01-27 19:21:55,oss://sim/contract/LN20250127000013.pdf,1
CT20250115000004,LN20250115000004,C00004209,LOAN,2025-01-15 21:21:41,oss://sim/contract/LN20250115000004.pdf,1
CT20250128000014,LN20250128000014,C00004209,LOAN,2025-01-28 09:30:13,oss://sim/contract/LN20250128000014.pdf,1
CT20250216000025,LN20250216000025,C00001121,LOAN,2025-02-16 10:00:17,oss://sim/contract/LN20250216000025.pdf,1
CT20250414000012,LN20250414000012,C00004610,LOAN,2025-04-14 12:16:46,oss://sim/contract/LN20250414000012.pdf,1
CT20250215000039,LN20250215000039,C00004280,LOAN,2025-02-15 22:42:35,oss://sim/contract/LN20250215000039.pdf,1
CT20250531000019,LN20250531000019,C00001864,LOAN,2025-05-31 02:00:49,oss://sim/contract/LN20250531000019.pdf,1
CT20250525000019,LN20250525000019,C00001864,LOAN,2025-05-25 07:54:06,oss://sim/contract/LN20250525000019.pdf,1
CT20250321000030,LN20250321000030,C00003432,LOAN,2025-03-21 22:47:03,oss://sim/contract/LN20250321000030.pdf,1
CT20250627000017,LN20250627000017,C00007550,LOAN,2025-06-27 13:11:34,oss://sim/contract/LN20250627000017.pdf,1
CT20250318000023,LN20250318000023,C00007467,LOAN,2025-03-18 21:48:10,oss://sim/contract/LN20250318000023.pdf,1
CT20250530000024,LN20250530000024,C00006019,LOAN,2025-05-30 23:52:59,oss://sim/contract/LN20250530000024.pdf,1
CT20250520000012,LN20250520000012,C00009725,LOAN,2025-05-20 22:06:20,oss://sim/contract/LN20250520000012.pdf,1
CT20250414000013,LN20250414000013,C00009725,LOAN,2025-04-14 13:25:15,oss://sim/contract/LN20250414000013.pdf,1
CT20250308000035,LN20250308000035,C00002420,LOAN,2025-03-08 21:24:27,oss://sim/contract/LN20250308000035.pdf,1
CT20250427000014,LN20250427000014,C00001818,LOAN,2025-04-27 01:58:53,oss://sim/contract/LN20250427000014.pdf,1
CT20250420000016,LN20250420000016,C00005347,LOAN,2025-04-20 13:51:53,oss://sim/contract/LN20250420000016.pdf,1
CT20250215000040,LN20250215000040,C00009520,LOAN,2025-02-15 21:32:25,oss://sim/contract/LN20250215000040.pdf,1
CT20250428000017,LN20250428000017,C00006272,LOAN,2025-04-28 21:50:20,oss://sim/contract/LN20250428000017.pdf,1
CT20250515000024,LN20250515000024,C00007971,LOAN,2025-05-15 09:06:09,oss://sim/contract/LN20250515000024.pdf,1
CT20250522000023,LN20250522000023,C00000946,LOAN,2025-05-22 09:08:01,oss://sim/contract/LN20250522000023.pdf,1
CT20250530000025,LN20250530000025,C00000946,LOAN,2025-05-30 20:17:35,oss://sim/contract/LN20250530000025.pdf,1
CT20250511000028,LN20250511000028,C00000946,LOAN,2025-05-11 23:15:59,oss://sim/contract/LN20250511000028.pdf,1
CT20250510000017,LN20250510000017,C00006923,LOAN,2025-05-10 08:43:50,oss://sim/contract/LN20250510000017.pdf,1
CT20250420000017,LN20250420000017,C00006923,LOAN,2025-04-20 12:41:04,oss://sim/contract/LN20250420000017.pdf,1
CT20250417000018,LN20250417000018,C00006923,LOAN,2025-04-17 13:35:00,oss://sim/contract/LN20250417000018.pdf,1
CT20250204000022,LN20250204000022,C00000985,LOAN,2025-02-04 20:28:42,oss://sim/contract/LN20250204000022.pdf,1
CT20250127000014,LN20250127000014,C00000985,LOAN,2025-01-27 12:16:55,oss://sim/contract/LN20250127000014.pdf,1
CT20250205000023,LN20250205000023,C00000985,LOAN,2025-02-05 20:08:44,oss://sim/contract/LN20250205000023.pdf,1
CT20250220000032,LN20250220000032,C00000985,LOAN,2025-02-20 00:22:03,oss://sim/contract/LN20250220000032.pdf,1
CT20250608000021,LN20250608000021,C00003235,LOAN,2025-06-08 21:17:18,oss://sim/contract/LN20250608000021.pdf,1
CT20250507000028,LN20250507000028,C00004295,LOAN,2025-05-07 02:52:27,oss://sim/contract/LN20250507000028.pdf,1
CT20250530000026,LN20250530000026,C00000366,LOAN,2025-05-30 17:36:45,oss://sim/contract/LN20250530000026.pdf,1
CT20250309000031,LN20250309000031,C00002757,LOAN,2025-03-09 12:13:56,oss://sim/contract/LN20250309000031.pdf,1
CT20250402000023,LN20250402000023,C00002757,LOAN,2025-04-02 10:35:20,oss://sim/contract/LN20250402000023.pdf,1
CT20250401000013,LN20250401000013,C00002757,LOAN,2025-04-01 12:14:45,oss://sim/contract/LN20250401000013.pdf,1
CT20250308000036,LN20250308000036,C00002757,LOAN,2025-03-08 21:30:39,oss://sim/contract/LN20250308000036.pdf,1
CT20250309000032,LN20250309000032,C00009959,LOAN,2025-03-09 05:59:33,oss://sim/contract/LN20250309000032.pdf,1
CT20250427000015,LN20250427000015,C00007974,LOAN,2025-04-27 20:18:58,oss://sim/contract/LN20250427000015.pdf,1
CT20250610000017,LN20250610000017,C00000049,LOAN,2025-06-10 23:06:59,oss://sim/contract/LN20250610000017.pdf,1
CT20250225000027,LN20250225000027,C00007018,LOAN,2025-02-25 16:54:13,oss://sim/contract/LN20250225000027.pdf,1
CT20250523000023,LN20250523000023,C00006825,LOAN,2025-05-23 12:24:38,oss://sim/contract/LN20250523000023.pdf,1
CT20250401000014,LN20250401000014,C00001966,LOAN,2025-04-01 00:15:23,oss://sim/contract/LN20250401000014.pdf,1
CT20250505000015,LN20250505000015,C00007914,LOAN,2025-05-05 20:29:41,oss://sim/contract/LN20250505000015.pdf,1
CT20250517000030,LN20250517000030,C00007914,LOAN,2025-05-17 12:25:07,oss://sim/contract/LN20250517000030.pdf,1
CT20250413000016,LN20250413000016,C00002546,LOAN,2025-04-13 13:43:17,oss://sim/contract/LN20250413000016.pdf,1
CT20250417000019,LN20250417000019,C00002546,LOAN,2025-04-17 22:54:15,oss://sim/contract/LN20250417000019.pdf,1
CT20250507000029,LN20250507000029,C00007856,LOAN,2025-05-07 13:27:28,oss://sim/contract/LN20250507000029.pdf,1
CT20250506000013,LN20250506000013,C00007856,LOAN,2025-05-06 10:52:07,oss://sim/contract/LN20250506000013.pdf,1
CT20250504000018,LN20250504000018,C00007856,LOAN,2025-05-04 12:07:25,oss://sim/contract/LN20250504000018.pdf,1
CT20250430000017,LN20250430000017,C00007856,LOAN,2025-04-30 20:47:44,oss://sim/contract/LN20250430000017.pdf,1
CT20250425000013,LN20250425000013,C00007856,LOAN,2025-04-25 22:52:47,oss://sim/contract/LN20250425000013.pdf,1
CT20250604000024,LN20250604000024,C00004615,LOAN,2025-06-04 21:20:33,oss://sim/contract/LN20250604000024.pdf,1
CT20250315000018,LN20250315000018,C00004672,LOAN,2025-03-15 01:28:07,oss://sim/contract/LN20250315000018.pdf,1
CT20250121000008,LN20250121000008,C00004672,LOAN,2025-01-21 21:54:48,oss://sim/contract/LN20250121000008.pdf,1
CT20250627000018,LN20250627000018,C00006719,LOAN,2025-06-27 18:34:15,oss://sim/contract/LN20250627000018.pdf,1
CT20250320000024,LN20250320000024,C00004183,LOAN,2025-03-20 00:42:12,oss://sim/contract/LN20250320000024.pdf,1
CT20250602000017,LN20250602000017,C00004068,LOAN,2025-06-02 13:41:01,oss://sim/contract/LN20250602000017.pdf,1
CT20250618000017,LN20250618000017,C00004468,LOAN,2025-06-18 12:00:38,oss://sim/contract/LN20250618000017.pdf,1
CT20250127000015,LN20250127000015,C00004452,LOAN,2025-01-27 13:49:14,oss://sim/contract/LN20250127000015.pdf,1
CT20250305000024,LN20250305000024,C00004452,LOAN,2025-03-05 12:01:06,oss://sim/contract/LN20250305000024.pdf,1
CT20250303000031,LN20250303000031,C00002893,LOAN,2025-03-03 21:22:52,oss://sim/contract/LN20250303000031.pdf,1
CT20250221000037,LN20250221000037,C00002893,LOAN,2025-02-21 20:36:25,oss://sim/contract/LN20250221000037.pdf,1
CT20250228000035,LN20250228000035,C00002893,LOAN,2025-02-28 20:34:00,oss://sim/contract/LN20250228000035.pdf,1
CT20250531000020,LN20250531000020,C00003957,LOAN,2025-05-31 17:50:43,oss://sim/contract/LN20250531000020.pdf,1
CT20250420000018,LN20250420000018,C00003957,LOAN,2025-04-20 22:38:31,oss://sim/contract/LN20250420000018.pdf,1
CT20250508000026,LN20250508000026,C00005101,LOAN,2025-05-08 18:36:24,oss://sim/contract/LN20250508000026.pdf,1
CT20250417000020,LN20250417000020,C00005101,LOAN,2025-04-17 13:56:20,oss://sim/contract/LN20250417000020.pdf,1
CT20250513000018,LN20250513000018,C00009744,LOAN,2025-05-13 22:06:07,oss://sim/contract/LN20250513000018.pdf,1
CT20250227000036,LN20250227000036,C00004625,LOAN,2025-02-27 09:31:30,oss://sim/contract/LN20250227000036.pdf,1
CT20250314000032,LN20250314000032,C00004625,LOAN,2025-03-14 21:11:33,oss://sim/contract/LN20250314000032.pdf,1
CT20250305000025,LN20250305000025,C00004555,LOAN,2025-03-05 12:22:37,oss://sim/contract/LN20250305000025.pdf,1
CT20250215000041,LN20250215000041,C00004555,LOAN,2025-02-15 14:38:30,oss://sim/contract/LN20250215000041.pdf,1
CT20250428000018,LN20250428000018,C00007321,LOAN,2025-04-28 22:14:33,oss://sim/contract/LN20250428000018.pdf,1
CT20250514000016,LN20250514000016,C00007321,LOAN,2025-05-14 19:49:35,oss://sim/contract/LN20250514000016.pdf,1
CT20250215000042,LN20250215000042,C00001148,LOAN,2025-02-15 22:17:37,oss://sim/contract/LN20250215000042.pdf,1
CT20250307000043,LN20250307000043,C00008310,LOAN,2025-03-07 21:39:23,oss://sim/contract/LN20250307000043.pdf,1
CT20250516000021,LN20250516000021,C00001727,LOAN,2025-05-16 21:38:56,oss://sim/contract/LN20250516000021.pdf,1
CT20250602000018,LN20250602000018,C00001727,LOAN,2025-06-02 12:48:16,oss://sim/contract/LN20250602000018.pdf,1
CT20250122000010,LN20250122000010,C00000681,LOAN,2025-01-22 13:14:21,oss://sim/contract/LN20250122000010.pdf,1
CT20250526000030,LN20250526000030,C00005090,LOAN,2025-05-26 10:30:32,oss://sim/contract/LN20250526000030.pdf,1
CT20250418000018,LN20250418000018,C00005090,LOAN,2025-04-18 21:22:33,oss://sim/contract/LN20250418000018.pdf,1
CT20250117000010,LN20250117000010,C00006194,LOAN,2025-01-17 21:55:07,oss://sim/contract/LN20250117000010.pdf,1
CT20250220000033,LN20250220000033,C00003168,LOAN,2025-02-20 20:28:35,oss://sim/contract/LN20250220000033.pdf,1
CT20250522000024,LN20250522000024,C00006171,LOAN,2025-05-22 09:04:04,oss://sim/contract/LN20250522000024.pdf,1
CT20250503000016,LN20250503000016,C00006171,LOAN,2025-05-03 14:28:52,oss://sim/contract/LN20250503000016.pdf,1
CT20250606000013,LN20250606000013,C00006855,LOAN,2025-06-06 13:15:33,oss://sim/contract/LN20250606000013.pdf,1
CT20250303000032,LN20250303000032,C00001875,LOAN,2025-03-03 12:42:58,oss://sim/contract/LN20250303000032.pdf,1
CT20250618000018,LN20250618000018,C00000528,LOAN,2025-06-18 21:56:45,oss://sim/contract/LN20250618000018.pdf,1
CT20250630000018,LN20250630000018,C00000528,LOAN,2025-06-30 15:49:48,oss://sim/contract/LN20250630000018.pdf,1
CT20250129000015,LN20250129000015,C00002077,LOAN,2025-01-29 13:59:22,oss://sim/contract/LN20250129000015.pdf,1
CT20250222000034,LN20250222000034,C00002077,LOAN,2025-02-22 10:12:41,oss://sim/contract/LN20250222000034.pdf,1
CT20250620000017,LN20250620000017,C00007676,LOAN,2025-06-20 13:58:02,oss://sim/contract/LN20250620000017.pdf,1
CT20250211000024,LN20250211000024,C00009510,LOAN,2025-02-11 07:59:21,oss://sim/contract/LN20250211000024.pdf,1
CT20250226000031,LN20250226000031,C00001163,LOAN,2025-02-26 18:56:32,oss://sim/contract/LN20250226000031.pdf,1
CT20250307000044,LN20250307000044,C00001163,LOAN,2025-03-07 14:38:12,oss://sim/contract/LN20250307000044.pdf,1
CT20250217000029,LN20250217000029,C00001163,LOAN,2025-02-17 12:39:08,oss://sim/contract/LN20250217000029.pdf,1
CT20250304000039,LN20250304000039,C00001163,LOAN,2025-03-04 16:02:09,oss://sim/contract/LN20250304000039.pdf,1
CT20250213000041,LN20250213000041,C00001924,LOAN,2025-02-13 20:03:28,oss://sim/contract/LN20250213000041.pdf,1
CT20250217000030,LN20250217000030,C00001924,LOAN,2025-02-17 21:46:10,oss://sim/contract/LN20250217000030.pdf,1
CT20250130000016,LN20250130000016,C00007933,LOAN,2025-01-30 12:32:46,oss://sim/contract/LN20250130000016.pdf,1
CT20250209000024,LN20250209000024,C00007933,LOAN,2025-02-09 19:41:50,oss://sim/contract/LN20250209000024.pdf,1
CT20250629000014,LN20250629000014,C00007983,LOAN,2025-06-29 13:06:16,oss://sim/contract/LN20250629000014.pdf,1
CT20250224000040,LN20250224000040,C00005878,LOAN,2025-02-24 12:51:47,oss://sim/contract/LN20250224000040.pdf,1
CT20250217000031,LN20250217000031,C00005878,LOAN,2025-02-17 19:12:40,oss://sim/contract/LN20250217000031.pdf,1
CT20250313000040,LN20250313000040,C00003727,LOAN,2025-03-13 20:22:53,oss://sim/contract/LN20250313000040.pdf,1
CT20250628000013,LN20250628000013,C00004222,LOAN,2025-06-28 18:01:35,oss://sim/contract/LN20250628000013.pdf,1
CT20250617000018,LN20250617000018,C00004222,LOAN,2025-06-17 00:59:03,oss://sim/contract/LN20250617000018.pdf,1
CT20250223000035,LN20250223000035,C00009743,LOAN,2025-02-23 14:09:19,oss://sim/contract/LN20250223000035.pdf,1
CT20250402000024,LN20250402000024,C00008821,LOAN,2025-04-02 22:52:41,oss://sim/contract/LN20250402000024.pdf,1
CT20250315000019,LN20250315000019,C00008821,LOAN,2025-03-15 20:42:07,oss://sim/contract/LN20250315000019.pdf,1
CT20250309000033,LN20250309000033,C00004237,LOAN,2025-03-09 14:12:17,oss://sim/contract/LN20250309000033.pdf,1
CT20250610000018,LN20250610000018,C00004552,LOAN,2025-06-10 17:51:18,oss://sim/contract/LN20250610000018.pdf,1
CT20250527000021,LN20250527000021,C00002584,LOAN,2025-05-27 13:01:41,oss://sim/contract/LN20250527000021.pdf,1
CT20250515000025,LN20250515000025,C00002584,LOAN,2025-05-15 00:35:11,oss://sim/contract/LN20250515000025.pdf,1
CT20250507000030,LN20250507000030,C00002584,LOAN,2025-05-07 19:56:44,oss://sim/contract/LN20250507000030.pdf,1
CT20250619000023,LN20250619000023,C00008549,LOAN,2025-06-19 19:16:59,oss://sim/contract/LN20250619000023.pdf,1
CT20250308000037,LN20250308000037,C00006586,LOAN,2025-03-08 11:55:27,oss://sim/contract/LN20250308000037.pdf,1
CT20250605000019,LN20250605000019,C00007596,LOAN,2025-06-05 11:41:53,oss://sim/contract/LN20250605000019.pdf,1
CT20250424000016,LN20250424000016,C00008993,LOAN,2025-04-24 12:12:48,oss://sim/contract/LN20250424000016.pdf,1
CT20250504000019,LN20250504000019,C00008993,LOAN,2025-05-04 21:55:59,oss://sim/contract/LN20250504000019.pdf,1
CT20250409000022,LN20250409000022,C00008993,LOAN,2025-04-09 09:42:13,oss://sim/contract/LN20250409000022.pdf,1
CT20250304000040,LN20250304000040,C00002890,LOAN,2025-03-04 16:28:14,oss://sim/contract/LN20250304000040.pdf,1
CT20250618000019,LN20250618000019,C00005782,LOAN,2025-06-18 13:00:45,oss://sim/contract/LN20250618000019.pdf,1
CT20250603000017,LN20250603000017,C00005782,LOAN,2025-06-03 12:12:23,oss://sim/contract/LN20250603000017.pdf,1
CT20250312000039,LN20250312000039,C00004510,LOAN,2025-03-12 12:11:01,oss://sim/contract/LN20250312000039.pdf,1
CT20250213000042,LN20250213000042,C00003316,LOAN,2025-02-13 09:51:18,oss://sim/contract/LN20250213000042.pdf,1
CT20250424000017,LN20250424000017,C00002880,LOAN,2025-04-24 14:48:06,oss://sim/contract/LN20250424000017.pdf,1
CT20250321000031,LN20250321000031,C00008035,LOAN,2025-03-21 11:40:13,oss://sim/contract/LN20250321000031.pdf,1
CT20250319000024,LN20250319000024,C00008035,LOAN,2025-03-19 13:24:20,oss://sim/contract/LN20250319000024.pdf,1
CT20250421000020,LN20250421000020,C00006904,LOAN,2025-04-21 22:16:01,oss://sim/contract/LN20250421000020.pdf,1
CT20250209000025,LN20250209000025,C00005232,LOAN,2025-02-09 13:47:25,oss://sim/contract/LN20250209000025.pdf,1
CT20250510000018,LN20250510000018,C00004218,LOAN,2025-05-10 22:16:41,oss://sim/contract/LN20250510000018.pdf,1
CT20250528000015,LN20250528000015,C00006243,LOAN,2025-05-28 09:20:15,oss://sim/contract/LN20250528000015.pdf,1
CT20250601000024,LN20250601000024,C00006243,LOAN,2025-06-01 12:50:04,oss://sim/contract/LN20250601000024.pdf,1
CT20250405000018,LN20250405000018,C00007139,LOAN,2025-04-05 22:16:31,oss://sim/contract/LN20250405000018.pdf,1
CT20250414000014,LN20250414000014,C00007139,LOAN,2025-04-14 16:57:52,oss://sim/contract/LN20250414000014.pdf,1
CT20250429000017,LN20250429000017,C00006014,LOAN,2025-04-29 15:11:37,oss://sim/contract/LN20250429000017.pdf,1
CT20250405000019,LN20250405000019,C00006014,LOAN,2025-04-05 13:38:01,oss://sim/contract/LN20250405000019.pdf,1
CT20250510000019,LN20250510000019,C00006014,LOAN,2025-05-10 20:24:46,oss://sim/contract/LN20250510000019.pdf,1
CT20250216000026,LN20250216000026,C00000713,LOAN,2025-02-16 13:11:50,oss://sim/contract/LN20250216000026.pdf,1
CT20250220000034,LN20250220000034,C00008887,LOAN,2025-02-20 17:41:45,oss://sim/contract/LN20250220000034.pdf,1
CT20250212000035,LN20250212000035,C00002964,LOAN,2025-02-12 12:03:01,oss://sim/contract/LN20250212000035.pdf,1
CT20250204000023,LN20250204000023,C00007317,LOAN,2025-02-04 10:20:03,oss://sim/contract/LN20250204000023.pdf,1
CT20250524000022,LN20250524000022,C00009343,LOAN,2025-05-24 12:11:18,oss://sim/contract/LN20250524000022.pdf,1
CT20250320000025,LN20250320000025,C00002574,LOAN,2025-03-20 12:58:42,oss://sim/contract/LN20250320000025.pdf,1
CT20250223000036,LN20250223000036,C00002574,LOAN,2025-02-23 12:56:33,oss://sim/contract/LN20250223000036.pdf,1
CT20250331000026,LN20250331000026,C00001504,LOAN,2025-03-31 22:20:24,oss://sim/contract/LN20250331000026.pdf,1
CT20250310000037,LN20250310000037,C00001504,LOAN,2025-03-10 13:42:46,oss://sim/contract/LN20250310000037.pdf,1
CT20250331000027,LN20250331000027,C00001504,LOAN,2025-03-31 07:03:37,oss://sim/contract/LN20250331000027.pdf,1
CT20250326000025,LN20250326000025,C00001504,LOAN,2025-03-26 13:37:59,oss://sim/contract/LN20250326000025.pdf,1
